date,base_regime_mix,remove_159949,remove_159954,remove_159941,remove_513650,remove_513880,remove_511580,remove_518880,remove_512890,remove_511580_cap28_hi18_hm30,remove_511580_cap28_hi20_hm30,remove_511580_cap29_hi18_hm30,remove_511580_cap29_hi20_hm30,remove_511580_cap30_hi18_hm30
2021-06-25,4.333838194725306,3.4439256329290373,4.480162583860055,3.1965207247042176,4.333838194725306,4.430384037504807,4.333838194725306,3.156806190357658,4.0362881056756335,4.333838194725306,4.333838194725306,4.333838194725306,4.333838194725306,4.333838194725306
2021-06-28,4.348959751580593,3.455942121529627,4.495794693364103,3.270504185997576,4.348959751580593,4.445842460524712,4.348959751580593,3.1678208665277827,4.050371455660545,4.348959751580593,4.348959751580593,4.348959751580593,4.348959751580593,4.348959751580593
2021-06-29,4.344610791829012,3.4835800453109838,4.491298898670739,3.270504185997576,4.344610791829012,4.4413966180641875,4.344610791829012,3.1646530456612547,4.046321084204885,4.344610791829012,4.344610791829012,4.344610791829012,4.344610791829012,4.344610791829012
2021-06-30,4.451563951707705,3.5088146713722224,4.601863143015928,3.351015599757996,4.451563951707705,4.550732396419727,4.451563951707705,3.2425586761931693,4.145931117548585,4.451563951707705,4.451563951707705,4.451563951707705,4.451563951707705,4.451563951707705
2021-07-01,4.413985814453029,3.496798182771633,4.563016246354105,3.322727805734065,4.413985814453029,4.512317122943457,4.413985814453029,3.215186427627902,4.110932997725123,4.413985814453029,4.413985814453029,4.413985814453029,4.413985814453029,4.413985814453029
2021-07-02,4.266563891376995,3.497999831631692,4.410616882526955,3.2117526137940273,4.266563891376995,4.361611050075012,4.266563891376995,3.107802990948778,3.9736326814946183,4.266563891376995,4.266563891376995,4.266563891376995,4.266563891376995,4.266563891376995
2021-07-05,4.307687645985122,3.535250946293521,4.453129108047375,3.2313364711952106,4.307687645985122,4.403650927382812,4.307687645985122,3.137757898650613,4.011932985780904,4.307687645985122,4.307687645985122,4.307687645985122,4.307687645985122,4.307687645985122
2021-07-06,4.312080257452815,3.5388558928736975,4.457670028279918,3.1725848989916607,4.312080257452815,4.40814139399809,4.312080257452815,3.1409575158144305,4.016024011939075,4.312080257452815,4.312080257452815,4.312080257452815,4.312080257452815,4.312080257452815
2021-07-07,4.348685353016932,3.5688971143751727,4.495511030217779,3.1629403258407582,4.348685353016932,4.445561949125409,4.348685353016932,3.1676209921795793,4.050115896590511,4.348685353016932,4.348685353016932,4.348685353016932,4.348685353016932,4.348685353016932
2021-07-08,4.345756945371803,3.5664938166550546,4.49248375006275,3.1725924020770235,4.345756945371803,4.442568304715223,4.345756945371803,3.165487914070367,4.0473885458183965,4.345756945371803,4.345756945371803,4.345756945371803,4.345756945371803,4.345756945371803
2021-07-09,4.341364333904108,3.5628888700748775,4.487942829830207,3.158010559125915,4.341364333904108,4.438077838099945,4.341364333904108,3.1622882969065493,4.043297519660224,4.341364333904108,4.341364333904108,4.341364333904108,4.341364333904108,4.341364333904108
2021-07-12,4.385290448581047,3.598938335876647,4.533352032155639,3.2809146639995483,4.385290448581047,4.4829825042527265,4.385290448581047,3.194284468544727,4.084207781241947,4.385290448581047,4.385290448581047,4.385290448581047,4.385290448581047,4.385290448581047
2021-07-13,4.386754652403612,3.6001399847367055,4.534865672233153,3.2455016168325694,4.386754652403612,4.484479326457818,4.386754652403612,3.1953510075993328,4.085571456628004,4.386754652403612,4.386754652403612,4.386754652403612,4.386754652403612,4.386754652403612
2021-07-14,4.351426917728574,3.5905267938562337,4.498345159017806,3.222587292195112,4.351426917728574,4.448364588262012,4.351426917728574,3.16961797223839,4.052669232580307,4.351426917728574,4.351426917728574,4.351426917728574,4.351426917728574,4.351426917728574
2021-07-15,4.424560143236617,3.598938335876647,4.573947598665163,3.2767484231563744,4.424560143236617,4.523127018316836,4.424560143236617,3.2228888625281105,4.120781320522833,4.424560143236617,4.424560143236617,4.424560143236617,4.424560143236617,4.424560143236617
2021-07-16,4.27829369222053,3.562888870074877,4.422742719370447,3.1684261612338496,4.27829369222053,4.373602158207189,4.27829369222053,3.116347081948669,3.984557144637781,4.27829369222053,4.27829369222053,4.27829369222053,4.27829369222053,4.27829369222053
2021-07-19,4.245185615064376,3.5388558928736975,4.388516806488169,3.185091124606546,4.245185615064376,4.33975652531678,4.245185615064376,3.0922308648170294,3.9537221821812167,4.245185615064376,4.245185615064376,4.245185615064376,4.245185615064376,4.245185615064376
2021-07-20,4.242302636717983,3.53645259515358,4.385536489471878,3.199672967557655,4.242302636717983,4.33680932224356,4.242302636717983,3.0901308778120606,3.9510371416500245,4.242302636717983,4.242302636717983,4.242302636717983,4.242302636717983,4.242302636717983
2021-07-21,4.373258873384638,3.554477328054465,4.520914232081454,3.301745868215418,4.373258873384638,4.470682899075707,4.373258873384638,3.1855205624288954,4.073002262790217,4.373258873384638,4.373258873384638,4.373258873384638,4.373258873384638,4.373258873384638
2021-07-22,4.364981411794636,3.5905267938562337,4.51235729662641,3.2954965069506574,4.364981411794636,4.4622210386989085,4.364981411794636,3.17949118597004,4.065293110242349,4.364981411794636,4.364981411794636,4.364981411794636,4.364981411794636,4.364981411794636
2021-07-23,4.262892718851272,3.6193663664976494,4.406821759347537,3.2184210513519376,4.262892718851272,4.357858094051715,4.262892718851272,3.105128876310816,3.9702135621519776,4.262892718851272,4.262892718851272,4.262892718851272,4.262892718851272,4.262892718851272
2021-07-26,4.1138984102312275,3.6650290231798905,4.252796921156749,3.1059325485862392,4.1138984102312275,4.205544607269325,4.1138984102312275,2.9966001000514093,3.8314488162903553,4.1138984102312275,4.1138984102312275,4.1138984102312275,4.1138984102312275,4.1138984102312275
2021-07-27,4.099004749167039,3.655415832299419,4.237400401942516,3.0822983783175713,4.099004749167039,4.190319156923926,4.099004749167039,2.985751425197387,3.8175777153626576,4.099004749167039,4.099004749167039,4.099004749167039,4.099004749167039,4.099004749167039
2021-07-28,4.059928109546447,3.6205680153577084,4.197004408630112,3.1122882493386337,4.059928109546447,4.150371998623205,4.059928109546447,2.9572876542142432,3.7811839764588058,4.059928109546447,4.059928109546447,4.059928109546447,4.059928109546447,4.059928109546447
2021-07-29,4.068012931536915,3.6277779085180626,4.20536220034992,3.1207043884661045,4.068012931536915,4.158636927926803,4.068012931536915,2.9631767102797215,3.788713715542362,4.068012931536915,4.068012931536915,4.068012931536915,4.068012931536915,4.068012931536915
2021-07-30,4.027047883027897,3.567695465515113,4.163014039359625,3.0892787738460648,4.027047883027897,4.116759292247914,4.027047883027897,2.9333374055085,3.750561221006083,4.027047883027897,4.027047883027897,4.027047883027897,4.027047883027897,4.027047883027897
2021-08-02,3.988813444966005,3.5338223069974735,4.1234886830534565,3.05994789888122,3.988813444966005,4.077673097410613,3.988813444966005,2.924097661037139,3.714951860286471,3.988813444966005,3.988813444966005,3.988813444966005,3.988813444966005,3.988813444966005
2021-08-03,3.989680578323606,3.5345905292381246,4.124385093636729,3.0606131049461935,3.989680578323606,4.0785595480839625,3.989680578323606,2.9059381272212415,3.7157594585169678,3.989680578323606,3.989680578323606,3.989680578323606,3.989680578323606,3.989680578323606
2021-08-04,3.996617268272335,3.540735973244407,4.131555988665057,3.0659344643245303,3.996617268272335,4.0856507681621315,3.996617268272335,2.9241260756704213,3.722219893326669,3.996617268272335,3.996617268272335,3.996617268272335,3.996617268272335,3.996617268272335
2021-08-05,3.993150427595059,3.537664583948017,4.127972096237914,3.063274938630348,3.993150427595059,4.082106695931684,3.993150427595059,2.9241260756704213,3.7189910769377708,3.993150427595059,3.993150427595059,3.993150427595059,3.993150427595059,3.993150427595059
2021-08-06,3.9740786643587835,3.5207682754873693,4.108256408614091,3.0486443717592775,3.9740786643587835,4.062610066936189,3.9740786643587835,2.93898402044447,3.7012287314956795,3.9740786643587835,3.9740786643587835,3.9740786643587835,3.9740786643587835,3.9740786643587835
2021-08-09,3.911584867204796,3.4477193022585846,4.043652618820231,3.0007033572363278,3.911584867204796,3.9987240820623033,3.911584867204796,2.892767453857683,3.6430255963536826,3.911584867204796,3.911584867204796,3.911584867204796,3.911584867204796,3.911584867204796
2021-08-10,3.8940444787047626,3.4353508025195403,4.025520010094815,2.9872475574911745,3.8940444787047626,3.980792942566426,3.8940444787047626,2.8917618423271785,3.6266894854306253,3.8940444787047626,3.8940444787047626,3.8940444787047626,3.8940444787047626,3.8940444787047626
2021-08-11,3.9704675757160013,3.502771744700435,4.104523397943761,3.045874188781906,3.9704675757160013,4.058918533297377,3.9704675757160013,2.950875205954861,3.623422197605913,3.9704675757160013,3.9704675757160013,3.9704675757160013,3.9704675757160013,3.9704675757160013
2021-08-12,4.0089690794805195,3.5367380161641964,4.144324836954124,3.0446558391063934,4.0089690794805195,4.0982777433172295,4.0089690794805195,2.9794897534065443,3.649566393845686,4.0089690794805195,4.0089690794805195,4.0089690794805195,4.0089690794805195,4.0089690794805195
2021-08-13,4.004701381192317,3.53297302559476,4.139913047373867,3.0390840986636376,4.004701381192317,4.093914972599127,4.004701381192317,2.9763179745606023,3.658537395037262,4.004701381192317,4.004701381192317,4.004701381192317,4.004701381192317,4.004701381192317
2021-08-16,4.032448812481057,3.557451985931992,4.168597321652806,3.0654052800644553,4.032448812481057,4.122280539364637,4.032448812481057,2.9969400311464987,3.6829887727818718,4.032448812481057,4.032448812481057,4.032448812481057,4.032448812481057,4.032448812481057
2021-08-17,3.9834415085513006,3.5142174307528977,4.117935372697448,3.0188370360476244,3.9834415085513006,4.072181489216481,3.9834415085513006,2.9605175102924064,3.713095502324635,3.9834415085513006,3.9834415085513006,3.9834415085513006,3.9834415085513006,3.9834415085513006
2021-08-18,3.996265465118065,3.5255308067875144,4.131192307498888,3.0309852736172327,3.996265465118065,4.085291127813556,3.996265465118065,2.9700483513718186,3.7147196009587846,3.996265465118065,3.996265465118065,3.996265465118065,3.996265465118065,3.996265465118065
2021-08-19,3.9620956602059,3.4953859875978814,4.0958688194988975,2.998589973431611,3.9620956602059,4.050360114830247,3.9620956602059,2.9446531483674367,3.7049760741365976,3.9620956602059,3.9620956602059,3.9620956602059,3.9620956602059,3.9620956602059
2021-08-20,3.9605108219418175,3.4939878332028425,4.094230471971098,2.997090678444895,3.9605108219418175,4.0487399707843155,3.9605108219418175,2.94347528710809,3.703494083706943,3.9605108219418175,3.9605108219418175,3.9605108219418175,3.9605108219418175,3.9605108219418175
2021-08-23,3.986671116820032,3.517066611705628,4.1212740229829405,2.997090678444895,3.986671116820032,4.075483044161149,3.986671116820032,2.9629177744384823,3.696346856327079,3.986671116820032,3.986671116820032,3.986671116820032,3.986671116820032,3.986671116820032
2021-08-24,3.997323544653886,3.526464251282664,4.132286111220703,2.997090678444895,3.997323544653886,4.086372778414084,3.997323544653886,2.9708347223995735,3.718209148796045,3.997323544653886,3.997323544653886,3.997323544653886,3.997323544653886,3.997323544653886
2021-08-25,3.9937259534636977,3.5232904334565096,4.128567053720605,3.011848656246345,3.9937259534636977,4.082695042913511,3.9937259534636977,2.968160971149414,3.7148627605621285,3.9937259534636977,3.9937259534636977,3.9937259534636977,3.9937259534636977,3.9937259534636977
2021-08-26,4.030244034180715,3.5555069164945787,4.166318102908802,3.042126499880567,4.030244034180715,4.120026644745323,4.030244034180715,2.995301426751163,3.700967223991672,4.030244034180715,4.030244034180715,4.030244034180715,4.030244034180715,4.030244034180715
2021-08-27,4.047091559862463,3.5703699107895264,4.183734455527101,3.0577168517621556,4.047091559862463,4.13724948636934,4.047091559862463,3.0078226084175292,3.7310217177722356,4.047091559862463,4.047091559862463,4.047091559862463,4.047091559862463,4.047091559862463
2021-08-30,4.0660253215460305,3.587073395752285,4.203307482219626,3.07559823686018,4.0660253215460305,4.156605039521946,4.0660253215460305,3.021894293135272,3.738317577730943,4.0660253215460305,4.0660253215460305,4.0660253215460305,4.0660253215460305,4.0660253215460305
2021-08-31,4.175293185484218,3.6834702001859383,4.316264582517,3.178912906315432,4.175293185484218,4.268307087095662,4.175293185484218,3.103102821943042,3.7375073219568478,4.175293185484218,4.175293185484218,4.175293185484218,4.175293185484218,4.175293185484218
2021-09-01,4.150241426371313,3.6613693789848227,4.290366995021898,3.159523444934652,4.150241426371313,4.242697244573089,4.150241426371313,3.0844842050113837,3.7375073219568478,4.150241426371313,4.150241426371313,4.150241426371313,4.150241426371313,4.150241426371313
2021-09-02,4.169932797839485,3.6787412321174298,4.3552088135864615,3.1745142234038957,4.169932797839485,4.262827284945927,4.169932797839485,3.0991189498439744,3.7552404216685957,4.169932797839485,4.169932797839485,4.169932797839485,4.169932797839485,4.169932797839485
2021-09-03,4.157940194819187,3.6681612814683344,4.346595298009529,3.1653844146733334,4.157940194819187,4.250567520136542,4.157940194819187,3.090205975683475,3.751860705289094,4.157940194819187,4.157940194819187,4.157940194819187,4.157940194819187,4.157940194819187
2021-09-06,4.159479927917396,3.669519643799203,4.348204892263243,3.227554803253996,4.159479927917396,4.252141554199149,4.159479927917396,3.0913503145142673,3.7532500624797054,4.159479927917396,4.159479927917396,4.159479927917396,4.159479927917396,4.159479927917396
2021-09-07,4.172062270906439,3.68061986679906,4.361358124467559,3.240558650164769,4.172062270906439,4.317290952844361,4.172062270906439,3.1007015869402843,3.764603568309318,4.172062270906439,4.172062270906439,4.172062270906439,4.172062270906439,4.172062270906439
2021-09-08,4.205545916740359,3.710159352086372,4.396360998660718,3.2665663439863164,4.205545916740359,4.3859928703579785,4.205545916740359,3.1255868324213463,3.794817080093502,4.205545916740359,4.205545916740359,4.205545916740359,4.205545916740359,4.205545916740359
2021-09-09,4.178759000073223,3.6865277638565224,4.368358699306191,3.245760188929079,4.178759000073223,4.493828156059451,4.178759000073223,3.105678636036497,3.770646270666155,4.178759000073223,4.178759000073223,4.178759000073223,4.178759000073223,4.178759000073223
2021-09-10,4.228984468824102,3.7308369917874895,4.420863010595928,3.284771729661399,4.228984468824102,4.4629073201232625,4.228984468824102,3.143006504258089,3.81596653834243,4.228984468824102,4.228984468824102,4.228984468824102,4.228984468824102,4.228984468824102
2021-09-13,4.249074656324454,3.7485606829598765,4.441864735111824,3.3003763459543274,4.249074656324454,4.5537658150153035,4.249074656324454,3.157937651546726,3.8340946454129408,4.249074656324454,4.249074656324454,4.249074656324454,4.249074656324454,4.249074656324454
2021-09-14,4.265816479241415,3.7633304256035327,4.459366172208403,3.313380192865101,4.265816479241415,4.481850731642248,4.265816479241415,3.170380274287257,3.849201401305033,4.265816479241415,4.265816479241415,4.265816479241415,4.265816479241415,4.265816479241415
