date,hs300_benchmark,base_pool,plus_resources
2024-07-12,0.8764145296593726,9.033563775369602,1.124869990084687
2024-07-15,0.878157894736842,9.291205522973724,1.156951843634339
2024-07-24,0.8664524435024035,8.909371745284307,1.094793252381888
2024-07-25,0.8614714004239185,8.729391024208482,1.0717116170630876
2024-07-26,0.8652071827327821,8.759543228985173,1.075413418030604
2024-07-29,0.8602261396542973,8.808007243859558,1.0813633689041942
2024-07-30,0.85449794011404,8.817163516472444,1.082487488983248
2024-07-31,0.8736749559662058,8.872086893215766,1.0892304588812527
2024-08-01,0.8674486521181,8.929536756836294,1.0745867448397806
2024-08-02,0.8584827745768278,8.96123009441302,1.0775379365386561
2024-08-05,0.8487697405737826,8.734961069322482,1.0502253152787797
2024-08-06,0.8487697405737826,8.671475515520102,1.0488612065013478
2024-08-07,0.8470263754963129,8.712171383342142,1.0527298051469904
2024-08-08,0.8480225841120099,8.702934235263896,1.0521397099647332
2024-08-09,0.8450339582649192,8.698582768146265,1.0613845344867638
2024-08-12,0.8440377496492222,8.764676521573618,1.0694491686442802
2024-08-13,0.8452830104188435,8.824322103934888,1.0767270092254533
2024-08-14,0.8393057587246621,8.795305334137513,1.0731864381319096
2024-08-15,0.8487697405737828,8.774348778172742,1.0706293590087945
2024-08-16,0.8492678448816314,8.790469205837951,1.0725963429496521
2024-08-19,0.8515093142669493,8.8871917718292,1.081929662079182
2024-08-20,0.8475244798041618,8.8871917718292,1.0818214691129742
2024-08-21,0.8437886974952982,8.921417857826587,1.0865310129654522
2024-08-22,0.8415472281099802,8.921417857826587,1.0837837790515066
2024-08-23,0.8450339582649193,8.916957148897675,1.0800553901682948
2024-08-26,0.8452830104188439,8.971142892392127,1.0867272439593054
2024-08-27,0.8410491238021319,8.965959133407717,1.085990694848497
2024-08-28,0.8360680807236474,8.958182370877836,1.0847047751113803
2024-08-29,0.833577559184405,8.967257230008972,1.0856950273737298
2024-08-30,0.8447849061109955,8.950408183000464,1.0836550583972733
2024-09-02,0.8298417768755416,8.910210768487893,1.078788226552244
2024-09-03,0.8328304027226324,8.923192317595143,1.0803599449664523
2024-09-04,0.8276003074902236,8.872992977830707,1.0743895864267359
2024-09-05,0.8293436725676934,8.936336694860799,1.0819513775159157
2024-09-06,0.8223702122578148,8.959803592983004,1.0849010813804632
2024-09-09,0.8121590739469214,8.899817407481423,1.078500518964782
2024-09-10,0.8121590739469214,8.865241582277534,1.0733436607723925
2024-09-11,0.8104157088694519,8.891807571814692,1.0775298684977137
2024-09-12,0.8076761351762853,8.869698578432754,1.074850649391919
2024-09-13,0.8039403528674219,8.869698578432754,1.0789202598103154
2024-09-18,0.8064308744066643,8.787417927191711,1.0688045600268345
2024-09-19,0.8131552825626185,8.632060262180586,1.0664718983619896
2024-09-20,0.8153967519479366,8.632060262180586,1.0760701454472477
2024-09-23,0.8176382213332547,8.607232559320693,1.083366824519325
2024-09-24,0.8535017314983442,8.69523290500719,1.0812422038864034
2024-09-25,0.8652071827327831,8.718236166660647,1.0877710316578082
