date,baseline_cf60top2_nav,baseline_cf60top2__prs_rc184_en01_ex01_nav,baseline_cf60top2__prs_rc186_en01_ex01_nav,baseline_cf60top2__prs_rc188_en01_ex01_nav,baseline_cf60top2__prs_rc184_en01_ex02_nav,baseline_cf60top2__prs_rc186_en01_ex02_nav,baseline_cf60top2__prs_rc188_en01_ex02_nav,baseline_cf60top2__prs_rc184_en01_ex03_nav,baseline_cf60top2__prs_rc186_en01_ex03_nav,baseline_cf60top2__prs_rc188_en01_ex03_nav,baseline_cf60top2__prs_rc184_en01_ex05_nav,baseline_cf60top2__prs_rc186_en01_ex05_nav,baseline_cf60top2__prs_rc188_en01_ex05_nav,baseline_cf60top2__prs_rc184_en02_ex01_nav,baseline_cf60top2__prs_rc186_en02_ex01_nav,baseline_cf60top2__prs_rc188_en02_ex01_nav,baseline_cf60top2__prs_rc184_en02_ex02_nav,baseline_cf60top2__prs_rc186_en02_ex02_nav,baseline_cf60top2__prs_rc188_en02_ex02_nav,baseline_cf60top2__prs_rc184_en02_ex03_nav,baseline_cf60top2__prs_rc186_en02_ex03_nav,baseline_cf60top2__prs_rc188_en02_ex03_nav,baseline_cf60top2__prs_rc184_en02_ex05_nav,baseline_cf60top2__prs_rc186_en02_ex05_nav,baseline_cf60top2__prs_rc188_en02_ex05_nav,baseline_cf60top2__prs_rc184_en03_ex01_nav,baseline_cf60top2__prs_rc186_en03_ex01_nav,baseline_cf60top2__prs_rc188_en03_ex01_nav,baseline_cf60top2__prs_rc184_en03_ex02_nav,baseline_cf60top2__prs_rc186_en03_ex02_nav,baseline_cf60top2__prs_rc188_en03_ex02_nav,baseline_cf60top2__prs_rc184_en03_ex03_nav,baseline_cf60top2__prs_rc186_en03_ex03_nav,baseline_cf60top2__prs_rc188_en03_ex03_nav,baseline_cf60top2__prs_rc184_en03_ex05_nav,baseline_cf60top2__prs_rc186_en03_ex05_nav,baseline_cf60top2__prs_rc188_en03_ex05_nav,hs300_benchmark
2019-12-09,2.6254532238781625,2.3179930706838263,2.3177882640640557,2.317583326210995,2.3238754440200937,2.3237420042638766,2.323608406543583,2.201588634985111,2.201791655252723,2.2019945182916865,2.0554293769397214,2.056001073126521,2.0565727424634557,2.340268921620513,2.340061249497024,2.3398534716178343,2.3440893391685136,2.3439138617303374,2.3437382609113873,2.254455108989672,2.2545400964463265,2.2546249379190413,2.156218065580366,2.156571541855726,2.1569249161111004,2.2672667337737558,2.2670675000043015,2.26686821129291,2.2399169852087644,2.2399435559952825,2.239970037103337,2.1545786739940542,2.154846000390554,2.155113256297953,2.1159309606023466,2.1163217532560408,2.1167125075563384,1.6666028811762599
2019-12-10,2.623644126049478,2.3163958317031654,2.316191166207681,2.315986369569334,2.3222741517244727,2.3221408039164078,2.3220072982531135,2.200071605779264,2.200274486153496,2.20047720940742,2.054013060400917,2.0545843626540825,2.0551556380758838,2.3386563332162953,2.3384488041915996,2.3382411694840752,2.342474118262971,2.3422987617394813,2.342123281920234,2.2529016515502303,2.25298658044533,2.2530713634570816,2.154732299471439,2.1550855321800286,2.1554386629389306,2.2657044483413533,2.2655053518561505,2.2653062004668683,2.2383735454256746,2.238400097903296,2.2384265607642475,2.153094037526186,2.15336117971845,2.1536282514701854,2.114472954772474,2.1148634781461313,2.1152539631928198,1.6678676948983768
2019-12-11,2.623644126049478,2.3163958317031654,2.316191166207681,2.315986369569334,2.3222741517244727,2.3221408039164078,2.3220072982531135,2.200071605779264,2.200274486153496,2.20047720940742,2.054013060400917,2.0545843626540825,2.0551556380758838,2.3386563332162953,2.3384488041915996,2.3382411694840752,2.342474118262971,2.3422987617394813,2.342123281920234,2.2529016515502303,2.25298658044533,2.2530713634570816,2.154732299471439,2.1550855321800286,2.1554386629389306,2.2657044483413533,2.2655053518561505,2.2653062004668683,2.2383735454256746,2.238400097903296,2.2384265607642475,2.153094037526186,2.15336117971845,2.1536282514701854,2.114472954772474,2.1148634781461313,2.1152539631928198,1.6703973223426112
2019-12-12,2.6290723552757873,2.321188374803241,2.320983285861904,2.320778065506374,2.3270788568659717,2.32694523316589,2.3268114512839824,2.2046234780670835,2.2048267781938136,2.20502992087516,2.05826274259485,2.0588352268526773,2.0594076842236273,2.343494932526398,2.3432869741313067,2.343078909834732,2.347320616438688,2.3471448971085977,2.3469690542276553,2.257562827381024,2.257647931991079,2.2577328904159586,2.1591903662979317,2.159544329832815,2.1598981912070805,2.270392112717232,2.2701926043082667,2.2699930408816273,2.2430046631058658,2.243031270519648,2.2430577881313463,2.157548714845206,2.157816409745454,2.158084034059434,2.118847726403038,2.119239057756089,2.119630350702874,1.6656859452795936
2019-12-13,2.641160979164636,2.333961896384273,2.333755678836552,2.3335493291514644,2.339884793825509,2.3397504347929416,2.339615916708073,2.2167555419188707,2.216959960808121,2.2171642213855645,2.0695893819350104,2.070165016579123,2.0707406241884,2.3563912073055624,2.356182104513456,2.3559728952370897,2.3602379439926064,2.3600612576773807,2.3598844471314013,2.2699862169728022,2.270071789914331,2.2701572158662264,2.1710724113059334,2.1714283227054976,2.1717841313822523,2.282886101987559,2.282685495681932,2.282484834055868,2.2553479389819424,2.255374692816574,2.2554013563549407,2.169421725829736,2.169690893857552,2.1699599909106637,2.1305077654821254,2.130901250335314,2.1312946965708863,1.699522198732175
2019-12-16,2.6699586845449357,2.35728660998398,2.3570783315777475,2.3568699197136187,2.363268698574271,2.3631329968094343,2.3629971344027885,2.2389089404880256,2.2391154022606896,2.2393217041394395,2.0902720587505197,2.0908534460649024,2.091434806074273,2.379940070774335,2.3797288782896993,2.3795175782566407,2.3838252502618626,2.383646798211855,2.3834682206895796,2.2926715823458177,2.292758010470268,2.2928442901361272,2.1927692703148085,2.193128738555414,2.1934881030466378,2.305700383828279,2.305497772740726,2.3052951057798854,2.2778870150593793,2.2779140362614996,2.2779409662649686,2.1911020885256103,2.1913739465147186,2.1916457328198287,2.1517992370904695,2.1521966542792805,2.152594032464546,1.7046618828009212
2019-12-17,2.702870347836707,2.3863440720484976,2.386133226265917,2.3859222453803506,2.3923998997893623,2.3922625252754983,2.3921249881396487,2.2665072016958905,2.266716208451885,2.2669250533430074,2.1160381241896635,2.1166266780657024,2.1172152043001504,2.4092767742661603,2.4090629784843336,2.4088490738283714,2.4132098450262616,2.4130291932591508,2.4128484144731184,2.3209325571667216,2.3210200506609646,2.321107393866619,2.2197987836622946,2.220162682944387,2.2205264771982143,2.3341219602082885,2.333916851603478,2.3337116864366485,2.3059657455994027,2.305993099882597,2.306020361842965,2.218111051096034,2.218386260185162,2.218661396706668,2.17832372691593,2.1787260429298727,2.1791283194594864,1.731216917156111
2019-12-18,2.690528474102293,2.3754475237743033,2.3752376407578537,2.3750276232553262,2.381475699333703,2.3813389521007244,2.381202042988326,2.256157853742941,2.2563659061301866,2.2565737973916695,2.1063758496499845,2.106961716065402,2.1075475549654463,2.3982755104567257,2.398062690911346,2.3978497629889723,2.402190621989612,2.4020107951164147,2.401830841804291,2.3103346916088827,2.3104217855894533,2.3105087299676845,2.2096627161569873,2.210024953798522,2.210387086891373,2.323463869065785,2.323259697029946,2.323055468690362,2.2954362216468938,2.2954634510246854,2.2954905885012162,2.207982690132125,2.2082566425587458,2.208530522749103,2.168377043231382,2.1687775221859007,2.169177961836384,1.7247923120701782
2019-12-19,2.690528474102293,2.3754475237743033,2.3752376407578537,2.3750276232553262,2.381475699333703,2.3813389521007244,2.381202042988326,2.256157853742941,2.2563659061301866,2.2565737973916695,2.1063758496499845,2.106961716065402,2.1075475549654463,2.3982755104567257,2.398062690911346,2.3978497629889723,2.402190621989612,2.4020107951164147,2.401830841804291,2.3103346916088827,2.3104217855894533,2.3105087299676845,2.2096627161569873,2.210024953798522,2.210387086891373,2.323463869065785,2.323259697029946,2.323055468690362,2.2954362216468938,2.2954634510246854,2.2954905885012162,2.207982690132125,2.2082566425587458,2.208530522749103,2.168377043231382,2.1687775221859007,2.169177961836384,1.7217941630300757
2019-12-20,2.657616810810522,2.346390061709786,2.3461827460696845,2.3459752975885944,2.3523444981186117,2.3522094236346605,2.3520741892514656,2.2285595925350767,2.228765099938992,2.2289704481881016,2.080609784210841,2.081188484064602,2.0817671567395695,2.3689388069649002,2.368728590716712,2.368518267417242,2.372806027225213,2.3726284000691193,2.3724506480207523,2.282073716787979,2.2821597453987565,2.282245626237193,2.1826332028095012,2.1829910094095495,2.1833487127397966,2.2950422926857756,2.2948406181671945,2.2946388880335995,2.267357491106871,2.2673843874035886,2.2674111929232197,2.180973727561702,2.1812443288883023,2.181514858862264,2.1418525534059216,2.1422481335353085,2.1426436748414432,1.7200809350071604
2019-12-23,2.608249315872865,2.30280386861301,2.30260040403743,2.3023968090884965,2.3086476962959748,2.3085151309355645,2.308382408646175,2.1871622007232796,2.1873638906521995,2.18756542438275,2.0419606860521258,2.0425286360634023,2.043096559400754,2.324933751727162,2.3247274404247604,2.324521024059646,2.3287291350786146,2.328554807498176,2.3283803573454445,2.2396822545566235,2.2397666851127114,2.2398509706414553,2.142088932788272,2.1424400928260905,2.142791151512432,2.2524099281157612,2.252211999873067,2.252014017048455,2.225239395296836,2.225265791971943,2.225292099556225,2.1404602837060667,2.140725858382637,2.140991363032005,2.102065818667731,2.1024540505594205,2.1028422443490324,1.6978089707092587
2019-12-24,2.6675557217288453,2.3572866099839804,2.357078331577748,2.3568699197136187,2.363268698574271,2.3631329968094343,2.362997134402788,2.238908940488026,2.23911540226069,2.23932170413944,2.09027205875052,2.0908534460649024,2.0914348060742736,2.379940070774335,2.3797288782896997,2.379517578256641,2.3838252502618626,2.3836467982118554,2.3834682206895796,2.292671582345818,2.292758010470268,2.2928442901361272,2.192769270314809,2.1931287385554143,2.1934881030466378,2.3057003838282792,2.3054977727407264,2.3052951057798854,2.2778870150593793,2.2779140362615,2.2779409662649686,2.191102088525611,2.1913739465147186,2.1916457328198287,2.1517992370904695,2.1521966542792805,2.152594032464546,1.7068034178295655
2019-12-25,2.6597250643536614,2.3503667531174366,2.3501590861161787,2.3499512860487917,2.3563312811800285,2.356195977770142,2.356060514190012,2.2323365833805857,2.2325424390810356,2.2327481353569425,2.084136027859144,2.0847157085007004,2.0852953619174004,2.3729537142698014,2.37274314174447,2.372532461986425,2.3768274887436833,2.3766495605428504,2.3764715072380747,2.2859414040447867,2.2860275784579365,2.286113604848299,2.1863323570316857,2.1866907700468627,2.187049079617216,2.2989319592482342,2.298729942929141,2.298527870900776,2.2712002371191793,2.2712271790000793,2.2712540299500428,2.184670069284351,2.1849411292294847,2.185212117701051,2.145482592070242,2.1458788426338105,2.146275054308329,1.7098015668696676
2019-12-26,2.6759429001119153,2.3625700292776775,2.362361284054154,2.3621524050736125,2.3685655256063995,2.368429519691308,2.3682933527743586,2.243927038263199,2.2441339627815085,2.244340727047531,2.0949570146135468,2.09553970499941,2.096122368019063,2.38527426358505,2.3850625977517597,2.384850824128995,2.3891681509794473,2.388989298962376,2.388810321191814,2.2978101790785925,2.2978968009156007,2.2979832739612767,2.1976839546049325,2.19804422852671,2.19840439846657,2.310868182195185,2.310665116992581,2.310461995791459,2.2829924749356856,2.2830195567008023,2.2830465470628627,2.196013036137983,2.1962855034461857,2.1965578989097247,2.1566220946748023,2.1570204026002906,2.1574186714348143,1.7222224700358049
2019-12-27,2.6313438517767165,2.3231938621230492,2.3229885959865846,2.3227831983223854,2.3290894335129595,2.3289556943631196,2.3288217968947857,2.2065282542921456,2.206731730068483,2.2069350482634054,2.0600410643699876,2.0606140432494198,2.0611869952187454,2.3455196925252992,2.345311554455897,2.3451033103935117,2.3493486817964566,2.3491728106463365,2.3489968158386167,2.259513342760616,2.2595985209003406,2.2596835527285886,2.1610558886948503,2.1614101580512646,2.161764325158794,2.2723537124919315,2.272154031709371,2.2719542958616015,2.244942600353424,2.244969230755789,2.2449957712784814,2.1594128188690167,2.159680745055416,2.1599486005945625,2.1206783930968887,2.1210700625569525,2.1214616935775674,1.7205092420128896
2019-12-30,2.675942900111915,2.362570029277677,2.362361284054154,2.362152405073612,2.3685655256063995,2.368429519691308,2.368293352774358,2.2439270382631986,2.244133962781508,2.244340727047531,2.0949570146135468,2.09553970499941,2.096122368019063,2.38527426358505,2.3850625977517597,2.384850824128995,2.3891681509794473,2.388989298962376,2.3888103211918135,2.2978101790785925,2.2978968009156007,2.297983273961276,2.1976839546049325,2.1980442285267094,2.19840439846657,2.3108681821951844,2.3106651169925807,2.310461995791459,2.282992474935685,2.2830195567008023,2.2830465470628623,2.196013036137983,2.1962855034461857,2.1965578989097243,2.156622094674802,2.1570204026002906,2.1574186714348143,1.7453510483451644
2019-12-31,2.679997359051478,2.3661496808371885,2.3659406193330237,2.365731423869178,2.3721542612512576,2.3720180492665977,2.3718816760361374,2.2473269277151124,2.247534165755419,2.247741243300633,2.098131191908416,2.0987147651585,2.09929831100091,2.388888315499573,2.388676328960474,2.388464234468584,2.3927881027233555,2.39260897971838,2.392429730769377,2.3012917096529537,2.3013784627351694,2.3014650668006116,2.2010137787785764,2.201374598569932,2.201735314221822,2.314369497622753,2.3141661247456,2.3139626957850825,2.2864515544431634,2.286478677241258,2.2865057084978058,2.1993403286169797,2.1996132087544376,2.1998860169383754,2.1598897039091574,2.160288615331503,2.1606874876036546,1.7543454954654705
2020-01-02,2.727886844083669,2.409105499551328,2.408892642679463,2.4086796494159706,2.4152190889895557,2.4150804041700757,2.414941555177489,2.2881256011380797,2.2883366014423556,2.2885474383378606,2.136221319446844,2.13681548706758,2.1374096267830747,2.4322569384738464,2.4320411034650515,2.4318251585436563,2.4362275236502544,2.436045148790423,2.435862645700137,2.343070076545292,2.3431584045699982,2.3432465808726346,2.2409716688623025,2.241339039088599,2.2417063032848508,2.3563852827535743,2.3561782177818285,2.3559710957085636,2.327960508532903,2.327988123726727,2.3280156457171306,2.239267838364943,2.239545672453459,2.2398234332821882,2.1991010147214265,2.1995071681060536,2.199913281629742,1.7770457667691009
2020-01-03,2.7194474538486357,2.401652337968701,2.401440139622027,2.401227805305687,2.407747013511318,2.407608757747506,2.4074703383184968,2.281046720686475,2.2812570682093085,2.281467252828917,2.129612392327191,2.1302047217439606,2.1307970233418208,2.4247321522092813,2.4245169849392783,2.4243017080967166,2.4286904534019027,2.428508642763646,2.4283267042916474,2.3358212118180464,2.33590926657824,2.3359971700857534,2.2340386707211954,2.234404904397159,2.234771032371108,2.3490952241544147,2.3488887997891896,2.3486823184991032,2.32075838897803,2.3207859187374464,2.3208133555817896,2.2323401114433854,2.2326170859836765,2.232893987490829,2.1922975537678524,2.1927024506168884,2.1931073077283054,1.772762696711812
2020-01-06,2.747817248449143,2.4260273553844103,2.425813003379476,2.425598514024883,2.4321838874331276,2.4320442284742745,2.431904404189142,2.304197679159426,2.3044101615560093,2.304622479396019,2.1512264029527213,2.1518247440805207,2.152423057107069,2.4493414128854205,2.4491240618247536,2.4489066000794466,2.4533398879445842,2.4531562320611173,2.452972447046489,2.359528091376727,2.3596170398284344,2.359705835492357,2.256712531814785,2.2570824824951163,2.2574523264006343,2.3729368252449174,2.3727283058231277,2.3725197288987303,2.344312391884561,2.344340201050932,2.3443679163592095,2.254996733400684,2.2552765190302972,2.255556230885539,2.214547773005956,2.214956779262333,2.2153657453777824,1.7659097846201504
2020-01-07,2.780239870849723,2.454653046893371,2.4544361656612397,2.4542191454588047,2.460882222388091,2.4607409155359177,2.4605994414067127,2.3313858523648467,2.3316008419283514,2.331815664993612,2.1766096053474437,2.1772150065475473,2.177820379314822,2.478242196518287,2.4780222808433345,2.477802253177729,2.482287851224166,2.482102028309626,2.4819160747402527,2.387369130803001,2.3874591287939615,2.3875489721943315,2.2833404082963753,2.2837147241764746,2.2840889320218807,2.4009360798200787,2.400725099992132,2.400514061983081,2.3719738950336415,2.372002032331769,2.3720300746643326,2.2816043644732584,2.281887451408236,2.2821704636983475,2.240678130209566,2.241091962498466,2.2415057541728003,1.7796156088034742
2020-01-08,2.739711592848998,2.4188709325071702,2.418657212809035,2.418443356166402,2.4250093036943867,2.4248700567088632,2.424730644884749,2.2974006358580703,2.2976124914629232,2.2978241829966204,2.1448806023540405,2.145477178463764,2.1460737265551306,2.4421162169772037,2.441899507070108,2.4416826868048758,2.4461028971246885,2.44591978299899,2.4457365401230478,2.352567831520158,2.3526565175870524,2.352745051316863,2.2500555626943872,2.2504244220747767,2.2507931749953225,2.365937011601127,2.365729107280876,2.3655211456276426,2.337397016097291,2.3374247432307227,2.3374523767829283,2.2483448256325405,2.2486237859358127,2.2489026726823367,2.2080151837050535,2.208422983453299,2.2088307431790275,1.76205502156859
2020-01-09,2.8207681488504477,2.4904351612795717,2.490215118513444,2.4899949347512065,2.4967551410817945,2.4966117743629717,2.4964682379286764,2.3653710688716227,2.3655891923937786,2.365807146990603,2.2083386083408465,2.2089528346313307,2.209567032074513,2.5143681760593695,2.5141450546165607,2.513921819550582,2.518472805323644,2.518284273620262,2.518095609357457,2.4221704300858433,2.4222617400008706,2.4223528930717992,2.316625253898363,2.317005026278172,2.3173846890484384,2.43593514803903,2.435721092703387,2.4355069783385193,2.4065507739699914,2.406579321432815,2.4066077725457364,2.3148639033139764,2.315151116880659,2.3154382547143584,2.2733410767140785,2.273760941543633,2.2741807651665726,1.7809005298206606
2020-01-10,2.8167153210503755,2.4868569498409516,2.4866372232282234,2.4864173558219664,2.493167849212424,2.4930246884802663,2.49288135827648,2.361972547220945,2.362190357347236,2.362407998790904,2.2051657080415064,2.2057790518229523,2.206392366798544,2.510755578105261,2.5105327772392383,2.5103098629132967,2.514854309913696,2.5146660490891986,2.5144776558957367,2.418690300157559,2.4187814788801796,2.4188725009840524,2.313296769338164,2.3136759960680022,2.3140551133457827,2.432435241217135,2.432221493432262,2.4320076867029754,2.4030930860763564,2.4031215925227105,2.403150002757596,2.311537949429905,2.311824750333417,2.3121114756127574,2.2700747820636273,2.2704940436391166,2.2709132640671954,1.7804722228149312
2020-01-13,2.860495263851655,2.5262172756657724,2.525994071365649,2.525770724043609,2.5326280597754987,2.532482633190026,2.53233703445064,2.399356285378399,2.3995775428592063,2.3997986289875946,2.2400676113342497,2.240690662715114,2.241313684834205,2.550494155600452,2.5502678283897873,2.550041385923435,2.554657759423122,2.5544665189308984,2.554275143974662,2.456971729368686,2.4570643512077797,2.457156813949268,2.349910099500351,2.35029532837987,2.3506804460749966,2.470934216257982,2.470717085414643,2.470499894693958,2.441127652906342,2.4411566105338616,2.4411854704271407,2.348123442154695,2.3484147823530823,2.3487060457303697,2.306004023218591,2.3064299205888004,2.3068557761603454,1.7997460380727306
2020-01-14,2.845395427461889,2.512178401894918,2.5119564380015578,2.511734331881093,2.51855355954062,2.51840894113008,2.5182641515223323,2.3860224124981038,2.3862424403911495,2.386462297884029,2.2276189487680367,2.2282385376835885,2.2288580974999825,2.5363203686310234,2.536095299181982,2.5358701151177603,2.540460834179301,2.5402706564623014,2.5400803450285414,2.4433176718577085,2.4434097789721503,2.4435017278731355,2.3368510124702984,2.3372341005285726,2.3376170780203362,2.457202565424825,2.4569866412364045,2.4567706575033927,2.4275616452205373,2.4275904419226757,2.4276191414337096,2.33507428406353,2.335364005205509,2.3356536499533034,2.2931889341489002,2.293612464692045,2.2940359536688115,1.7920365119696111
2020-01-15,2.8363836833517726,2.5042220002298485,2.5040007393255315,2.5037793366445618,2.510576966907079,2.5104328065221964,2.510288475482309,2.3784655635572114,2.3786848945927836,2.378904055767869,2.2205637845727915,2.221181411168201,2.221799008756613,2.528287506160387,2.5280631495360946,2.5278386786596236,2.532414858305987,2.5322252829070004,2.5320355742147527,2.435579361243304,2.4356711766423174,2.435762834328957,2.3294498958646415,2.329831770632306,2.330213535183639,2.4494202795138356,2.449205039185913,2.4489897395019846,2.4198732360289283,2.4199019415280976,2.4199305501439796,2.327678794592014,2.3279675981487715,2.328256325553294,2.285926101127082,2.286348290292912,2.28677043802401,1.7783306877862868
2020-01-16,2.8431794846753156,2.5109250215412255,2.5107031683904717,2.5104811730835728,2.5172969984823492,2.517152452225075,2.517007734856006,2.38483197410685,2.3850518922232022,2.3852716400244045,2.226507541304382,2.22712682109357,2.227746071798119,2.535054943325912,2.534829986168906,2.5346049144539036,2.5391933431060227,2.5390032602728154,2.538813043789562,2.4420986476174615,2.4421907087776638,2.442282611803346,2.3356851067582176,2.336068003685541,2.336450790101518,2.455976613709683,2.4557607972505284,2.4555449212764913,2.426350482004103,2.4263792643389412,2.426407949531166,2.3339092647998307,2.334198841393641,2.3344883416313813,2.292044812395764,2.2924681316303244,2.2928914093192447,1.7757608457519136
2020-01-17,2.8431794846753156,2.5102219625351943,2.5100001715033224,2.5097782383551097,2.5165921553227744,2.5164476495384522,2.516302972690246,2.3841642211541,2.38438407769338,2.384603763965198,2.2258841191928167,2.2265032255836643,2.2271223028980156,2.5343451279417812,2.5341202337727786,2.5338952250778566,2.5384823689699534,2.538292339359939,2.538102176137301,2.441414859996129,2.4415068953792063,2.441598772672041,2.3350311149283254,2.335413904644509,2.3357965838802897,2.4552889402578444,2.4550731842272984,2.454857368698534,2.425671103869142,2.4256998781449264,2.425728555305297,2.333255770205687,2.333545265718051,2.3338346848957245,2.2914030398482934,2.291826240553468,2.2922493997246356,1.7779023807805578
2020-01-20,2.923951629126319,2.581535086470853,2.581306994557394,2.581078756490198,2.588086250644444,2.587937639582158,2.5877888525962187,2.4518961592550688,2.45212226171876,2.4523481890778456,2.289119463488067,2.2897561581286547,2.290392822866709,2.6063435690764907,2.606112285868596,2.6058808848812047,2.610598345361145,2.610402917182664,2.6102073515957467,2.5107732367005644,2.5108678867252063,2.5109623741684057,2.40136722614788,2.40176089057191,2.4021544413768887,2.5250414669697148,2.524819581506483,2.524597634854742,2.4945822147745154,2.4946118065013163,2.494641298353743,2.399541445495621,2.3998391653123137,2.4001368066257167,2.356499717116711,2.3569349405691917,2.3573701213077216,1.7907515909524243
2020-01-21,2.8956813785684674,2.5565754930933724,2.5563496064884688,2.5561235751429168,2.5630633172818595,2.562916143066861,2.562768794629128,2.4281899809197296,2.428413897309877,2.428637640288419,2.266987092984729,2.267617631737908,2.2682481408776662,2.581144114679342,2.58091506763506,2.580685903950033,2.585357753624228,2.5851642149447103,2.5849705401852905,2.486497804854012,2.486591539754106,2.486685113644678,2.378149587221036,2.3785394454973194,2.378929191253079,2.50062808262056,2.500408342458768,2.5001885417000693,2.4704633259576347,2.4704926315765796,2.4705218382867873,2.376341459144144,2.376636300454322,2.3769310640202193,2.3337158800727646,2.3341468955636886,2.3345778687536414,1.7582002585170302
2020-01-22,2.96029909412927,2.6136259922418996,2.6133950649317264,2.6131639896509875,2.6202585935391953,2.620108135101826,2.6199574985539065,2.4823755314005047,2.4826044445301814,2.4828331803785373,2.3175753684209295,2.3182199777739005,2.3188645568526214,2.63874286758711,2.638508709311714,2.638274431792712,2.6430505347371818,2.6428526772028906,2.6426546805520474,2.5419845062175606,2.5420803328309063,2.54217599484177,2.4312184761966797,2.43161703423924,2.4320154772503586,2.5564301039900568,2.556205460282116,2.555980754625036,2.5255922146819336,2.5256221742616916,2.525652032725544,2.4293699993760915,2.4296714201297323,2.4299727614042133,2.3857932218874986,2.3862338555762674,2.3866744460201104,1.764196556597234
2020-01-23,2.8714497352331665,2.5351815559126747,2.5349575595722476,2.5347334197023903,2.5416150886853583,2.5414691460537493,2.541323030657336,2.407870399489439,2.408092442102263,2.4083143127546247,2.248016489696154,2.248641751974411,2.249266984887058,2.5595445823389293,2.5593174520063147,2.559090206009029,2.563722960706871,2.5635310415978925,2.563338987547757,2.4656902918426815,2.465783242350306,2.465876033195769,2.3582487538551695,2.358635349719099,2.3590218340040994,2.479702324606999,2.4794844232750126,2.4792664618532068,2.4497899926860227,2.4498190530696626,2.4498480153722535,2.3564557565571636,2.356748130576043,2.357040427501222,2.3141868768922396,2.3146142855589713,2.3150416522787154,1.7115147948925824
