date,baseline,plus_161716_defensive
2014-11-20,1.0107879475797015,1.0107879475797015
2014-11-21,1.0201201550730739,1.0201201550730739
2014-11-24,1.0492553460976288,1.0492553460976288
2014-11-25,1.060132484080129,1.060132484080129
2014-11-26,1.071786560489951,1.071786560489951
2014-11-27,1.0814982908314692,1.0814982908314692
2014-11-28,1.1071372589330775,1.1071372589330775
2014-12-01,1.1083026665740596,1.1083026665740596
2014-12-02,1.152199687717722,1.152199687717722
2014-12-03,1.1646307025548652,1.1646307025548652
2014-12-04,1.2348997332063134,1.2348997332063134
2014-12-05,1.232254793502739,1.232254793502739
2014-12-08,1.2909278784611455,1.2909278784611455
2014-12-09,1.2832194784574138,1.2832194784574138
2014-12-10,1.3295465714496462,1.3295465714496462
2014-12-11,1.3151974718502821,1.3151974718502821
2014-12-12,1.3192972145929576,1.3192972145929576
2014-12-15,1.3339991995488976,1.3339991995488976
2014-12-16,1.343209007073348,1.343209007073348
2014-12-17,1.345507503422888,1.345507503422888
2014-12-18,1.3453486477554237,1.3453486477554237
2014-12-19,1.3473364560411145,1.3473364560411145
2014-12-22,1.3463948114591406,1.3463948114591406
2014-12-23,1.343065783165486,1.343065783165486
2014-12-24,1.3056802345769225,1.3056802345769225
2014-12-25,1.3525067597705074,1.3525067597705074
2014-12-26,1.3577705264232092,1.3577705264232092
2014-12-29,1.3571104721209732,1.3571104721209732
2014-12-30,1.3571104721209732,1.3571104721209732
2014-12-31,1.3607762302927942,1.3607762302927942
2015-01-05,1.365116702879626,1.365116702879626
2015-01-06,1.3641913255051143,1.3641913255051143
2015-01-07,1.3641540830446857,1.3641540830446857
2015-01-08,1.3605614256926628,1.3605614256926628
2015-01-09,1.3506857704531292,1.3506857704531292
2015-01-12,1.3465076086210188,1.3465076086210188
2015-01-13,1.3438487783642212,1.3438487783642212
2015-01-14,1.3408101152135956,1.3408101152135956
2015-01-15,1.3787934045964172,1.3787934045964172
2015-01-16,1.39094805719892,1.39094805719892
2015-01-19,1.2511179679244921,1.2511179679244921
2015-01-20,1.264000965429052,1.264000965429052
2015-01-21,1.3219312284809455,1.3219312284809455
2015-01-22,1.324173690276503,1.324173690276503
2015-01-23,1.3305273320305815,1.3305273320305815
2015-01-26,1.3432346155387387,1.3432346155387387
2015-01-27,1.328918147425988,1.328918147425988
2015-01-28,1.3256179803951624,1.3256179803951624
2015-01-29,1.3178745531490372,1.3178745531490372
2015-01-30,1.299823993268547,1.299823993268547
2015-02-02,1.2693884180297403,1.2693884180297403
2015-02-03,1.2698624629644222,1.2698624629644222
2015-02-04,1.2599704895280377,1.2599704895280377
2015-02-05,1.265640356730914,1.265640356730914
2015-02-06,1.2613953518077172,1.2613953518077172
2015-02-09,1.2401425128069008,1.2401425128069008
2015-02-10,1.2437084177958024,1.2437084177958024
2015-02-11,1.240146484379681,1.240146484379681
2015-02-12,1.2312316933577825,1.2312316933577825
2015-02-13,1.2373108688021952,1.2373108688021952
2015-02-16,1.2376780550791764,1.2376780550791764
2015-02-17,1.2367569652935182,1.2367569652935182
2015-02-25,1.2301034840000815,1.2301034840000815
2015-02-26,1.2296606467458415,1.2296606467458415
2015-02-27,1.2295771559818514,1.2295771559818514
2015-03-02,1.229134508205698,1.229134508205698
2015-03-03,1.2283380290443806,1.2283380290443806
2015-03-04,1.2256844400656661,1.2256844400656661
2015-03-05,1.2256844400656661,1.2256844400656661
2015-03-06,1.2256844400656661,1.2256844400656661
2015-03-09,1.2253535052668485,1.2253535052668485
2015-03-10,1.2226828457418222,1.2226828457418222
2015-03-11,1.2219956979825153,1.2219956979825153
2015-03-12,1.2288974986532053,1.2288974986532053
2015-03-13,1.2261463927690452,1.2261463927690452
2015-03-16,1.2564763063200304,1.2564763063200304
2015-03-17,1.2724932269593148,1.2724932269593148
2015-03-18,1.3062309959654672,1.3062309959654672
2015-03-19,1.2994152850551333,1.2994152850551333
2015-03-20,1.3178177045130344,1.3178177045130344
2015-03-23,1.344398977063336,1.344398977063336
2015-03-24,1.3430358348812692,1.3430358348812692
2015-03-25,1.334856981788869,1.334856981788869
2015-03-26,1.3358793384254188,1.3358793384254188
2015-03-27,1.3461029047909197,1.3461029047909197
2015-03-30,1.3890418835260225,1.3890418835260225
2015-03-31,1.3737065339777716,1.3737065339777716
2015-04-01,1.396198379981873,1.396198379981873
2015-04-02,1.3941536667087726,1.3941536667087726
2015-04-03,1.4166455127128743,1.4166455127128743
2015-04-07,1.4415228575355927,1.4415228575355927
2015-04-08,1.4531095660831599,1.4531095660831599
2015-04-09,1.4425452141721422,1.4425452141721422
2015-04-10,1.4762829831782944,1.4762829831782944
2015-04-13,1.5002942556156367,1.5002942556156367
2015-04-14,1.4999734808486,1.4999734808486
2015-04-15,1.4873772441732942,1.4873772441732942
2015-04-16,1.5355223757303513,1.5355223757303513
2015-04-17,1.5434858561363998,1.5434858561363998
2015-04-20,1.5328610240861853,1.5328610240861853
2015-04-21,1.5647456429190991,1.5647456429190991
2015-04-22,1.5775434535209458,1.5775434535209458
2015-04-23,1.577041051147213,1.577041051147213
2015-04-24,1.5753316123882648,1.5753316123882648
2015-04-27,1.5851102279856408,1.5851102279856408
2015-04-28,1.578396038951729,1.578396038951729
2015-04-29,1.5870850707139024,1.5870850707139024
2015-04-30,1.5831888253233615,1.5831888253233615
2015-05-04,1.5857946225036785,1.5857946225036785
2015-05-05,1.5671748493752777,1.5671748493752777
2015-05-06,1.550764641528416,1.550764641528416
2015-05-07,1.523756174447123,1.523756174447123
2015-05-08,1.5473458482269866,1.5473458482269866
2015-05-11,1.5982858684182857,1.5982858684182857
2015-05-12,1.6167473522460052,1.6167473522460052
2015-05-13,1.6017046617197153,1.6017046617197153
2015-05-14,1.597943989088143,1.597943989088143
2015-05-15,1.5685423666958496,1.5685423666958496
2015-05-18,1.5569184694709894,1.5569184694709894
2015-05-19,1.6105935243034326,1.6105935243034326
2015-05-20,1.618114869566577,1.618114869566577
2015-05-21,1.6512771645904434,1.6512771645904434
2015-05-22,1.6868326149253103,1.6868326149253103
2015-05-25,1.7401657904276104,1.7401657904276104
2015-05-26,1.7658067401883315,1.7658067401883315
2015-05-27,1.7658067401883315,1.7658067401883315
2015-05-28,1.6450822701027337,1.6450822701027337
2015-05-29,1.641406203729103,1.63988142063529
2015-06-01,1.665952817218058,1.6655688080666966
2015-06-02,1.6942115829539064,1.6938210600378474
2015-06-03,1.6800822000859823,1.6796949340522722
2015-06-04,1.6991404374427175,1.698748778404909
2015-06-05,1.7017691598367501,1.7013768948673418
2015-06-08,1.7435001278420148,1.74309824370846
2015-06-09,1.72937074497409,1.728972117722884
2015-06-10,1.7277277934778197,1.7273295449338637
2015-06-11,1.7280563837770737,1.7276580594916677
2015-06-12,1.7408714054479815,1.7404701272460266
2015-06-15,1.6991404374427168,1.6987487784049085
2015-06-16,1.654452156744165,1.654070798543553
2015-06-17,1.679096429188219,1.678709390378859
2015-06-18,1.613049779038154,1.6126779642602382
2015-06-19,1.5115074342125279,1.5111590253734002
2015-06-23,1.5222114806116553,1.524736084295772
2015-06-24,1.5349537666744324,1.5238897940382277
2015-06-25,1.517571436562883,1.5127558012068618
2015-06-26,1.4870325735400567,1.4742043773842075
2015-06-29,1.4716829715947606,1.4589871919764992
2015-06-30,1.4714842943935953,1.4587902287055823
2015-07-01,1.4458597018741033,1.4333866920695342
2015-07-02,1.4458597018741033,1.4333866920695342
2015-07-03,1.4458597018741033,1.4333866920695342
2015-07-06,1.4458597018741033,1.4333866920695342
2015-07-07,1.4458597018741033,1.4333866920695342
2015-07-08,1.4458597018741033,1.4333866920695342
2015-07-09,1.4458597018741033,1.4333866920695342
2015-07-10,1.4458597018741033,1.4333866920695342
2015-07-13,1.4458597018741033,1.4333866920695342
2015-07-14,1.4458597018741033,1.4333866920695342
2015-07-15,1.4458597018741033,1.4333866920695342
2015-07-16,1.4458597018741033,1.4333866920695342
2015-07-17,1.4458597018741033,1.4333866920695342
2015-07-20,1.4458597018741033,1.4333866920695342
2015-07-21,1.4458597018741033,1.4333866920695342
2015-07-22,1.4458597018741033,1.4333866920695342
2015-07-23,1.4458597018741033,1.4333866920695342
2015-07-24,1.4458597018741033,1.4333866920695342
2015-07-27,1.4458597018741033,1.4333866920695342
2015-07-28,1.4458597018741033,1.4333866920695342
2015-07-29,1.4458597018741033,1.4333866920695342
2015-07-30,1.4458597018741033,1.4333866920695342
2015-07-31,1.4458597018741033,1.4333866920695342
2015-08-03,1.4458597018741033,1.4333866920695342
2015-08-04,1.4458597018741033,1.4333866920695342
2015-08-05,1.4458597018741033,1.4333866920695342
2015-08-06,1.4458597018741033,1.4333866920695342
2015-08-07,1.4452813579933537,1.4328133373927063
2015-08-10,1.4495108050400647,1.4370062982337273
2015-08-11,1.477764167771171,1.465015927447743
2015-08-12,1.462622402695204,1.4500047859613303
2015-08-13,1.4824509045803993,1.4696622331459184
2015-08-14,1.4781062995582452,1.4653551077637101
2015-08-17,1.477515057038422,1.4647689657206047
2015-08-18,1.4780287519735071,1.4641060065760327
2015-08-19,1.4821379544116613,1.4688432555356317
2015-08-20,1.5006165574796508,1.467668180931203
2015-08-21,1.522979889111627,1.489540490744304
2015-08-24,1.517244818399491,1.483931342452798
2015-08-25,1.5089608273708506,1.4758292393650676
2015-08-26,1.4968534558674529,1.4639877040830003
2015-08-27,1.4796482437310452,1.447160259208483
2015-08-28,1.4866577746014333,1.454015884898101
2015-08-31,1.4904811550761905,1.457755317092438
2015-09-01,1.5000396062630836,1.467103897578281
2015-09-02,1.498127916025705,1.4652341814811125
2015-09-07,1.4739131730189095,1.4415511109169774
2015-09-08,1.4675408722276473,1.4353187239264154
2015-09-09,1.4739131730189095,1.4415511109169774
2015-09-10,1.4567079608825018,1.42472366604246
2015-09-11,1.4573451909616277,1.4253469047415162
2015-09-14,1.4541590405659968,1.4222307112462351
2015-09-15,1.4528845804077442,1.4209842338481224
2015-09-16,1.4509728901703658,1.419114517750954
2015-09-17,1.4688153323858995,1.4365652013245274
2015-09-18,1.476360773752833,1.4439449707600518
2015-09-21,1.4756225933659568,1.4432229982746718
2015-09-22,1.4668204134310938,1.4417797752763972
2015-09-23,1.4624193234636624,1.4374538179566652
2015-09-24,1.4737364119513434,1.4485777082074045
2015-09-25,1.483167319024411,1.4578476167496874
2015-09-28,1.4736279565200037,1.4484711042591687
2015-09-29,1.4736279565200037,1.4484711042591687
2015-09-30,1.4730385053373958,1.4478917158174651
2015-10-08,1.4879944677134798,1.4625923593837715
2015-10-09,1.5067225970643834,1.4810007738560873
2015-10-12,1.5695956027424178,1.542800451013148
2015-10-13,1.557045303584183,1.5304644026909917
2015-10-14,1.576038486448742,1.5491333458496108
2015-10-15,1.5812985231160719,1.5543035864698849
2015-10-16,1.5786706900905363,1.5517206141616675
2015-10-19,1.575148637661502,1.5482586880027818
2015-10-20,1.595776106586019,1.5685340177147158
2015-10-21,1.5465447898332654,1.5201431471252396
2015-10-22,1.5400002429170883,1.5137103246094823
2015-10-23,1.5671615014007882,1.5404079031230313
2015-10-26,1.5697482879230455,1.5429505296481314
2015-10-27,1.5706105500971312,1.5437980718231648
2015-10-28,1.5430181605263886,1.5166767222220991
2015-10-29,1.5451738159616029,1.5187955776596824
2015-10-30,1.5456049470486457,1.519219348747199
2015-11-02,1.5184453053065219,1.4925233593752278
2015-11-03,1.5322294853671639,1.5060722245588767
2015-11-04,1.5322294853671639,1.5060722245588767
2015-11-05,1.5566096201127577,1.5300361569345435
2015-11-06,1.593799656165359,1.5665913080160698
2015-11-09,1.6103285610776261,1.5828380418300814
2015-11-10,1.6057831122267525,1.5783701900312281
2015-11-11,1.603716999112719,1.5763393483044765
2015-11-12,1.587188094200452,1.5600926144904652
2015-11-13,1.5718988571566046,1.5450643857125042
2015-11-16,1.5809897548583514,1.5540000893102104
2015-11-17,1.5752046381390579,1.5483137324753062
2015-11-18,1.5615682915864373,1.5349101770787466
2015-11-19,1.584884212789255,1.5578280634977986
2015-11-20,1.5817028758657732,1.5547010363630402
2015-11-23,1.5759666680809872,1.549062753519988
2015-11-24,1.5757894028863981,1.5488885144856257
2015-11-25,1.582342692132275,1.5553299300875127
2015-11-26,1.5746737394411086,1.547791896946965
2015-11-27,1.5140020020278526,1.4881559093834322
2015-11-30,1.5013738801614371,1.4757433668935613
2015-12-01,1.5195306691840034,1.4923953224456175
2015-12-02,1.5137785050356531,1.4969282343072603
2015-12-03,1.5169712885949165,1.5000854781444495
2015-12-04,1.4868968239486422,1.470345780354499
2015-12-07,1.5071667421424644,1.4701895177870576
2015-12-08,1.4845814230201797,1.4481583128108533
2015-12-09,1.4852600311979505,1.4488202718375134
2015-12-10,1.48472744131675,1.4397028187994012
2015-12-11,1.48472744131675,1.436278352233377
2015-12-14,1.4905226454448273,1.4361347243981537
2015-12-15,1.4905226454448273,1.4389898630152473
2015-12-16,1.4899264363866493,1.4445556702354099
2015-12-17,1.4904616591747544,1.4399879052702387
2015-12-18,1.4845747370020712,1.4376939816801921
2015-12-21,1.495824559095727,1.447429679577894
2015-12-22,1.501706264243199,1.4462820643710932
2015-12-23,1.4990353771569507,1.4474188879874053
2015-12-24,1.499569792621178,1.4479349018512155
2015-12-25,1.5022416318953358,1.4505147413199926
2015-12-28,1.4988869460623178,1.4472755678408562
2015-12-29,1.5014086029245166,1.449710396149106
2015-12-30,1.4996556950228743,1.4480178463638225
2015-12-31,1.4908226227794774,1.4394889244992177
2016-01-04,1.5008250807572807,1.4491469664800753
2016-01-05,1.5134930845486574,1.4613787711727106
2016-01-06,1.526161088340034,1.473610575865346
2016-01-07,1.5594979404226035,1.5057995355828064
2016-01-08,1.5588312033809522,1.5051557563884572
2016-01-11,1.5648318367558147,1.5109497691376002
2016-01-12,1.5454964625479244,1.4922801725014732
2016-01-13,1.5334951957981993,1.4806921470031873
2016-01-14,1.544829725506273,1.4916363933071242
2016-01-15,1.5361621439648048,1.4832672637805842
2016-01-18,1.5421627773396676,1.4890612765297273
2016-01-19,1.5408293032563647,1.4877737181410287
2016-01-20,1.5528305700060898,1.4993617436393145
2016-01-21,1.5668320478807691,1.512881106720648
2016-01-22,1.5568309922559982,1.5032244188054098
2016-01-25,1.5594979404226037,1.5057995355828067
2016-01-26,1.5861674220886592,1.531550703356775
2016-01-27,1.5835004739220537,1.5289755865793782
2016-01-28,1.5741661553389343,1.5199626778584894
2016-01-29,1.5754996294222368,1.5212502362471876
2016-02-01,1.5888343702552647,1.5341258201341719
2016-02-02,1.592834792505173,1.537988495300267
2016-02-03,1.5995021629216872,1.5444262872437593
2016-02-04,1.6141703778380176,1.5585894295194418
2016-02-05,1.6341724890875597,1.5779028053499184
2016-02-15,1.6981792450860933,1.6397056080074428
2016-02-16,1.6748434486282946,1.6171733362052203
2016-02-17,1.6888449265029737,1.6306926992865536
2016-02-18,1.6915118746695792,1.6332678160639504
2016-02-19,1.7161811452106808,1.6570876462548714
2016-02-22,1.7035131414193045,1.6448558415622365
2016-02-23,1.7048466155026072,1.6461433999509347
2016-02-24,1.718181356335635,1.6590189838379188
2016-02-25,1.7428506268767363,1.6828388140288395
2016-02-26,1.7415171527934337,1.6815512556401413
2016-02-29,1.7248487267521488,1.665456775781411
2016-03-01,1.750851471376553,1.69056416436103
2016-03-02,1.7300096048230515,1.670439948635271
2016-03-03,1.7417430032989225,1.681769329404435
2016-03-04,1.7598459493018763,1.6992489342037471
2016-03-07,1.7587838016146327,1.698223359592383
2016-03-08,1.765688804082278,1.704890601170247
2016-03-09,1.7508310170005938,1.6905444142933823
2016-03-10,1.7407547119690094,1.6808150680443974
2016-03-11,1.7357154443101446,1.6759493181747054
2016-03-14,1.7200236469629393,1.6607978386213063
2016-03-15,1.712867023769182,1.65388764040804
2016-03-16,1.7229897215768382,1.663661781984324
2016-03-17,1.7368215186470035,1.67701730690338
2016-03-18,1.7352583792802212,1.6755079913271669
2016-03-21,1.7733345382305996,1.7122730687140084
2016-03-22,1.763576844345199,1.7028513628302455
2016-03-23,1.7489086657399404,1.6873373050108387
2016-03-24,1.7293100005363178,1.677139987964503
2016-03-25,1.7374993138774526,1.6757982759741314
2016-03-28,1.7331368205040452,1.6702534282991892
2016-03-29,1.7364107507434863,1.6689172255565499
2016-03-30,1.7489549037916525,1.6809737928711317
2016-03-31,1.7354143452105135,1.667959549870134
2016-04-01,1.740822305151961,1.6731573047778003
2016-04-05,1.7575869809704485,1.6892703449915663
2016-04-06,1.7543422050055801,1.6861516920469666
2016-04-07,1.7327103652397897,1.6653606724163008
2016-04-08,1.7165625754118234,1.6498405401048528
2016-04-11,1.7288523619439549,1.661652628018444
2016-04-12,1.7363198306881784,1.6688298395239614
2016-04-13,1.7225133640034795,1.655560024150899
2016-04-14,1.7288753708880722,1.6616747426149836
2016-04-15,1.7304658726092201,1.6632034222310046
2016-04-18,1.7060781795516147,1.6397636681186802
2016-04-19,1.7081988485131454,1.6418019076067083
2016-04-20,1.6769988245169665,1.611814614875017
2016-04-21,1.6935490056687148,1.6264193205375843
2016-04-22,1.6760072947189095,1.6251181850811542
2016-04-25,1.668765287889877,1.6180960694666058
2016-04-26,1.6661760477224763,1.6155854471710795
2016-04-27,1.6806814280057967,1.6296503962642128
2016-04-28,1.6868846351218503,1.6356652535514624
2016-04-29,1.7111582142571669,1.6592018067598573
2016-05-03,1.732772844331994,1.6801601453715607
2016-05-04,1.7199469905619573,1.6677237268269895
2016-05-05,1.7189190058085395,1.6667269550814074
2016-05-06,1.721317203050251,1.6690523351446074
2016-05-09,1.714894377665735,1.6628245279239184
2016-05-10,1.7065447046658646,1.654728378537023
2016-05-11,1.7142520951272837,1.6622017472018498
2016-05-12,1.7084715522812195,1.65659672070323
2016-05-13,1.7226017681271544,1.6702978965887454
2016-05-16,1.730951441127025,1.6783940459756408
2016-05-17,1.7226017681271544,1.6702978965887452
2016-05-18,1.7219594855887028,1.6696751158666765
2016-05-19,1.695625901512188,1.6441411062618523
2016-05-20,1.6943413364352846,1.6428955448177143
2016-05-23,1.6924144888199297,1.6410272026515076
2016-05-24,1.6847070983585108,1.6335538339866813
2016-05-25,1.6569023661276725,1.6065933451379584
2016-05-26,1.6562396051812216,1.6059507077999033
2016-05-27,1.6506143992662872,1.6004963016908182
2016-05-30,1.6373071203884815,1.5875930756926908
2016-05-31,1.648590051210266,1.598533419518921
2016-06-01,1.6501260046741266,1.6000227363694044
2016-06-02,1.6511497354253781,1.6010153832783576
2016-06-03,1.6475672330935758,1.5975416575339334
2016-06-06,1.6716342602747407,1.620877930386799
2016-06-07,1.6736751720003717,1.6228568733006632
2016-06-08,1.6843866931011742,1.6332431572897874
2016-06-13,1.7241091910790707,1.6717595492077328
2016-06-14,1.720564766897704,1.6683227454354996
2016-06-15,1.7271506607422884,1.6747086698199416
2016-06-16,1.7509385233224752,1.697774254429916
2016-06-17,1.719665008465869,1.667450306637433
2016-06-20,1.7206784390417607,1.6684329661183246
2016-06-21,1.7181452355981954,1.665976679086866
2016-06-22,1.6993926179825216,1.647793452795947
2016-06-23,1.7024419953904903,1.650750241047693
2016-06-24,1.7654342542277661,1.7118298471319642
2016-06-27,1.7770149994248392,1.7230589627067332
2016-06-28,1.7714853912229516,1.7176972516488058
2016-06-29,1.7780254863840161,1.7240387679488227
2016-06-30,1.771994021836565,1.7181904385593145
2016-07-01,1.792116026342871,1.7377014726380577
2016-07-04,1.8110519331154353,1.7560624228225
2016-07-05,1.8155640525377101,1.7604375394162655
2016-07-06,1.824588291382259,1.7691877726037957
2016-07-07,1.8252001911774123,1.7697810931028677
2016-07-08,1.8152535961301237,1.7601365094892278
2016-07-11,1.8282019071038917,1.7726916670329098
2016-07-12,1.8167678775013383,1.7616048122832817
2016-07-13,1.8033241686441854,1.7485692987699828
2016-07-14,1.7933472714456007,1.7388953330783092
2016-07-15,1.7948458903353883,1.7403484489555336
2016-07-18,1.7882406701706872,1.7339437850618
2016-07-19,1.7790591264096178,1.725041023253872
2016-07-20,1.7735032122525516,1.7196538049763332
2016-07-21,1.794408947563977,1.739924773207882
2016-07-22,1.770018923033981,1.7162753102710755
2016-07-25,1.78569822451755,1.731478536444737
2016-07-26,1.7946243637449144,1.7401336486430339
2016-07-27,1.7700162304609268,1.7162726994534205
2016-07-28,1.7923997041924364,1.737976537092423
2016-07-29,1.7837906758341635,1.7296289072312683
2016-08-01,1.7923997041924364,1.737976537092423
2016-08-02,1.8078959552373282,1.7530022708425017
2016-08-03,1.7786252588191998,1.7246203293145752
2016-08-04,1.786733861577063,1.7324827281471606
2016-08-05,1.7850175605248177,1.7308185396559375
2016-08-08,1.8060331990162184,1.7511960740444108
2016-08-09,1.8129198842364902,1.757873656786239
2016-08-10,1.804311527711151,1.749526678358954
2016-08-11,1.804311527711151,1.749526678358954
2016-08-12,1.8129198842364902,1.757873656786239
2016-08-15,1.807248698957597,1.7523746673983442
2016-08-16,1.8082591823446987,1.7533544691768184
2016-08-17,1.8009625357004249,1.7462793727920443
2016-08-18,1.805649751954285,1.7508242697000458
2016-08-19,1.8054468677840545,1.75062754576242
2016-08-22,1.7939633233613441,1.7394926796258954
2016-08-23,1.7960833891684787,1.7415483732422654
2016-08-24,1.7944359943777375,1.7399509987911652
2016-08-25,1.782643596762507,1.7285166572637718
2016-08-26,1.7846543332833529,1.7304663411915984
2016-08-29,1.7791263649155622,1.7251062201769958
2016-08-30,1.7817109034204077,1.7266031127658414
2016-08-31,1.7789367619528424,1.7266284709318822
2016-09-01,1.7708904892684143,1.7188187928146206
2016-09-02,1.774802453244358,1.7226157284463908
2016-09-05,1.7894507453418538,1.7368332985854764
2016-09-06,1.7929549736641315,1.7402344877223228
2016-09-07,1.7940084137191634,1.7412569521686931
2016-09-08,1.78976257624936,1.7371359603408194
2016-09-09,1.7813372487876118,1.7232388726580927
2016-09-12,1.7714133643932517,1.7547479710516536
2016-09-13,1.7738978151147013,1.7558032809113833
2016-09-14,1.7669437879780947,1.7404773506248665
2016-09-19,1.758491295710595,1.7321514653035517
2016-09-20,1.760980313822004,1.7332155187160663
2016-09-21,1.7644637082965369,1.7369867945500812
2016-09-22,1.7749087365908927,1.7206534648364094
2016-09-23,1.7763986914589647,1.7219128635297936
2016-09-26,1.7768952389618182,1.7205353332389697
2016-09-27,1.774412674883632,1.7167570063974955
2016-09-28,1.763982257480537,1.7191433456708265
2016-09-29,1.7614951481996337,1.7153460810034624
2016-09-30,1.7669687206940392,1.7139738041386596
2016-10-10,1.714264201694794,1.662849998795375
2016-10-11,1.711257819463104,1.659933783963728
2016-10-12,1.708250116228603,1.65569067471858
2016-10-13,1.7127636578201062,1.654366122178805
2016-10-14,1.7077519133934198,1.6495252556910838
2016-10-17,1.7127673375149863,1.6530461806715135
2016-10-18,1.7157743906313259,1.6494558541252589
2016-10-19,1.7157743906313259,1.6518507083599232
2016-10-20,1.7262944671870217,1.6505292277932353
2016-10-21,1.7212925274052409,1.6457468178612011
2016-10-24,1.72579754601568,1.6500541159668358
2016-10-25,1.7307998577432617,1.654836881520363
2016-10-26,1.7357345993275604,1.6595550425127708
2016-10-27,1.734156658782717,1.6580463561104863
2016-10-28,1.7278663565947543,1.6520321286364203
2016-10-31,1.7343419638410913,1.6582235283257243
2016-11-01,1.739816213942168,1.6634575193763936
2016-11-02,1.7522479125055275,1.6753436038306728
2016-11-03,1.7517515249949027,1.6748690022431856
2016-11-04,1.7418961104758202,1.6654461314497282
2016-11-07,1.7379564981890256,1.6616794245818534
2016-11-08,1.7426131768348434,1.6651587055959352
2016-11-09,1.7647701572178656,1.6604133749255865
2016-11-10,1.7387229589661022,1.659040213064523
2016-11-11,1.7269200453918065,1.6477782071479938
2016-11-14,1.696266786781203,1.618529735771796
2016-11-15,1.7053411605861137,1.6271882463028116
2016-11-16,1.7098370021091418,1.6314780509780222
2016-11-17,1.706821859710125,1.6286010874788694
2016-11-18,1.6922422326315993,1.614689620163144
2016-11-21,1.703326513723641,1.625265927314194
2016-11-22,1.7063445894954659,1.6281456897546178
2016-11-23,1.7069352840093592,1.6287093137334308
2016-11-24,1.6950164377313188,1.6173366881137854
2016-11-25,1.7136534947010174,1.635119640139846
2016-11-28,1.7201685730414682,1.641336143408717
2016-11-29,1.7181478842564826,1.6394080593887228
2016-11-30,1.7025283580359691,1.6245043497579164
2016-12-01,1.7186212032328616,1.6398596869532927
2016-12-02,1.699688444177694,1.621794584370497
2016-12-05,1.6645151724514258,1.5882332444698475
2016-12-06,1.6626396447912024,1.5864436690846604
2016-12-07,1.6628354386323911,1.5866304900237453
2016-12-08,1.6708245562828319,1.5942534798627166
2016-12-09,1.642606946129101,1.5673290352752625
2016-12-12,1.6443111197389941,1.5689551094777547
2016-12-13,1.6413863573743848,1.566164384048196
2016-12-14,1.6488812567572306,1.5733158048107123
2016-12-15,1.6417923433575863,1.5665517643773041
2016-12-16,1.647463474077301,1.57196299672403
2016-12-19,1.647463474077301,1.57196299672403
2016-12-20,1.6588057355167318,1.5827854614174832
2016-12-21,1.7211881734336005,1.6423090172314743
2016-12-22,1.7339482175529604,1.654484290011609
2016-12-23,1.7311126521931028,1.6517786738382458
2016-12-26,1.8303574397881208,1.7464752399059584
2016-12-27,1.8218507437085483,1.7383583913858691
2016-12-28,1.8020670041928215,1.719481307344314
2016-12-29,1.8020670041928215,1.719481307344314
2016-12-30,1.8020670041928215,1.719481307344314
2017-01-03,1.8020670041928215,1.719481307344314
2017-01-04,1.8016164874417733,1.719051437017478
2017-01-05,1.7999950326030756,1.7175042907241624
2017-01-06,1.7967376698169129,1.714396207390405
2017-01-09,1.7967376698169129,1.714396207390405
2017-01-10,1.7967376698169129,1.714396207390405
2017-01-11,1.7967376698169129,1.714396207390405
2017-01-12,1.7967376698169129,1.714396207390405
2017-01-13,1.7967376698169129,1.714396207390405
2017-01-16,1.7967376698169129,1.714396207390405
2017-01-17,1.7967376698169129,1.714396207390405
2017-01-18,1.7967376698169129,1.714396207390405
2017-01-19,1.7951206059140776,1.7128532508037537
2017-01-20,1.7983574875475816,1.7159417916015967
2017-01-23,1.8053675767044384,1.722630620174556
2017-01-24,1.8032127179780475,1.720574514995683
2017-01-25,1.789201950501789,1.7072058374043828
2017-01-26,1.7838026236047637,1.7020539525687606
2017-02-03,1.801633895571127,1.719068047361572
2017-02-06,1.8161871087889043,1.7329543113193169
2017-02-07,1.827483644674744,1.7437331459843164
2017-02-08,1.827483644674744,1.7437331459843164
2017-02-09,1.8371514494077774,1.7529578915031168
2017-02-10,1.8221324010622542,1.738627140857252
2017-02-13,1.8258949163446831,1.7422172263988447
2017-02-14,1.826432141770603,1.7427298316879654
2017-02-15,1.8194487247579507,1.7360664529197465
2017-02-16,1.8274811439130725,1.7437307598283416
2017-02-17,1.8620706923783044,1.7767351275222536
2017-02-20,1.8721593106806633,1.7863614014329776
2017-02-21,1.8721593106806633,1.7863614014329776
2017-02-22,1.880806697796971,1.7946124933564556
2017-02-23,1.8791139717689538,1.7929973421124348
2017-02-24,1.8988724538379371,1.8118503262135073
2017-02-27,1.9020858387102515,1.8149164470671668
2017-02-28,1.8980014596308736,1.8110192482045506
2017-03-01,1.8859026103264267,1.7994748687941464
2017-03-02,1.8888084695102887,1.8022475573439063
2017-03-03,1.8829967511425647,1.7967021802443865
2017-03-06,1.8960731174699437,1.8091792787183059
2017-03-07,1.8902613991022197,1.8036339016187861
2017-03-08,1.8786379623667717,1.7925431474197466
2017-03-09,1.8769471882006417,1.7909298585870688
2017-03-10,1.866966375973873,1.7814064501809925
2017-03-13,1.8825128617812392,1.7962404667178158
2017-03-14,1.8775260727434082,1.7914822138258482
2017-03-15,1.8775260727434082,1.7914822138258482
2017-03-16,1.9002587619962628,1.8131731022029198
2017-03-17,1.90246997219204,1.8152829763582103
2017-03-20,1.9091016757988097,1.8216107601537948
