date,base_pool,plus_soymeal_159985,plus_energy_159930,plus_coal_515220,plus_resource_510410,replace_cyb50_soymeal,replace_cyb50_energy,replace_cyb50_coal,replace_cyb50_resource,replace_nikkei_soymeal,replace_nikkei_energy,replace_nikkei_coal,replace_nikkei_resource
2015-01-27,1.328918147425988,1.328918147425988,1.3515906451091864,1.328918147425988,1.3067424258552602,1.328918147425988,1.3515906451091864,1.328918147425988,1.3067424258552602,1.328918147425988,1.3515906451091864,1.328918147425988,1.3067424258552602
2015-01-28,1.3256179803951624,1.3256179803951624,1.348234174362812,1.3256179803951624,1.3034973288717167,1.3256179803951624,1.348234174362812,1.3256179803951624,1.3034973288717167,1.3256179803951624,1.348234174362812,1.3256179803951624,1.3034973288717167
2015-01-29,1.3178745531490372,1.3178745531490372,1.3403586375231515,1.3178745531490372,1.2958831165715576,1.3178745531490372,1.3403586375231515,1.3178745531490372,1.2958831165715576,1.3178745531490372,1.3403586375231515,1.3178745531490372,1.2958831165715576
2015-01-30,1.299823993268547,1.299823993268547,1.3220001194152389,1.299823993268547,1.278133767259138,1.299823993268547,1.3220001194152389,1.299823993268547,1.278133767259138,1.299823993268547,1.3220001194152389,1.299823993268547,1.278133767259138
2015-02-02,1.2693884180297403,1.2693884180297403,1.2910452868313316,1.2693884180297403,1.2482060719402859,1.2693884180297403,1.2910452868313316,1.2693884180297403,1.2482060719402859,1.2693884180297403,1.2910452868313316,1.2693884180297403,1.2482060719402859
2015-02-03,1.2698624629644222,1.2698624629644222,1.2915274193842794,1.2698624629644222,1.2486722064641542,1.2698624629644222,1.2915274193842794,1.2698624629644222,1.2486722064641542,1.2698624629644222,1.2915274193842794,1.2698624629644222,1.2486722064641542
2015-02-04,1.2599704895280377,1.2599704895280377,1.2814666802904668,1.2599704895280377,1.2389453008682048,1.2599704895280377,1.2814666802904668,1.2599704895280377,1.2389453008682048,1.2599704895280377,1.2814666802904668,1.2599704895280377,1.2389453008682048
2015-02-05,1.265640356730914,1.265640356730914,1.287233280351774,1.265640356730914,1.2445205547221119,1.265640356730914,1.287233280351774,1.265640356730914,1.2445205547221119,1.265640356730914,1.287233280351774,1.265640356730914,1.2445205547221119
2015-02-06,1.2613953518077172,1.2613953518077172,1.2829158519580477,1.2613953518077172,1.240346386401926,1.2613953518077172,1.2829158519580477,1.2613953518077172,1.240346386401926,1.2613953518077172,1.2829158519580477,1.2613953518077172,1.240346386401926
2015-02-09,1.2401425128069008,1.2401425128069008,1.261300421067023,1.2401425128069008,1.2194481945561524,1.2401425128069008,1.261300421067023,1.2401425128069008,1.2194481945561524,1.2401425128069008,1.261300421067023,1.2401425128069008,1.2194481945561524
2015-02-10,1.2437084177958024,1.2437084177958024,1.2649271634918164,1.2437084177958024,1.2229545951155791,1.2437084177958024,1.2649271634918164,1.2437084177958024,1.2229545951155791,1.2437084177958024,1.2649271634918164,1.2437084177958024,1.2229545951155791
2015-02-11,1.240146484379681,1.240146484379681,1.261304460398284,1.240146484379681,1.219452099855105,1.240146484379681,1.261304460398284,1.240146484379681,1.219452099855105,1.240146484379681,1.261304460398284,1.240146484379681,1.219452099855105
2015-02-12,1.2312316933577825,1.2312316933577825,1.2522375752995742,1.2312316933577825,1.2106860703833033,1.2312316933577825,1.2522375752995742,1.2312316933577825,1.2106860703833033,1.2312316933577825,1.2522375752995742,1.2312316933577825,1.2106860703833033
2015-02-13,1.2373108688021952,1.2373108688021952,1.258420466756479,1.2373108688021952,1.2166638023322711,1.2373108688021952,1.258420466756479,1.2373108688021952,1.2166638023322711,1.2373108688021952,1.258420466756479,1.2373108688021952,1.2166638023322711
2015-02-16,1.2376780550791764,1.2376780550791764,1.2591464785642232,1.2376780550791764,1.2173657237566937,1.2376780550791764,1.2587939175502252,1.2376780550791764,1.217024861354042,1.2376780550791764,1.2587939175502252,1.2376780550791764,1.217024861354042
2015-02-17,1.2367569652935182,1.2367569652935182,1.2554268360689562,1.2367569652935182,1.213769505718956,1.2367569652935182,1.2578571131729108,1.2367569652935182,1.2161191418383046,1.2367569652935182,1.2578571131729108,1.2367569652935182,1.2161191418383046
2015-02-25,1.2301034840000815,1.2301034840000815,1.248672914964432,1.2301034840000815,1.2072396919176418,1.2301034840000815,1.2510901177104465,1.2301034840000815,1.2095766875098657,1.2301034840000815,1.2510901177104465,1.2301034840000815,1.2095766875098657
2015-02-26,1.2296606467458415,1.2296606467458415,1.2482233927150448,1.2296606467458415,1.2068050856285515,1.2296606467458415,1.2502894200351118,1.2296606467458415,1.2088025584298594,1.2296606467458415,1.2502894200351118,1.2296606467458415,1.2088025584298594
2015-02-27,1.2295771559818514,1.2295771559818514,1.2477890369114895,1.2295771559818514,1.206385142535222,1.2295771559818514,1.249517572641357,1.2295771559818514,1.208056322326972,1.2295771559818514,1.249517572641357,1.2295771559818514,1.208056322326972
2015-03-02,1.229134508205698,1.229134508205698,1.2497374047638075,1.229134508205698,1.208607391963721,1.229134508205698,1.25181927515227,1.229134508205698,1.2102816501905465,1.229134508205698,1.25181927515227,1.229134508205698,1.2102816501905465
2015-03-03,1.2283380290443806,1.2283380290443806,1.2489275749255204,1.2283380290443806,1.1744962283848848,1.2283380290443806,1.2168294529852295,1.2283380290443806,1.1764528535321404,1.2283380290443806,1.2168294529852295,1.2283380290443806,1.1764528535321404
2015-03-04,1.2256844400656661,1.2256844400656661,1.2458929255928304,1.2256844400656661,1.1716424326426234,1.2256844400656661,1.217031841049041,1.2256844400656661,1.1766485259943804,1.2256844400656661,1.217031841049041,1.2256844400656661,1.1766485259943804
2015-03-05,1.2256844400656661,1.2256844400656661,1.2430243261905274,1.2256844400656661,1.1689447908846913,1.2256844400656661,1.2142296926941527,1.2256844400656661,1.1739393579839896,1.2256844400656661,1.2142296926941527,1.2256844400656661,1.1739393579839896
2015-03-06,1.2256844400656661,1.2256844400656661,1.2409074785708107,1.2256844400656661,1.1669540993543428,1.2256844400656661,1.2121618818069384,1.2256844400656661,1.1719401607975146,1.2256844400656661,1.2121618818069384,1.2256844400656661,1.1719401607975146
2015-03-09,1.2253535052668485,1.2253535052668485,1.247480779582513,1.2253535052668485,1.1731356565569238,1.2253535052668485,1.2185829124330132,1.2253535052668485,1.1781481300278211,1.2253535052668485,1.2185829124330132,1.2253535052668485,1.1781481300278211
2015-03-10,1.2226828457418222,1.2226828457418222,1.2450980701138705,1.2226828457418222,1.1708949475354864,1.2226828457418222,1.2162553983812523,1.2226828457418222,1.175897847096953,1.2226828457418222,1.2162553983812523,1.2226828457418222,1.175897847096953
2015-03-11,1.2219956979825153,1.2223258223508655,1.24521338194961,1.2223258223508655,1.1710033872231698,1.2219956979825153,1.216368039020638,1.2219956979825153,1.1760067501164384,1.2219956979825153,1.216368039020638,1.2219956979825153,1.1760067501164384
2015-03-12,1.2288974986532053,1.222888515421152,1.2522463155097534,1.222888515421152,1.1776171846175962,1.2288974986532053,1.2232380548164208,1.2288974986532053,1.18264880637743,1.2288974986532053,1.2232380548164208,1.2288974986532053,1.18264880637743
2015-03-13,1.2261463927690452,1.2201508617159942,1.2494429391412667,1.2201508617159942,1.1749808788480425,1.2261463927690452,1.2204996186050834,1.2261463927690452,1.1800012364265713,1.2261463927690452,1.2204996186050834,1.2261463927690452,1.1800012364265713
2015-03-16,1.2564763063200304,1.250332470024144,1.280349115234533,1.250332470024144,1.2040451640669072,1.2564763063200304,1.2506898537512345,1.2564763063200304,1.2091897050318978,1.2564763063200304,1.2506898537512345,1.2564763063200304,1.2091897050318978
2015-03-17,1.2724932269593148,1.266271072164403,1.296670354295022,1.266271072164403,1.218596235690142,1.2724932269593148,1.2666330116374043,1.2724932269593148,1.2238029492266311,1.2724932269593148,1.2666330116374043,1.2724932269593148,1.2238029492266311
2015-03-18,1.3062309959654672,1.2998438724172892,1.3310491344437119,1.2998438724172892,1.234467958267891,1.3062309959654672,1.3002154080359323,1.3062309959654672,1.2397424871400693,1.3062309959654672,1.3002154080359323,1.3062309959654672,1.2397424871400693
2015-03-19,1.2994152850551333,1.293061488527817,1.3241039263328653,1.293061488527817,1.2280266957671453,1.2994152850551333,1.293431085531179,1.2994152850551333,1.2332737029650624,1.2994152850551333,1.293431085531179,1.2994152850551333,1.2332737029650624
2015-03-20,1.3178177045130344,1.3113739250293912,1.3428559882321507,1.3113739250293912,1.2454181045191584,1.3178177045130344,1.3117487562940124,1.3178177045130344,1.250739420237581,1.3178177045130344,1.3117487562940124,1.3178177045130344,1.250739420237581
2015-03-23,1.344398977063336,1.3378252221983316,1.3699422998644517,1.3378252221983316,1.2696242401717102,1.344398977063336,1.3382076140625496,1.344398977063336,1.2750489817915733,1.344398977063336,1.3382076140625496,1.344398977063336,1.2750489817915733
2015-03-24,1.3430358348812692,1.3364687454204371,1.3685532582422824,1.3364687454204371,1.2703121027761746,1.3430358348812692,1.3368507495615989,1.3430358348812692,1.2757397834364097,1.3430358348812692,1.3368507495615989,1.3430358348812692,1.2757397834364097
2015-03-25,1.334856981788869,1.328329884753071,1.360219008509267,1.328329884753071,1.2629076284293268,1.334856981788869,1.3287095625558953,1.334856981788869,1.2683036718862921,1.334856981788869,1.3287095625558953,1.334856981788869,1.2683036718862921
2015-03-26,1.3358793384254188,1.3293472423364914,1.360280681957291,1.3293472423364914,1.2747017633887372,1.3358793384254188,1.3287698073397374,1.3358793384254188,1.2801481998145512,1.3358793384254188,1.3287698073397374,1.3358793384254188,1.2801481998145512
2015-03-27,1.3461029047909197,1.3395208181706992,1.3605353429003186,1.3395208181706992,1.282653888723968,1.3461029047909197,1.3290185690671454,1.3461029047909197,1.2881343023092497,1.3461029047909197,1.3290185690671454,1.3461029047909197,1.2881343023092497
2015-03-30,1.3890418835260225,1.3822498366743723,1.4039346981422023,1.3822498366743723,1.3150040081461214,1.3890418835260225,1.3714125791184013,1.3890418835260225,1.3206226445485836,1.3890418835260225,1.3714125791184013,1.3890418835260225,1.3206226445485836
2015-03-31,1.3737065339777716,1.3669894729230605,1.3884349284129582,1.3669894729230605,1.2920867111842633,1.3737065339777716,1.3562718612429527,1.3737065339777716,1.297607428524762,1.3737065339777716,1.3562718612429527,1.3737065339777716,1.297607428524762
2015-04-01,1.396198379981873,1.3893713397583176,1.4111679240158495,1.3893713397583176,1.3074602691122788,1.396198379981873,1.378478247460277,1.396198379981873,1.3130466732732544,1.396198379981873,1.378478247460277,1.396198379981873,1.3130466732732544
2015-04-02,1.3941536667087726,1.387336624591476,1.408179735809564,1.387336624591476,1.320597687973732,1.3941536667087726,1.3755592805736434,1.3941536667087726,1.3262402245718652,1.3941536667087726,1.3755592805736434,1.3941536667087726,1.3262402245718652
2015-04-03,1.4166455127128743,1.4097184914267336,1.411708627293655,1.4097184914267336,1.3338933251739395,1.4166455127128743,1.3790064253575356,1.4166455127128743,1.3395926702309855,1.4166455127128743,1.3790064253575356,1.4166455127128743,1.3395926702309855
2015-04-07,1.4415228575355927,1.434474192623306,1.43649927675058,1.434474192623306,1.3596194620819133,1.4415228575355927,1.4032227999187818,1.4415228575355927,1.3654287275714678,1.4415228575355927,1.4032227999187818,1.4415228575355927,1.3654287275714678
2015-04-08,1.4531095660831599,1.446004245235408,1.448045606634627,1.446004245235408,1.3670642400505608,1.4531095660831599,1.4145016593034716,1.4531095660831599,1.3729053149492454,1.4531095660831599,1.4145016593034716,1.4531095660831599,1.3729053149492454
2015-04-09,1.4425452141721422,1.4354915502067263,1.437518070563878,1.4354915502067263,1.3571254521890297,1.4425452141721422,1.4042179933939012,1.4425452141721422,1.3629240614869031,1.4425452141721422,1.4042179933939012,1.4425452141721422,1.3629240614869031
2015-04-10,1.4762829831782944,1.4690643504596121,1.4711382664027213,1.4690643504596121,1.3888654521339185,1.4762829831782944,1.4370593780728516,1.4762829831782944,1.3947996773827698,1.4762829831782944,1.4370593780728516,1.4762829831782944,1.3947996773827698
2015-04-13,1.5002942556156367,1.4929582141353495,1.4950658616606074,1.4929582141353495,1.4114549062765138,1.5002942556156367,1.460432691068208,1.5002942556156367,1.4174856498086335,1.5002942556156367,1.460432691068208,1.5002942556156367,1.4174856498086335
2015-04-14,1.4999734808486,1.49263900787195,1.4947462047655125,1.49263900787195,1.4111531260643662,1.4999734808486,1.4601204390186537,1.4999734808486,1.4171825801758642,1.4999734808486,1.4601204390186537,1.4999734808486,1.4171825801758642
2015-04-15,1.4873772441732942,1.4801043634572288,1.48219386487075,1.4801043634572288,1.399302770716118,1.4873772441732942,1.4478588738248976,1.4873772441732942,1.4052815916451091,1.4873772441732942,1.4478588738248976,1.4873772441732942,1.4052815916451091
2015-04-16,1.5355223757303513,1.5280140780746727,1.530171214865054,1.5280140780746727,1.4445970067602678,1.5355223757303513,1.4947248294722806,1.5355223757303513,1.4507693570183582,1.5355223757303513,1.4947248294722806,1.5355223757303513,1.4507693570183582
2015-04-17,1.5434858561363998,1.5359386191710707,1.538106943240019,1.5359386191710707,1.4520889327261788,1.5434858561363998,1.5024767268591714,1.5434858561363998,1.4582932938433204,1.5434858561363998,1.5024767268591714,1.5434858561363998,1.4582932938433204
2015-04-20,1.5328610240861853,1.5253657397350515,1.5275191377980557,1.5253657397350515,1.4423096357570218,1.5328610240861853,1.4921341877171581,1.5328610240861853,1.4484722127323653,1.5328610240861853,1.4921341877171581,1.5328610240861853,1.4484722127323653
2015-04-21,1.5647456429190991,1.5570944512281446,1.559292641529555,1.5570944512281446,1.46337850301911,1.5647456429190991,1.5231716588742603,1.5647456429190991,1.4696311012444452,1.5647456429190991,1.5231716588742603,1.5647456429190991,1.4696311012444452
2015-04-22,1.5775434535209458,1.569829683926303,1.5720458528833956,1.569829683926303,1.4753472475912404,1.5775434535209458,1.5356294423437882,1.5775434535209458,1.4816509848424098,1.5775434535209458,1.5356294423437882,1.5775434535209458,1.4816509848424098
2015-04-23,1.577041051147213,1.569329738167091,1.5715452013378914,1.569329738167091,1.4748773917799056,1.577041051147213,1.5351403883812584,1.577041051147213,1.481179121471441,1.577041051147213,1.5351403883812584,1.577041051147213,1.481179121471441
2015-04-24,1.5753316123882648,1.5676286581108418,1.5698417198231573,1.5676286581108418,1.4729604654528363,1.5753316123882648,1.5334763679815253,1.5753316123882648,1.4792540046658824,1.5753316123882648,1.5334763679815253,1.5753316123882648,1.4792540046658824
2015-04-27,1.5851102279856408,1.5773594588683133,1.5793145689660935,1.5773594588683133,1.4883639665643453,1.5851102279856408,1.5427297787647365,1.5851102279856408,1.494723320536536,1.5851102279856408,1.5427297787647365,1.5851102279856408,1.494723320536536
2015-04-28,1.578396038951729,1.5706781004401809,1.5726538799507097,1.5706781004401809,1.483831587678541,1.578396038951729,1.5362233844763267,1.578396038951729,1.4901715760907488,1.578396038951729,1.5362233844763267,1.578396038951729,1.4901715760907488
2015-04-29,1.5870850707139024,1.5793246451387717,1.5535101332800583,1.5793246451387717,1.5047056870143642,1.5870850707139024,1.517523102311972,1.5870850707139024,1.511134864488864,1.5870850707139024,1.517523102311972,1.5870850707139024,1.511134864488864
2015-04-30,1.5831888253233615,1.5754474513560706,1.5355292769056508,1.5754474513560706,1.4979018315433195,1.5831888253233615,1.4999587721135554,1.5831888253233615,1.5043019380873963,1.5831888253233615,1.4999587721135554,1.5831888253233615,1.5043019380873963
2015-05-04,1.5857946225036785,1.5780405068784544,1.5338990062154148,1.5780405068784544,1.4899809784382338,1.5857946225036785,1.4983662666110442,1.5857946225036785,1.4963472414401473,1.5857946225036785,1.4983662666110442,1.5857946225036785,1.4963472414401473
