date,baseline,leader_margin_005,leader_margin_010,leader_margin_015,cash_tail_soft,cash_tail_mid,cash_tail_strict,hs300_benchmark
2014-11-14,1.0031677311343743,1.0031677311343752,1.0031677311343752,1.0031677311343752,1.0031767597252155,1.0031767597252155,1.0031767597252155,1.028277725448125
2014-11-17,1.0153994119460423,1.015399411946043,1.015399411946043,1.015399411946043,1.0154085506230015,1.0154085506230015,1.0154085506230015,1.0239605288909
2014-11-18,1.013726920557351,1.0137269205573516,1.0137269205573516,1.0137269205573516,1.0137269205573545,1.0137269205573545,1.0137269205573545,1.012971301290691
2014-11-19,1.015408532911168,1.0154085329111686,1.0154085329111686,1.0154085329111686,1.0154085329111715,1.0154085329111715,1.0154085329111715,1.0098315219763454
2014-11-20,1.0107879475797017,1.0107879475797021,1.0107879475797021,1.0107879475797021,1.0107879475797048,1.0107879475797048,1.0107879475797048,1.0114014116335182
2014-11-21,1.020120155073074,1.0201201550730745,1.0201201550730745,1.0201201550730745,1.0207908146382947,1.0207908146382947,1.0207908146382947,1.030632559933884
2014-11-24,1.0492553460976288,1.0492553460976295,1.0492553460976295,1.0492553460976295,1.0492553460976324,1.0492553460976324,1.0492553460976324,1.0600679910058726
2014-11-25,1.060132484080129,1.0601324840801296,1.0601324840801296,1.0601324840801296,1.0601324840801325,1.0601324840801325,1.0601324840801325,1.0710572186060812
2014-11-26,1.071786560489951,1.0717865604899517,1.0717865604899517,1.0717865604899517,1.0717865604899546,1.0717865604899546,1.0717865604899546,1.0828313910348768
2014-11-27,1.0814982908314692,1.0814982908314699,1.0814982908314699,1.0814982908314699,1.0814982908314728,1.0814982908314728,1.0814982908314728,1.0926432013922063
2014-11-28,1.1071372589330777,1.1071372589330781,1.1071372589330781,1.1071372589330781,1.107137258933081,1.107137258933081,1.107137258933081,1.118546380735556
2014-12-01,1.1083026665740596,1.1083026665740603,1.1083026665740603,1.1083026665740603,1.1083026665740632,1.1083026665740632,1.1083026665740632,1.1197237979784356
2014-12-02,1.152199687717722,1.1521996877177227,1.1521996877177227,1.1521996877177227,1.1521996877177259,1.1521996877177259,1.1521996877177259,1.1640731807935647
2014-12-03,1.1646307025548652,1.164630702554866,1.164630702554866,1.164630702554866,1.1646307025548692,1.1646307025548692,1.1646307025548692,1.1766322980509463
2014-12-04,1.2348997332063134,1.234899733206314,1.234899733206314,1.234899733206314,1.2353320994411219,1.2353320994411219,1.2353320994411219,1.2480622774523045
2014-12-05,1.232254793502739,1.2322547935027397,1.2322547935027397,1.2322547935027397,1.2326862336845326,1.2326862336845326,1.2326862336845326,1.2406053015807341
2014-12-08,1.2909278784611455,1.2909278784611462,1.2909278784611462,1.2909278784611462,1.2915090575370414,1.2915090575370414,1.2915090575370414,1.3002611085532971
2014-12-09,1.2832194784574138,1.2832194784574145,1.2832194784574145,1.2832194784574145,1.283797187191654,1.283797187191654,1.283797187191654,1.2284386567376453
2014-12-10,1.3295465714496462,1.3295465714496468,1.3295465714496468,1.3295465714496468,1.3295465714496504,1.3295465714496504,1.3295465714496504,1.2727880395527742
2014-12-11,1.315197471850282,1.3151974718502828,1.3151974718502828,1.3151974718502828,1.3151974718502863,1.3151974718502863,1.3151974718502863,1.259051505052513
2014-12-12,1.3192972145929576,1.3192972145929582,1.3192972145929582,1.3192972145929582,1.3192972145929618,1.3192972145929618,1.3192972145929618,1.2629762291954447
2014-12-15,1.3339991995488976,1.3339991995488982,1.3339991995488982,1.3339991995488982,1.334466262740861,1.334466262740861,1.334466262740861,1.2774977085242922
2014-12-16,1.343209007073348,1.3432090070733487,1.3432090070733487,1.3432090070733487,1.3433433414074931,1.3433433414074931,1.3433433414074931,1.3073256120105736
2014-12-17,1.345507503422888,1.3455075034228887,1.3455075034228887,1.3455075034228887,1.3455075034228925,1.3455075034228925,1.3455075034228925,1.3296965396252844
2014-12-18,1.3453486477554235,1.3453486477554244,1.3453486477554244,1.3453486477554244,1.3453486477554282,1.3453486477554282,1.3453486477554282,1.3281266499681117
2014-12-19,1.3473364560411143,1.3473364560411152,1.3473364560411152,1.3473364560411152,1.347336456041119,1.347336456041119,1.347336456041119,1.3477502706827709
2014-12-22,1.3463948114591406,1.3463948114591413,1.3463948114591413,1.3463948114591413,1.346394811459145,1.346394811459145,1.346394811459145,1.3383309327397346
2014-12-23,1.343065783165486,1.3430657831654866,1.3430657831654866,1.3430657831654866,1.3436704348611779,1.3436704348611779,1.3436704348611779,1.3112503361535053
2014-12-24,1.3056802345769225,1.3056802345769232,1.3056802345769232,1.3056802345769232,1.305680234576927,1.305680234576927,1.305680234576927,1.2747504016242397
2014-12-25,1.3525067597705074,1.352506759770508,1.352506759770508,1.352506759770508,1.3531156618183302,1.3531156618183302,1.3531156618183302,1.3210621465108348
2014-12-26,1.3577705264232092,1.3577705264232098,1.3577705264232098,1.3577705264232098,1.3577705264232136,1.3577705264232136,1.3577705264232136,1.372476032783241
2014-12-29,1.3571104721209732,1.357110472120974,1.357110472120974,1.357110472120974,1.3571104721209777,1.3571104721209777,1.3571104721209777,1.365804001740257
2014-12-30,1.3571104721209732,1.357110472120974,1.357110472120974,1.357110472120974,1.3571104721209777,1.3571104721209777,1.3571104721209777,1.365804001740257
2014-12-31,1.3607762302927942,1.3607762302927948,1.3607762302927948,1.3607762302927948,1.3607762302927986,1.3607762302927986,1.3607762302927986,1.4026964086838152
2015-01-05,1.365116702879626,1.3651167028796267,1.3651167028796267,1.3651167028796267,1.3651167028796305,1.3651167028796305,1.3651167028796305,1.4474382639132377
2015-01-06,1.3641913255051143,1.364191325505115,1.364191325505115,1.364191325505115,1.3641913255051188,1.3641913255051188,1.3641913255051188,1.437626453555908
2015-01-07,1.3641540830446857,1.3641540830446863,1.3641540830446863,1.3641540830446863,1.36415408304469,1.36415408304469,1.36415408304469,1.4372339811416146
2015-01-08,1.3605614256926628,1.3605614256926635,1.3605614256926635,1.3605614256926635,1.3611739539719545,1.3611739539719545,1.3611739539719545,1.4058361879981602
2015-01-09,1.3506857704531292,1.35068577045313,1.35068577045313,1.35068577045313,1.3506857704531336,1.3506857704531336,1.3506857704531336,1.3956319052265378
2015-01-12,1.3465076086210188,1.3465076086210195,1.3465076086210195,1.3465076086210195,1.346507608621023,1.346507608621023,1.346507608621023,1.3913147086693125
2015-01-13,1.3438487783642212,1.3438487783642221,1.3438487783642221,1.3438487783642221,1.3438487783642257,1.3438487783642257,1.3438487783642257,1.3885674017692604
2015-01-14,1.3408101152135956,1.3408101152135965,1.3408101152135965,1.3408101152135965,1.3408101152136,1.3408101152136,1.3408101152136,1.385427622454915
2015-01-15,1.3787934045964172,1.3787934045964174,1.3787934045964174,1.3787934045964174,1.378793404596421,1.378793404596421,1.378793404596421,1.4246748638842321
2015-01-16,1.39094805719892,1.3909480571989206,1.3909480571989206,1.3909480571989206,1.3909480571989241,1.3909480571989241,1.3909480571989241,1.4372339811416142
2015-01-19,1.251117967924492,1.2511179679244926,1.2511179679244926,1.2511179679244926,1.2519292180577972,1.2519292180577972,1.2519292180577972,1.2935890775103112
2015-01-20,1.264000965429052,1.2640009654290525,1.2640009654290525,1.2640009654290525,1.26482056915787,1.26482056915787,1.26482056915787,1.3410782396397858
2015-01-21,1.3219312284809457,1.321931228480946,1.321931228480946,1.321931228480946,1.3219312284809492,1.3219312284809492,1.3219312284809492,1.4025410211726559
2015-01-22,1.324173690276503,1.3241736902765033,1.3241736902765033,1.3241736902765033,1.3241736902765067,1.3241736902765067,1.3241736902765067,1.4049202256190898
2015-01-23,1.3305273320305817,1.3305273320305822,1.3305273320305822,1.3305273320305822,1.3305273320305855,1.3305273320305855,1.3305273320305855,1.4116613048839854
2015-01-26,1.343234615538739,1.3432346155387394,1.3432346155387394,1.3432346155387394,1.3432346155387427,1.3432346155387427,1.3432346155387427,1.425143463413776
2015-01-27,1.328918147425988,1.3289181474259886,1.3289181474259886,1.3289181474259886,1.3297798447653997,1.3297798447653997,1.3297798447653997,1.410868236735174
2015-01-28,1.3256179803951624,1.325617980395163,1.325617980395163,1.325617980395163,1.3256179803951664,1.3256179803951664,1.3256179803951664,1.388265794494054
2015-01-29,1.3178745531490372,1.317874553149038,1.317874553149038,1.317874553149038,1.317874553149041,1.317874553149041,1.317874553149041,1.3735940337410464
2015-01-30,1.299823993268547,1.2998239932685476,1.2998239932685476,1.2998239932685476,1.3006668253713913,1.3006668253713913,1.3006668253713913,1.356543068541605
2015-02-02,1.2693884180297403,1.269388418029741,1.269388418029741,1.269388418029741,1.2705675046740816,1.2705675046740816,1.2705675046740816,1.3260099448123726
2015-02-03,1.2698624629644222,1.2698624629644228,1.2698624629644228,1.2698624629644228,1.2699538996452004,1.2699538996452004,1.2699538996452004,1.357336136690416
2015-02-04,1.2599704895280377,1.2599704895280384,1.2599704895280384,1.2599704895280384,1.2599704895280417,1.2599704895280417,1.2599704895280417,1.341871307788597
2015-02-05,1.265640356730914,1.2656403567309147,1.2656403567309147,1.2656403567309147,1.265640356730918,1.265640356730918,1.265640356730918,1.3260099448123726
2015-02-06,1.2613953518077172,1.261395351807718,1.261395351807718,1.261395351807718,1.2613953518077212,1.2613953518077212,1.2613953518077212,1.306183241092092
2015-02-09,1.2401425128069008,1.2401425128069015,1.2401425128069015,1.2401425128069015,1.2401425128069048,1.2401425128069048,1.2401425128069048,1.3212515359195047
2015-02-10,1.2437084177958024,1.243708417795803,1.243708417795803,1.243708417795803,1.2437084177958064,1.2437084177958064,1.2437084177958064,1.3478193189046808
2015-02-11,1.240146484379681,1.2401464843796817,1.2401464843796817,1.2401464843796817,1.2401464843796848,1.2401464843796848,1.2401464843796848,1.3565430685416042
2015-02-12,1.2312316933577825,1.2312316933577832,1.2312316933577832,1.2312316933577832,1.231231693357786,1.231231693357786,1.231231693357786,1.362094545583283
2015-02-13,1.2373108688021952,1.2373108688021959,1.2373108688021959,1.2373108688021959,1.2373108688021988,1.2373108688021988,1.2373108688021988,1.3708182952202064
2015-02-16,1.2376780550791764,1.237678055079177,1.237678055079177,1.237678055079177,1.2380247019957387,1.2380247019957387,1.2380247019957387,1.3823177833779692
2015-02-17,1.2367569652935182,1.2367569652935189,1.2367569652935189,1.2367569652935189,1.2371924570383992,1.2371924570383992,1.2371924570383992,1.394610339684543
2015-02-25,1.2301034840000815,1.2301034840000822,1.2301034840000822,1.2301034840000822,1.2304578558625734,1.2304578558625734,1.2304578558625734,1.37319749966664
2015-02-26,1.2296606467458415,1.2296606467458422,1.2296606467458422,1.2296606467458422,1.230103484000085,1.230103484000085,1.230103484000085,1.414040509330418
2015-02-27,1.2295771559818514,1.229577155981852,1.229577155981852,1.229577155981852,1.2300199631685955,1.2300199631685955,1.2300199631685955,1.411264770809579
2015-03-02,1.229134508205698,1.2291345082056986,1.2291345082056986,1.2291345082056986,1.2295771559818547,1.2295771559818547,1.2295771559818547,1.4223677248929363
2015-03-03,1.2283380290443806,1.2283380290443813,1.2283380290443813,1.2283380290443813,1.2291345082057012,1.2291345082057012,1.2291345082057012,1.3835073856011861
2015-03-04,1.225684440065666,1.2256844400656668,1.2256844400656668,1.2256844400656668,1.2260436708612317,1.2260436708612317,1.2260436708612317,1.3950068737589485
2015-03-05,1.225684440065666,1.2256844400656668,1.2256844400656668,1.2256844400656668,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.3831108515267803
2015-03-06,1.225684440065666,1.2256844400656668,1.2256844400656668,1.2256844400656668,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.3743871018898568
2015-03-09,1.2253535052668485,1.2253535052668492,1.2253535052668492,1.2253535052668492,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.4013514189494385
2015-03-10,1.2226828457418222,1.2226828457418226,1.2226828457418226,1.2226828457418226,1.2230130592678277,1.2230130592678277,1.2230130592678277,1.391438067089298
2015-03-11,1.2219956979825153,1.2219956979825157,1.2219956979825157,1.2219956979825157,1.2226828457418253,1.2226828457418253,1.2226828457418253,1.393420737461326
2015-03-12,1.2288974986532053,1.2288974986532057,1.2288974986532057,1.2288974986532057,1.2289085588302382,1.2289085588302382,1.2289085588302382,1.4187989182232854
2015-03-13,1.2261463927690452,1.2261463927690457,1.2261463927690457,1.2261463927690457,1.226941450829186,1.226941450829186,1.226941450829186,1.4267295997113976
2015-03-16,1.2564763063200304,1.256476306320031,1.256476306320031,1.256476306320031,1.2564763063200344,1.2564763063200344,1.2564763063200344,1.4620211323334973
2015-03-17,1.2724932269593148,1.2724932269593154,1.2724932269593154,1.2724932269593154,1.2724932269593188,1.2724932269593188,1.2724932269593188,1.4806582338305612
2015-03-18,1.3062309959654672,1.3062309959654679,1.3062309959654679,1.3062309959654679,1.3062309959654712,1.3062309959654712,1.3062309959654712,1.5199151071967172
2015-03-19,1.2994152850551333,1.299415285055134,1.299415285055134,1.299415285055134,1.2994152850551373,1.2994152850551373,1.2994152850551373,1.5119844257086048
2015-03-20,1.3178177045130344,1.317817704513035,1.317817704513035,1.317817704513035,1.3178177045130386,1.3178177045130386,1.3178177045130386,1.533397265726508
2015-03-23,1.344398977063336,1.3443989770633367,1.3443989770633367,1.3443989770633367,1.3443989770633404,1.3443989770633404,1.3443989770633404,1.5643269235301458
2015-03-24,1.3430358348812692,1.3430358348812699,1.3430358348812699,1.3430358348812699,1.3430358348812736,1.3430358348812736,1.3430358348812736,1.5627407872325232
2015-03-25,1.334856981788869,1.3348569817888696,1.3348569817888696,1.3348569817888696,1.3348569817888731,1.3348569817888731,1.3348569817888731,1.5532239694467886
2015-03-26,1.3358793384254188,1.3358793384254195,1.3358793384254195,1.3358793384254195,1.335879338425423,1.335879338425423,1.335879338425423,1.5544135716700052
2015-03-27,1.3461029047909197,1.3461029047909203,1.3461029047909203,1.3461029047909203,1.3461029047909239,1.3461029047909239,1.3461029047909239,1.5663095939021736
2015-03-30,1.3890418835260223,1.3890418835260232,1.3890418835260232,1.3890418835260232,1.3890418835260268,1.3890418835260268,1.3890418835260268,1.616272887277281
2015-03-31,1.3737065339777716,1.3737065339777723,1.3737065339777723,1.3737065339777723,1.3737065339777756,1.3737065339777756,1.3737065339777756,1.5984288539290283
2015-04-01,1.396198379981873,1.3961983799818736,1.3961983799818736,1.3961983799818736,1.396198379981877,1.396198379981877,1.396198379981877,1.6246001028397987
2015-04-02,1.3941536667087726,1.3941536667087733,1.3941536667087733,1.3941536667087733,1.3941536667087766,1.3941536667087766,1.3941536667087766,1.6222208983933648
2015-04-03,1.4166455127128743,1.416645512712875,1.416645512712875,1.416645512712875,1.4166455127128783,1.4166455127128783,1.4166455127128783,1.6483921473041356
2015-04-07,1.4415228575355927,1.4415228575355934,1.4415228575355934,1.4415228575355934,1.4415228575355967,1.4415228575355967,1.4415228575355967,1.6773391347357456
2015-04-08,1.45310956608316,1.4531095660831608,1.4531095660831608,1.4531095660831608,1.453109566083164,1.453109566083164,1.453109566083164,1.6908212932655362
2015-04-09,1.4425452141721422,1.442545214172143,1.442545214172143,1.442545214172143,1.4425452141721464,1.4425452141721464,1.4425452141721464,1.6785287369589619
2015-04-10,1.4762829831782944,1.4762829831782953,1.4762829831782953,1.4762829831782953,1.4762829831782986,1.4762829831782986,1.4762829831782986,1.7177856103251177
2015-04-13,1.500294255615637,1.5002942556156376,1.5002942556156376,1.5002942556156376,1.5008195424555004,1.5008195424555004,1.5008195424555004,1.746336063682322
2015-04-14,1.4999734808486,1.499973480848601,1.499973480848601,1.499973480848601,1.5004986553779867,1.5004986553779867,1.5004986553779867,1.747129131831133
