date,hs300_benchmark,k_20_nav,k_21_nav,k_22_nav,k_23_nav,k_24_nav,k_25_nav,k_26_nav,k_27_nav,k_28_nav,k_29_nav,k_30_nav
2012-08-24,0.8894009216589852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-08-27,0.8709677419354829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-08-28,0.8709677419354829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-08-29,0.8652073732718885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-08-30,0.8613671274961587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-08-31,0.8613671274961587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-03,0.8667434715821803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-04,0.857526881720429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-05,0.8571428571428563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-06,0.8655913978494612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-07,0.9051459293394766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-10,0.9082181259600604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-11,0.9013056835637469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-12,0.9059139784946224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-13,0.8970814132104441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-14,0.9032258064516115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-17,0.8821044546850986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-18,0.8713517665130556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-19,0.8748079877112122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-20,0.8559907834101369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-21,0.855606758832564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-24,0.8632872503840232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-25,0.8621351766513042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-26,0.8529185867895531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-27,0.8774961597542228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-09-28,0.8978494623655899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-10-08,0.8844086021505362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-10-09,0.9047619047619032,0.9995,1.0,0.9995,0.9995,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-10-10,0.9047619047619032,0.9995,0.9995,0.9990002500000001,0.9995,0.9995,1.0,1.0,1.0,1.0,1.0,1.0
2012-10-11,0.8986175115207359,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,1.0,1.0,1.0,1.0,1.0,1.0
2012-10-12,0.89784946236559,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,1.0,1.0,1.0,1.0,1.0,1.0
2012-10-15,0.8947772657450062,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,1.0,1.0,1.0,1.0,1.0,1.0
2012-10-16,0.8951612903225793,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,1.0,1.0,1.0,1.0,1.0,1.0
2012-10-17,0.898617511520736,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,1.0,1.0,1.0,1.0,1.0,1.0
2012-10-18,0.9097542242703521,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,0.9995,0.9995,0.9995,1.0,0.9995,0.9995
2012-10-19,0.9097542242703521,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9995,0.9995,0.9995,0.9990002500000001,0.9995
2012-10-22,0.9132104454685087,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,0.9990002500000001,1.0027955232165473,1.0032971718024484,1.0032971718024484,0.9985007498750001,1.0032971718024484
2012-10-23,0.9028417818740386,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9871636934214152,0.9919056563951035
2012-10-24,0.9013056835637467,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9902180244829043
2012-10-25,0.8940092165898603,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-10-26,0.874039938556066,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-10-29,0.8698156682027637,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-10-30,0.8717357910906285,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-10-31,0.877880184331796,0.9922158679966048,0.9922158679966048,0.9990002500000001,0.9922158679966048,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-01,0.8963133640552984,0.9922158679966048,0.9917197600626065,0.9990002500000001,0.9922158679966048,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-02,0.8982334869431632,0.9922158679966048,0.993347344698819,0.9985007498750001,0.9922158679966048,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-05,0.8959293394777255,0.9922158679966048,0.993347344698819,0.9954414272482456,0.9917197600626065,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-06,0.8924731182795687,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-07,0.8917050691244228,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-08,0.8755760368663582,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-09,0.8732718894009205,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-12,0.8763440860215043,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-13,0.8629032258064506,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-14,0.8652073732718882,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-15,0.8548387096774182,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-16,0.8467741935483859,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-19,0.8467741935483859,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-20,0.8444700460829482,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-21,0.8548387096774182,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-22,0.8498463901689699,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-23,0.8544546850998456,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-26,0.8490783410138241,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-27,0.8398617511520728,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-28,0.8306451612903217,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-29,0.827572964669738,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-11-30,0.8314132104454677,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-03,0.8237327188940085,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-04,0.8302611367127488,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-05,0.8594470046082944,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-06,0.8582949308755755,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-07,0.8755760368663588,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-10,0.8836405529953911,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-11,0.8809523809523804,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-12,0.8828725038402454,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-13,0.8759600614439321,0.9922158679966048,0.993347344698819,0.9954414272482456,0.987400061733521,0.9922158679966048,0.9990002500000001,1.0027955232165473,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-14,0.9201228878648231,0.9917197600626065,0.9928506710264696,0.9949437065346215,0.9869063617026543,0.9922158679966048,0.9985007498750001,1.0022941254549391,0.9914097035669059,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-17,0.922811059907834,0.9946171049375808,0.9957513198984168,0.9978504702849315,0.989789644061552,0.9917197600626065,1.0014179056551025,1.0052223637179545,0.9909139987151225,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-18,0.9086021505376343,0.9793025677412885,0.9804193187181249,0.9824861476047224,0.9745494373073792,0.9764498345019256,0.985998653674562,0.98924966063271,0.9751686515603413,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-19,0.9109062980030718,0.9817860062055518,0.9829055891797935,0.9849776593907019,0.9770208221864339,0.9789260386469005,0.9884990729146492,0.9887550358023938,0.9751686515603413,0.9914097035669059,0.9849913874376144,0.9817106720135079
2012-12-20,0.9170506912442393,0.9884085087769215,0.9895356437442442,0.9916216908199816,0.9836111818639142,0.9855292497001681,0.9951668575548831,0.9954245470051082,0.9746810672345612,0.9914097035669059,0.9844988917438956,0.9817106720135079
2012-12-21,0.9132104454685098,0.9842694446698156,0.9853918596414627,0.987469171176682,0.9794922070654891,0.981402242791876,0.9909994921547371,0.9912561025034119,0.9705994882260414,0.9909139987151225,0.9798860114676301,0.9817106720135079
2012-12-24,0.9139784946236558,0.9850972574912368,0.986220616462019,0.9882996751053419,0.9803160020251741,0.9822276441735345,0.9918329652347664,0.9920897914037512,0.9714158040277453,0.991747399891502,0.9793960684618963,0.9817106720135079
2012-12-25,0.9393241167434717,1.012415080598137,1.0135695915403777,1.0157063047511206,1.0075012356947801,1.0094658897682631,1.019337576875731,1.019601525114948,0.9983542254839772,1.019249638712023,1.0065557913688232,0.9812198166775012
2012-12-26,0.9420122887864824,1.015312425473111,1.0164702404123247,1.0186130685014303,1.0103845180536777,1.0123547946040676,1.022254732655833,1.0225194362661354,1.001211330789941,1.0221665428293507,1.0094363680407699,0.984027886471754
2012-12-27,0.9400921658986177,1.013242893419558,1.014398348360934,1.0165368086797806,1.0083250306544653,1.0102912911499216,1.0201710499557601,1.0204352140152873,0.9991705412856812,1.0200830398884022,1.0073788132750936,0.982022122333002
2012-12-28,0.9539170506912443,1.0281435242051398,1.0293159711309476,1.0314858793956596,1.0231533399287955,1.0251485160197733,1.035173565396286,1.0354416142213945,1.0138642257163528,1.0350842610632316,1.0221932075879625,0.9964636241320167
2012-12-31,0.969278033794163,1.044699780633564,1.045891107542074,1.0480959579688587,1.039629239122496,1.0416565436529421,1.0518430269968704,1.0521153922281803,1.0301905417504327,1.05175228459082,1.0386536457133726,1.012509737242033
2013-01-04,0.9715821812596007,1.0471832190978276,1.0483773780037429,1.0505874697548385,1.042100624001551,1.0441327477979174,1.0543434462369579,1.054616458929198,1.0326394891555446,1.0542524881199582,1.041122711432184,1.0149166542085355
2013-01-07,0.9731182795698926,1.04883884474067,1.0500348916448554,1.0522484776121583,1.0437482139209209,1.0457835505612343,1.0560103923970163,1.0562838367298766,1.0342721207589525,1.055919290472717,1.042768755244725,1.016521265519537
2013-01-08,0.9688940092165901,1.0442858742228536,1.0454767291317957,1.0476807060045288,1.0392173416426533,1.041243842962113,1.0514262904568559,1.0516985477780105,1.0297823838495808,1.0513355840026304,1.0382421347602373,1.0121085844142828
2013-01-09,0.9681259600614442,1.0434580614014324,1.0446479723112394,1.046850202075869,1.0383935466829683,1.0404184415804545,1.0505928173768266,1.0508648588776712,1.0289660680478767,1.050502182826251,1.037419112853967,1.0113062787587819
2013-01-10,0.9704301075268821,1.045941499865696,1.0471342427729085,1.0493417138618488,1.0408649315620235,1.0428946457254298,1.0530932366169143,1.0533659255786891,1.0314150154529886,1.0530023863553892,1.0398881785727785,1.0137131957252843
2013-01-11,0.9558371735791096,1.030213056258693,1.0313878631823385,1.0335621392173098,1.0252128273280083,1.0272120194739196,1.0372572480963593,1.0375258364722428,1.015905015220613,1.0371677640041805,1.024250762353639,0.9984693882707688
2013-01-14,0.9896313364055304,1.066636820401226,1.0678531632868165,1.0701043120783476,1.061459805554149,1.0635296802668905,1.0739300636176448,1.0742081480871712,1.0518229104955883,1.0738374157648745,1.0604637262295409,1.0337708371128047
2013-01-15,0.9953917050691249,1.072845416561885,1.074068839440989,1.0763330915432971,1.0676382677517868,1.0697201906293288,1.080181111717864,1.080460814839716,1.0579452790083683,1.0800879245877202,1.0666363905265697,1.039788129529061
2013-01-16,0.9880952380952385,1.0649811947583836,1.066195649645704,1.0684433042210275,1.0598122156347791,1.0618788775035737,1.0722631174575863,1.0725407702864926,1.0501902788921804,1.0721706134121156,1.058817682417,1.0321662258018032
2013-01-17,0.981950844854071,1.058358692187014,1.0595655950812535,1.061799272791748,1.053221855957299,1.0552756664503062,1.0655953328173526,1.0658712590837784,1.0436597524785485,1.0655034040010802,1.0522335071668358,1.0257477805577966
2013-01-18,0.996543778801844,1.0740871357940172,1.0753119746718238,1.0775788474362873,1.0688739601913146,1.0709582927018166,1.081431321337908,1.0817113481902252,1.0591697527109245,1.0813380263522894,1.0678709233859756,1.0409915880123124
2013-01-21,1.0000000000000004,1.0778122934904122,1.079041380364327,1.0813161151152568,1.072581037509897,1.0746725989192794,1.0851819501980393,1.0854629482417517,1.0628431738185922,1.0850883316459965,1.0715745219641926,1.0446019634620658
2013-01-22,0.9984639016897086,1.0761566678475698,1.0773838667232143,1.0796551072579368,1.070933447590527,1.0730217961559625,1.0835150040379808,1.083795570441073,1.061210542215184,1.0834215292932377,1.0699284781516516,1.042997352151064
2013-01-23,1.0003840245775735,1.078226199901123,1.079455758774605,1.0817313670795867,1.0729929349897396,1.0750852996101086,1.0855986867380538,1.0858797926919213,1.063251331719444,1.0855050322341862,1.0719860329173279,1.0450031162898161
2013-01-24,0.9938556067588331,1.0711897909190427,1.0724113257998762,1.074672083685977,1.0659906778324169,1.068069387866012,1.0785141655578054,1.0787934370390373,1.0563126474049602,1.0784211222349611,1.0649903467140287,1.0381835182180592
2013-01-25,0.9892473118279576,1.0662229139905155,1.0674387848765383,1.0696890601140174,1.0610479080743067,1.0631169795760613,1.07351332707763,1.0737913036370015,1.0514147525947364,1.0734207151766846,1.0600522152764056,1.0333696842850544
2013-01-28,1.0161290322580652,1.0951963627402577,1.0964452735960095,1.0987566976171157,1.0898807316632824,1.0920060279341064,1.1026848848786526,1.1029704151488766,1.079985805654376,1.102589756349964,1.0888579819958732,1.0614503822275831
2013-01-29,1.0238095238095244,1.1034744909544698,1.1047328418015727,1.1070617369037152,1.0981186812601325,1.1002600417506907,1.1110196156789447,1.1113073041522694,1.088148963671416,1.1109237681137583,1.0970882010585783,1.0694734387825913
2013-01-30,1.029569892473119,1.1096830871151289,1.1109485179557452,1.113290516368665,1.1042971434577702,1.106450552113129,1.1172706637791638,1.117559970904814,1.094271332184196,1.117174276936604,1.103260865355607,1.0754907311988475
2013-01-31,1.03225806451613,1.1125804319901031,1.1138491668276924,1.116197280118975,1.107180425816668,1.1093394569489337,1.1201878195592663,1.1204778820560017,1.09712843749016,1.120091181053932,1.106141442027554,1.0782988009931005
2013-02-01,1.052227342549924,1.1341035653470546,1.1353968441621567,1.1377903822641338,1.1285990947684785,1.1307998928720528,1.141858119640026,1.1421537934648232,1.1183526483344637,1.1417596116397968,1.127540011590587,1.0991587480361218
2013-02-04,1.0541474654377887,1.1361730974006075,1.1374687362135474,1.1398666420857835,1.1306585821676909,1.1328633963261987,1.143941802340099,1.1442380157156713,1.1203934378387235,1.143843114580745,1.129597566356263,1.1011645121748737
2013-02-05,1.061827956989248,1.1444512256148194,1.1457563044191106,1.148171681372383,1.138896531764541,1.141117410142783,1.152276533140391,1.152574904719064,1.1285565958557633,1.152177126344539,1.137827785418968,1.1091875687298818
2013-02-06,1.0649001536098317,1.1477624769005044,1.149071331701336,1.1514936970870229,1.1421917116032811,1.144419015669417,1.155610425460508,1.1559096603204213,1.1318218590625793,1.1555107310500567,1.1411198730440502,1.112396791351885
2013-02-07,1.059907834101383,1.1423816935612665,1.1436844123677197,1.146095421550733,1.1368370443653284,1.139053906688637,1.150192850440318,1.1504906824682157,1.1265158063515033,1.1500936234035906,1.1357702306532917,1.1071818045911297
2013-02-08,1.0633640552995398,1.146106851257662,1.1474138180602231,1.1498326892297028,1.140544121683911,1.1427682129060999,1.1539434793004495,1.1542422825197425,1.1301892274591712,1.153843928697298,1.139473829231509,1.1107921800408833
2013-02-18,1.0476190476190483,1.1291366884185272,1.1304243032388186,1.1328073586921739,1.1236563250103682,1.125847484582102,1.1368572811598505,1.1371516600627871,1.1134547535242394,1.13675920458152,1.1226018801529638,1.0943449141031165
2013-02-19,1.030721966205838,1.1103693439440872,1.1116355573599865,1.114536272261655,1.1055328358972978,1.1076886541856166,1.1185208733992078,1.118810504255323,1.0954958058867519,1.1184243787011732,1.104495398215013,1.0766941896820987
2013-02-20,1.0353302611367137,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.110475605655408,1.1126410624755672,1.1235217118793832,1.1238126376573587,1.1003937006969757,1.1234247857594497,1.109433529652636,1.0815080236151036
2013-02-21,0.998463901689709,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0693935139125763,1.0424758534749887
2013-02-22,0.9953917050691252,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0693935139125763,1.0424758534749887
2013-02-25,0.996927803379417,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0693935139125763,1.0424758534749887
2013-02-26,0.9823348694316442,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0693935139125763,1.0424758534749887
2013-02-27,0.9915514592933954,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0693935139125763,1.0424758534749887
2013-02-28,1.0249615975422437,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0688588171556201,1.0419546155482513
2013-03-01,1.0238095238095248,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,1.040783441383154
2013-03-04,0.9754224270353312,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-05,1.0034562211981577,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-06,1.0142089093702007,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-07,1.0019201228878658,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-08,1.000384024577574,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-11,0.9934715821812606,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-12,0.9792626728110608,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-13,0.9685099846390176,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-14,0.9704301075268826,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-15,0.9711981566820285,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-18,0.9608294930875583,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-19,0.9692780337941638,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-20,0.9988479262672821,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-21,1.001536098310293,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
2013-03-22,1.0042242703533037,1.1103693439440872,1.1116355573599865,1.1189595361856979,1.0703979808667317,1.0724852852578843,1.0829732465359618,1.0832536726558524,1.0606799369440767,1.0828798185285913,1.0671235735232727,0.9910983293858421
