date,legacy_nav,risk_weighted_nav,portfolio_weighted_nav,hs300_benchmark
2025-07-28,14.996081604075302,14.698793885034013,14.698793885034013,1.9690588358338132
2025-07-29,15.286391154664658,14.98334823460558,14.98334823460558,1.9788714213944467
2025-07-30,15.121800220166849,14.817870044373274,14.817870044373274,1.977469623457213
2025-07-31,14.79731705535552,14.503969716266491,14.503969716266491,1.9414901430682232
2025-08-01,14.75503900662593,14.45848029444666,14.45848029444666,1.9312102915285119
2025-08-04,14.825502421175242,14.527527478278785,14.527527478278785,1.94008834513099
2025-08-05,14.895965835724551,14.596574662110905,14.596574662110905,1.9545735904824013
2025-08-06,14.980521933183727,14.679431282709455,14.679431282709455,1.9597135162522568
2025-08-07,14.853687786994966,14.555146351811633,14.555146351811633,1.959246250273179
2025-08-08,14.82550242117524,14.527527478278783,14.527527478278783,1.954573590482401
2025-08-11,15.149634128102074,14.845144523906548,14.845144523906548,1.9634516440848793
2025-08-12,15.36102437175001,15.05228607540292,15.05228607540292,1.9756005595409019
2025-08-13,15.967009736874092,15.646091856359181,15.646091856359181,1.9919548688086246
2025-08-14,15.868360956505054,15.549425798994205,15.549425798994205,1.98868400695508
2025-08-15,16.30523412671079,15.977518338753372,15.977518338753372,2.0069073801391135
2025-08-18,16.756199979826388,16.419420315278963,16.419420315278963,2.021859891469603
2025-08-19,16.77029266273625,16.43322975204539,16.43322975204539,2.0115800399298913
2025-08-20,16.836040665583926,16.502276935877514,16.502276935877514,2.039148732695481
2025-08-21,16.759868766363446,16.423015363575804,16.423015363575804,2.04569045640257
2025-08-22,17.33616308172764,16.98772684951312,16.98772684951312,2.0928843202894263
2025-08-25,17.773837574345414,17.41660460605814,17.41660460605814,2.1330691944901163
2025-08-26,17.66680649036185,17.311724719398764,17.311724719398764,2.1218548109922493
2025-08-27,17.514018920923,17.162007998150113,17.162007998150113,2.091015256373115
2025-08-28,18.20126667513167,17.83544289094617,17.83544289094617,2.1302655986156496
2025-08-29,18.578593012993625,18.205185418777027,18.205185418777027,2.1498907697369165
2025-09-01,18.907897124297374,18.534357934890792,18.534357934890792,2.1568997594230837
2025-09-02,18.779424021161397,18.136058534289113,18.136058534289113,2.1447508439670613
2025-09-03,18.914626662388933,18.26662925959624,18.26662925959624,2.125592938824872
2025-09-04,18.15258304117264,17.530692539466436,17.530692539466436,2.0821372027706375
2025-09-05,19.322252403622535,18.666823512757723,18.666823512757723,2.127929268720261
2025-09-08,19.23578342210773,18.576783489373433,18.576783489373433,2.1283965346993385
2025-09-09,19.13123415107921,18.255396159638398,18.255396159638398,2.115780353264238
2025-09-10,19.29771810879244,18.414258393944806,18.414258393944806,2.1204530130550157
2025-09-11,20.266902693914588,19.347779698365358,19.347779698365358,2.1774594625025063
2025-09-12,20.243811341003248,19.274898706447296,19.274898706447296,2.1592360893184726
2025-09-15,20.26647424893529,19.345422864768405,19.345422864768405,2.1629742171510937
2025-09-16,20.31190544673059,19.38878934883503,19.38878934883503,2.158768823339394
2025-09-17,20.405619797545317,19.478244659252596,19.478244659252596,2.174188600648961
2025-09-18,20.309432441422604,19.16548130906774,19.16548130906774,2.1466199078833714
2025-09-19,20.30603636302798,19.177162490536045,19.177162490536045,2.1512925676741492
2025-09-22,20.435092375911484,19.299043889997826,19.299043889997826,2.158301557360316
2025-09-23,20.539171997552952,19.397337411219233,19.397337411219233,2.1597033552975495
2025-09-24,20.880740784161897,19.719917357664194,19.719917357664194,2.178861260439739
2025-09-25,21.16319005603574,19.993662203472013,19.993662203472013,2.1938137717702286
2025-09-26,21.025634121426428,19.583663747020633,19.583663747020633,2.1732540686908055
2025-09-29,21.59998143184131,20.118621434204417,20.118621434204417,2.209233549079795
2025-09-30,21.59640035022832,20.11528594868448,20.11528594868448,2.215308006807806
2025-10-09,21.75276078101755,20.260922940283944,20.260922940283944,2.2503529552386405
2025-10-10,20.838358143419356,19.409231444051585,19.409231444051585,2.2050281552680953
2025-10-13,20.544378710610378,19.149200998287963,19.149200998287963,2.192411973832995
2025-10-14,20.34209179583453,18.946999806996732,18.946999806996732,2.1704504728163383
2025-10-15,20.688119025061987,19.26929595584858,19.26929595584858,2.198953697540084
2025-10-16,20.905188652340335,19.471478613729907,19.471478613729907,2.2059626872262506
2025-10-17,20.559864858078907,19.149837657190595,19.149837657190595,2.160637887255704
2025-10-20,21.226914622911107,19.771140121675636,19.771140121675636,2.1681141429209485
2025-10-21,21.387706872467128,19.920904991084413,19.920904991084413,2.200822761456394
2025-10-22,21.600469353109272,20.11907589308026,20.11907589308026,2.1938137717702273
2025-10-23,21.561554187758446,20.082829589711285,20.082829589711285,2.202224559393627
2025-10-24,21.661243850384043,20.17568238171931,20.17568238171931,2.228858720201061
2025-10-27,22.32098085386073,20.79017360528664,20.79017360528664,2.255025615029417
2025-10-28,22.351882064003373,20.818955562839722,20.818955562839722,2.24381123153155
2025-10-29,22.960048853800114,21.38541333741629,21.38541333741629,2.2718471902762176
2025-10-30,22.82942603868399,21.263748836162716,21.263748836162716,2.253623817092184
2025-10-31,23.223298857984652,21.63060925082268,21.63060925082268,2.222316996493972
2025-11-03,23.536410478475013,21.922247194085433,21.922247194085433,2.225587858347516
2025-11-04,22.513859228874136,20.969824084245797,20.969824084245797,2.2097008150588713
2025-11-05,22.12756060782734,20.610018417656704,20.610018417656704,2.212504410933339
2025-11-06,22.58986841564738,21.040620443911102,21.040620443911102,2.245213029468784
2025-11-07,22.330136351999997,20.798701205261047,20.798701205261047,2.240540369678006
2025-11-10,22.67281773934886,21.11788097522403,21.11788097522403,2.2461475614269397
2025-11-11,22.70266381225478,21.14568015847734,21.14568015847734,2.2255878583475166
2025-11-12,22.644013939629858,21.091052584457035,21.091052584457035,2.226522390305672
2025-11-13,22.70655228662787,21.1493019552884,21.1493019552884,2.248483891322328
2025-11-14,22.25627954973468,20.750660276535275,20.750660276535275,2.215308006807805
2025-11-17,22.252450028949937,20.747089819727858,20.747089819727858,2.2008227614563936
2025-11-18,21.531672595453777,20.05519787501305,20.05519787501305,2.1882065800212933
2025-11-19,21.72870413994423,20.251821587493517,20.251821587493517,2.1947483037283826
2025-11-20,21.781842505468383,20.3013481810315,20.3013481810315,2.184935718167749
2025-11-21,21.0850450600657,19.6519114978298,19.6519114978298,2.1326019285110367
2025-11-24,21.25177343998368,19.799105265362133,19.799105265362133,2.1293310666574925
2025-11-25,21.29414985761077,19.833764260415325,19.833764260415325,2.1480217058206037
2025-11-26,21.215788445018394,19.76275326952771,19.76275326952771,2.1615724192138597
2025-11-27,21.46797655887528,19.99766942569967,19.99766942569967,2.1597033552975486
2025-11-28,21.451022579361855,19.979878409273386,19.979878409273386,2.16577781302556
2025-12-01,20.999693912158584,19.577121967031115,19.577121967031115,2.190075643937606
2025-12-02,20.926723877491064,19.511047967936435,19.511047967936435,2.1802630583769727
2025-12-03,20.88997809368511,19.45731121861649,19.45731121861649,2.1704504728163387
2025-12-04,20.8164865260732,19.388859815912472,19.388859815912472,2.1760576645652723
2025-12-05,20.974645781204245,19.542875471996506,19.542875471996506,2.195215569707462
2025-12-08,20.97357452898432,19.541877345546528,19.541877345546528,2.2111026129961058
2025-12-09,20.82622998783668,19.397935056060092,19.397935056060092,2.1998882294982387
2025-12-10,20.936946748087628,19.503008991252106,19.503008991252106,2.197084633623772
2025-12-11,20.962474629733983,19.526788509405673,19.526788509405673,2.181197590335127
2025-12-12,21.231696312684463,19.77559387579896,19.77559387579896,2.1933465057911494
2025-12-15,21.517025275811474,20.041354539134723,20.041354539134723,2.1807303243560487
2025-12-16,21.261609833012297,19.803455880826096,19.803455880826096,2.1587688233393925
2025-12-17,21.42054036651406,19.953482061741447,19.953482061741447,2.195682835686538
2025-12-18,21.433122023454835,19.965202021265306,19.965202021265306,2.1811975903351266
2025-12-19,21.41947893731428,19.95249332811777,19.95249332811777,2.1905429099166827
2025-12-22,21.783791775676843,20.2898257815316,20.2898257815316,2.21016808103795
2025-12-23,21.998510060227225,20.508275803614332,20.508275803614332,2.214840740828728
2025-12-24,22.127913060581506,20.610346698658084,20.610346698658084,2.2227842624730507
2025-12-25,22.17104739403293,20.65052281308042,20.65052281308042,2.226989656284751
2025-12-26,22.199803616333877,20.67730688936198,20.67730688936198,2.235400443908151
2025-12-29,22.027266282528178,20.516602431672638,20.516602431672638,2.2255878583475175
2025-12-30,22.199803616333877,20.67730688936198,20.67730688936198,2.2302605181382953
2025-12-31,21.88348517102342,20.38268205026485,20.38268205026485,2.2209151985567397
2026-01-05,22.516122061644335,20.971931728459108,20.971931728459108,2.2634364026528186
2026-01-06,22.61066231211094,21.065675995444554,21.065675995444554,2.2984813510836526
2026-01-07,22.640788785112544,21.088048616004308,21.088048616004308,2.2900705634602523
2026-01-08,22.40486165654295,20.868301733317015,20.868301733317015,2.272314456255297
2026-01-09,22.49954225019131,20.96214876618074,20.96214876618074,2.2825943077950073
2026-01-12,22.837974851110378,21.277456271058117,21.277456271058117,2.2956777552091854
2026-01-13,22.491796492650938,20.949274444456616,20.949274444456616,2.287734233564863
2026-01-14,22.555532153489676,21.022450765654288,21.022450765654288,2.273716254192529
2026-01-15,22.488312116519957,20.951120154405295,20.951120154405295,2.277921648004229
2026-01-16,22.470078965923808,20.92904633916453,20.92904633916453,2.2704453923389845
2026-01-19,22.741808032854735,21.18213980813363,21.18213980813363,2.27137992429714
2026-01-20,22.87999531332621,21.31084999205673,21.31084999205673,2.2646683753439616
2026-01-21,23.415571478168996,21.809695518552008,21.809695518552008,2.2675447534667525
2026-01-22,23.329569110079508,21.749165574354812,21.749165574354812,2.266106564405357
2026-01-23,23.368414789274222,21.785379749793186,21.785379749793186,2.255080448267992
2026-01-26,23.908989591218816,22.269274257383476,22.269274257383476,2.2589156190983806
2026-01-27,23.904965071806483,22.2855827702047,22.2855827702047,2.257956826390784
2026-01-28,23.730645417040694,22.123071966148427,22.123071966148427,2.2651477716977606
2026-01-29,24.780852703582067,23.0813436545463,23.0813436545463,2.285761814911094
2026-01-30,23.29033770561796,21.69305047102352,21.69305047102352,2.2584362227445816
2026-02-02,21.426941443368133,19.957448794678935,19.957448794678935,2.2052232274729513
2026-02-03,22.31619843988741,20.78571917663008,20.78571917663008,2.2359045941160534
2026-02-04,23.07848654625854,21.495728390493095,21.495728390493095,2.2565186373293877
2026-02-05,22.49403826269082,20.951362470454104,20.951362470454104,2.243095539423031
2026-02-06,22.21016405559348,20.68695679373869,20.68695679373869,2.2287136488090766
2026-02-09,22.81065136380329,21.26540061796064,21.26540061796064,2.2661065644053573
2026-02-10,23.72861032166307,22.10126567597698,22.10126567597698,2.2689829425281483
2026-02-11,24.357349333895797,22.686884798286915,22.686884798286915,2.2641889789901635
2026-02-12,24.042979827779433,22.394075237131943,22.394075237131943,2.2661065644053573
2026-02-13,24.30705021291718,22.640035268502118,22.640035268502118,2.239260368592643
2026-02-24,24.206451970959943,22.54633620893253,22.54633620893253,2.260833204513574
2026-02-25,24.476241869144165,22.8040086227489,22.8040086227489,2.277132680542721
2026-02-26,24.366313479506452,22.70159061435589,22.70159061435589,2.2699417352357445
2026-02-27,24.39145931385063,22.71865546327591,22.71865546327591,2.2651477716977593
2026-03-02,24.051990550204255,22.40246799033341,22.40246799033341,2.271859320650938
2026-03-03,23.03797723652506,21.47732686579795,21.47732686579795,2.242616143069231
2026-03-04,22.581269134633914,21.03261091483524,21.03261091483524,2.2100171910109356
2026-03-05,22.534645436064572,21.008092024151278,21.008092024151278,2.231110630578068
2026-03-06,22.4529837637458,20.931962318370626,20.931962318370626,2.237342783177448
2026-03-09,22.42676789696777,20.905429953993913,20.905429953993913,2.219125721733106
2026-03-10,22.000739689606014,20.491895073352712,20.491895073352712,2.245013124838223
2026-03-11,22.52576881482837,20.980916892450622,20.980916892450622,2.2584362227445802
2026-03-12,22.429401889417345,20.89115895922089,20.89115895922089,2.2502864847300055
2026-03-13,23.14489177047761,21.55757944214944,21.55757944214944,2.242136746715431
2026-03-16,22.674215815472635,21.11918316913373,21.11918316913373,2.243574935776827
2026-03-17,22.577985721826067,21.029552683535286,21.029552683535286,2.227275459747679
2026-03-18,22.58601345008272,21.037029857822766,21.037029857822766,2.234945801408455
2026-03-19,22.529824345098067,20.98469428820757,20.98469428820757,2.2047438311191514
2026-03-20,22.21657545046034,20.692928485269924,20.692928485269924,2.193717714981786
2026-03-23,22.418086338899887,20.880619446587563,20.880619446587563,2.12372584732721
2026-03-24,22.51234323317656,20.97050910877915,20.97050910877915,2.147216268663336
2026-03-25,21.67675674644253,20.192150594530595,20.192150594530595,2.178377031660236
2026-03-26,21.692821040464903,20.205093959465195,20.205093959465195,2.151530835847522
2026-03-27,21.377487327606183,19.913377656117063,19.913377656117063,2.161118762923491
2026-03-30,21.50630129636887,20.033369363657087,20.033369363657087,2.1572835920931035
2026-03-31,20.980396176944417,19.543482638716284,19.543482638716284,2.13954592700256
2026-04-01,20.665781453404065,19.26775808734946,19.26775808734946,2.173583068122251
2026-04-02,20.714105198005637,19.312812769794316,19.312812769794316,2.1520102322013197
2026-04-03,20.504871812167192,19.098616119074777,19.098616119074777,2.135231359818374
2026-04-07,20.47498132847599,19.070775570796243,19.070775570796243,2.131396188987986
2026-04-08,20.315156912179113,18.94085301216308,18.94085301216308,2.2061820201805475
2026-04-09,20.14853417409815,18.7667166651011,18.7667166651011,2.191800129566593
2026-04-10,20.96883073080443,19.53075602042328,19.53075602042328,2.225357874332486
2026-04-13,21.19953913737808,19.745642089107644,19.745642089107644,2.2301518378704714
2026-04-14,21.76349302011365,20.270919145891643,20.270919145891643,2.258915619098379
2026-04-15,21.481516078745862,20.008280617499643,20.008280617499643,2.250286484730007
2026-04-16,22.2120926995624,20.688753168333463,20.688753168333463,2.2752150951275274
2026-04-17,22.583789576819935,21.034958501213826,21.034958501213826,2.271859320650938
2026-04-20,22.5709724431214,21.023020386286916,21.023020386286916,2.2843236258496984
2026-04-21,22.622240977915546,21.07077284599455,21.07077284599455,2.2895969857414817
2026-04-22,23.13492632585697,21.548297443070915,21.548297443070915,2.306375858124428
2026-04-23,22.99393785517308,21.416978178874917,21.416978178874917,2.3015818945864432
2026-04-24,22.5709724431214,21.023020386286916,21.023020386286916,2.2924733638642727
2026-04-27,22.38530600779115,20.8678248922371,20.8678248922371,2.2924733638642727
2026-04-28,22.441861093987058,20.947597549738948,20.947597549738948,2.2867206076186903
