date,baseline,leader_margin_005,leader_margin_010,leader_margin_015,cash_tail_soft,cash_tail_mid,cash_tail_strict
2017-02-09,1.7888538612435523,1.7745009213613467,1.7634312885745949,1.7601326384712805,1.7888538612435523,1.7888538612435523,1.7888538612435523
2017-02-10,1.7742296544947,1.7599940525151812,1.749014915996467,1.7457432329596907,1.7742296544947,1.7742296544947,1.7742296544947
2017-02-13,1.7778932555511784,1.763628258523324,1.752626451221238,1.749348012496775,1.7778932555511784,1.7778932555511784,1.7778932555511784
2017-02-14,1.7784163576491707,1.7641471634908927,1.75314211917305,1.7498627158472708,1.7784163576491707,1.7784163576491707,1.7784163576491707
2017-02-15,1.7716165303993354,1.757401894924604,1.7464389287173883,1.7431720642866781,1.7716165303993354,1.7716165303993354,1.7716165303993354
2017-02-16,1.7810407188137245,1.7667504679895891,1.7557291838239752,1.7524449411709517,1.7810407188137245,1.7810407188137245,1.7810407188137245
2017-02-17,1.813117992554807,1.798570368452974,1.7873505864397676,1.784007193229713,1.813117992554807,1.813117992554807,1.813117992554807
2017-02-20,1.8229413872513112,1.8083149447526414,1.797034374446794,1.7936728668772421,1.8229413872513112,1.8229413872513112,1.8229413872513112
2017-02-21,1.8229413872513112,1.8083149447526414,1.797034374446794,1.7936728668772421,1.8229413872513112,1.8229413872513112,1.8229413872513112
2017-02-22,1.831361439848315,1.816667438723785,1.8053347641671025,1.8019577300036957,1.831361439848315,1.831361439848315,1.831361439848315
2017-02-23,1.831361439848315,1.816667438723785,1.8053347641671025,1.8019577300036957,1.831361439848315,1.831361439848315,1.831361439848315
2017-02-24,1.8489522582103959,1.834117116457277,1.8226755878997698,1.819266116232068,1.8489522582103959,1.8489522582103959,1.8489522582103959
2017-02-27,1.8537495397452122,1.8388759068134906,1.8274046921278342,1.823986374263373,1.8537495397452122,1.8537495397452122,1.8537495397452122
2017-02-28,1.8497689539669828,1.8349272594230797,1.8234806770585958,1.8200696994022831,1.8497689539669828,1.8497689539669828,1.8497689539669828
2017-03-01,1.8379775637609692,1.8232304779039026,1.8118568620139048,1.808467627704751,1.8379775637609692,1.8379775637609692,1.8379775637609692
2017-03-02,1.8391528498764713,1.8243963340646578,1.81301544536943,1.809624043830325,1.8391528498764713,1.8391528498764713,1.8391528498764713
2017-03-03,1.8334939180306975,1.8187828068829204,1.8074369363067548,1.8040559698493086,1.8334939180306975,1.8334939180306975,1.8334939180306975
2017-03-06,1.8462265146836885,1.8314132430418295,1.8199885816977739,1.8165841363065953,1.8462265146836885,1.8462265146836885,1.8462265146836885
2017-03-07,1.8405675828379147,1.825799715860092,1.8144100726350987,1.8110160623255789,1.8405675828379147,1.8405675828379147,1.8405675828379147
2017-03-08,1.8292497191463672,1.8145726614966173,1.8032530545097485,1.7998799143635462,1.8292497191463672,1.8292497191463672,1.8292497191463672
2017-03-09,1.8292497191463672,1.8145726614966173,1.8032530545097485,1.7998799143635462,1.8292497191463672,1.8292497191463672,1.8292497191463672
2017-03-10,1.8178849716224192,1.8032990994750302,1.7920498188488159,1.788697635319812,1.8178849716224192,1.8178849716224192,1.8178849716224192
2017-03-13,1.8330227498247769,1.8183154191137814,1.8069724641804938,1.803592366558163,1.8330227498247769,1.8330227498247769,1.8330227498247769
2017-03-14,1.8281670604212676,1.813498689526725,1.8021857821561746,1.7988146384348302,1.8281670604212676,1.8281670604212676,1.8281670604212676
2017-03-15,1.8281670604212676,1.813498689526725,1.8021857821561746,1.7988146384348302,1.8281670604212676,1.8281670604212676,1.8281670604212676
2017-03-16,1.8503021211749837,1.8354561487428476,1.8240062670785526,1.8205943062608405,1.8503021211749837,1.8503021211749837,1.8503021211749837
2017-03-17,1.8524552000068961,1.8375919522613846,1.8261287470984255,1.8227128159990347,1.8524552000068961,1.8524552000068961,1.8524552000068961
2017-03-20,1.8589125601812124,1.8439975015503134,1.8324943375022547,1.8290664990177679,1.8589125601812124,1.8589125601812124,1.8589125601812124
2017-03-21,1.850847863607758,1.8359975123895744,1.8245442536085354,1.8211312864406841,1.850847863607758,1.850847863607758,1.850847863607758
2017-03-22,1.8643036823181014,1.8493453678049838,1.8378088428750459,1.8343710631505399,1.8643036823181014,1.8643036823181014,1.8643036823181014
2017-03-23,1.8659154722451778,1.8509442254716741,1.8393977266008747,1.8359569747325146,1.8659154722451778,1.8659154722451778,1.8659154722451778
2017-03-24,1.8626925883780399,1.8477472005410287,1.836220645245105,1.8327858363810516,1.8626925883780399,1.8626925883780399,1.8626925883780399
2017-03-27,1.8772018418612586,1.8621400384536455,1.8505236982336712,1.8470621342771318,1.8772018418612586,1.8772018418612586,1.8772018418612586
2017-03-28,1.8734474381775363,1.8584157583767384,1.846822650837204,1.8433680100085779,1.8734474381775363,1.8734474381775363,1.8734474381775363
2017-03-29,1.8685652059815037,1.8535726989643069,1.842009803237353,1.8385641652546756,1.8685652059815037,1.8685652059815037,1.8685652059815037
2017-03-30,1.8672238095665852,1.8522420652967087,1.8406874702845624,1.8372443058395609,1.8672238095665852,1.8672238095665852,1.8672238095665852
2017-03-31,1.8517977507950223,1.8369397781193293,1.8254806413274702,1.8220659225657427,1.8517977507950223,1.8517977507950223,1.8517977507950223
2017-04-05,1.8508718519196248,1.8360213082302697,1.8245679010068065,1.82115488960446,1.8508718519196248,1.8508718519196248,1.8508718519196248
2017-04-06,1.851191750458616,1.8363386400506494,1.8248832532583505,1.8214696519624574,1.851191750458616,1.851191750458616,1.851191750458616
2017-04-07,1.8644429440911043,1.849483512205629,1.8379461255078735,1.8345080889843792,1.8644429440911043,1.8644429440911043,1.8644429440911043
2017-04-10,1.8586227603706353,1.8437100269600066,1.8322086562264015,1.828781352133346,1.8586227603706353,1.8586227603706353,1.8586227603706353
2017-04-11,1.8617998932943458,1.8468616680317331,1.8353406368353355,1.8319074741028047,1.8617998932943458,1.8617998932943458,1.8617998932943458
2017-04-12,1.8766201909524103,1.8615630544439261,1.8499503135464626,1.8464898221553645,1.8766201909524103,1.8766201909524103,1.8766201909524103
2017-04-13,1.8824309783135582,1.8673272187222891,1.8556785200064239,1.8522073135117925,1.8824309783135582,1.8824309783135582,1.8824309783135582
2017-04-14,1.8855980546177662,1.8704688838641983,1.8588005869170552,1.855323540327375,1.8855980546177662,1.8855980546177662,1.8855980546177662
2017-04-17,1.8819046831221875,1.8668051462812534,1.8551597043403727,1.8516894683351284,1.8819046831221875,1.8819046831221875,1.8819046831221875
2017-04-18,1.877153731607994,1.862092314214905,1.8504762717066943,1.8470147964655586,1.877153731607994,1.877153731607994,1.877153731607994
2017-04-19,1.8760972961628402,1.8610443551214322,1.8494348499568771,1.8459753227848184,1.8760972961628402,1.8760972961628402,1.8760972961628402
2017-04-20,1.872608191032954,1.8575832449648957,1.8459953307829127,1.8425422375277023,1.872608191032954,1.872608191032954,1.872608191032954
2017-04-21,1.8676672522528002,1.8526819500029483,1.841124610916619,1.8376806287624163,1.8676672522528002,1.8676672522528002,1.8676672522528002
2017-04-24,1.8560397518496698,1.841147743310323,1.8296623565295895,1.8262398155094208,1.8560397518496698,1.8560397518496698,1.8560397518496698
2017-04-25,1.8571773950387447,1.8422762585741637,1.8307838319269447,1.8273591930904567,1.8571773950387447,1.8571773950387447,1.8571773950387447
2017-04-26,1.8485762884710555,1.8337441633260467,1.8223049613123916,1.818896182933643,1.8485762884710555,1.8485762884710555,1.8485762884710555
2017-04-27,1.8526253983287475,1.8377607849902518,1.826296526620564,1.822880281675127,1.8526253983287475,1.8526253983287475,1.8526253983287475
2017-04-28,1.859051271177169,1.8441350995930934,1.8326310771854888,1.829202982917648,1.859051271177169,1.859051271177169,1.859051271177169
2017-05-02,1.843184546245358,1.8283956819578748,1.8169898446632797,1.8135910086679952,1.843184546245358,1.843184546245358,1.843184546245358
2017-05-03,1.8430002277907336,1.828212842389679,1.8168081456788134,1.8134096495671284,1.8430002277907336,1.8430002277907336,1.8430002277907336
2017-05-04,1.820260196285712,1.8056552664290606,1.794391287640309,1.7910347241922688,1.820260196285712,1.820260196285712,1.820260196285712
2017-05-05,1.8213211858354594,1.8067077430870884,1.7954371987733597,1.7920786788584646,1.8213211858354594,1.8213211858354594,1.8213211858354594
2017-05-08,1.816547428085909,1.801972287772117,1.790731284018657,1.7873815669226143,1.816547428085909,1.816547428085909,1.816547428085909
2017-05-09,1.8181397267810906,1.8035518105955843,1.7923009535152405,1.7889483002172144,1.8181397267810906,1.8181397267810906,1.8181397267810906
2017-05-10,1.810179976061874,1.7956559252518605,1.7844543240215585,1.7811163485198023,1.810179976061874,1.810179976061874,1.810179976061874
2017-05-11,1.8128361462395142,1.7982907835427655,1.7870727456268725,1.783729872141988,1.8128361462395142,1.8128361462395142,1.8128361462395142
2017-05-12,1.8170844623639861,1.8025050131343707,1.7912606861512268,1.7879099787628994,1.8170844623639861,1.8170844623639861,1.8170844623639861
2017-05-15,1.822922484733027,1.808296193899461,1.797015740564564,1.7936542678512941,1.822922484733027,1.822922484733027,1.822922484733027
2017-05-16,1.826634617792847,1.8119785425124926,1.8006751180726226,1.7973068001785548,1.826634617792847,1.826634617792847,1.826634617792847
2017-05-17,1.8324650075776043,1.817762151933642,1.8064226483733257,1.8030435792288162,1.8324650075776043,1.8324650075776043,1.8324650075776043
2017-05-18,1.8446461333505195,1.829845541960947,1.818430660197773,1.8150291290329388,1.8446461333505195,1.8446461333505195,1.8446461333505195
2017-05-19,1.8409449444050652,1.8261740496517453,1.81478207127011,1.8113873651051047,1.8409449444050652,1.8409449444050652,1.8409449444050652
2017-05-22,1.84411898741266,1.8293226255994206,1.817911005875748,1.814510446769079,1.84411898741266,1.84411898741266,1.84411898741266
2017-05-23,1.8509931227062415,1.8361416059959204,1.8246874483349265,1.8212742133090067,1.8509931227062415,1.8509931227062415,1.8509931227062415
2017-05-24,1.834616158937738,1.819896043445546,1.8085432283139822,1.8051601924420557,1.834616158937738,1.834616158937738,1.834616158937738
2017-05-25,1.8409698079730201,1.8261987137258768,1.8148065814856322,1.811411829472158,1.8409698079730201,1.8409698079730201,1.8409698079730201
2017-05-26,1.8633654889131357,1.8484147020319999,1.836883982750417,1.8334479330564293,1.8633654889131357,1.8633654889131357,1.8633654889131357
2017-05-31,1.8615021234242226,1.846566287329968,1.8350470987676666,1.8316144851233729,1.8615021234242226,1.8615021234242226,1.8615021234242226
2017-06-01,1.8615021234242226,1.846566287329968,1.8350470987676666,1.8316144851233729,1.8615021234242226,1.8615021234242226,1.8615021234242226
2017-06-02,1.85661209074135,1.8417154900182118,1.8302265615387978,1.8268029651245663,1.85661209074135,1.85661209074135,1.85661209074135
2017-06-05,1.8748365039020014,1.8597936788772866,1.8481919756397924,1.844734773371188,1.8748365039020014,1.8748365039020014,1.8748365039020014
2017-06-06,1.8839266202845566,1.868810860350631,1.8571529064307732,1.8536789419693516,1.8839266202845566,1.8839266202845566,1.8839266202845566
2017-06-07,1.8844606887807394,1.8693406437270592,1.8576793849301156,1.8542044356453173,1.8844606887807394,1.8844606887807394,1.8844606887807394
2017-06-08,1.8753821675737192,1.8603349643948992,1.8487298845280435,1.8452716760545358,1.8753821675737192,1.8753821675737192,1.8753821675737192
2017-06-09,1.861480546374313,1.8465448834043738,1.835025828363331,1.8315932545071607,1.861480546374313,1.861480546374313,1.861480546374313
2017-06-12,1.8561758198214726,1.841282719535358,1.8297964907504147,1.8263736988206336,1.8561758198214726,1.8561758198214726,1.8561758198214726
2017-06-13,1.8543196440016512,1.8394414368158227,1.8279666942596644,1.824547325121813,1.8543196440016512,1.8543196440016512,1.8543196440016512
2017-06-14,1.8338735340936756,1.8191593770813645,1.807811157397478,1.8044294909272516,1.8338735340936756,1.8338735340936756,1.8338735340936756
2017-06-15,1.8276762706723508,1.8130118376488171,1.8017019673415025,1.7983317286374383,1.8276762706723508,1.8276762706723508,1.8276762706723508
2017-06-16,1.8245776389616883,1.8099380679325432,1.7986473723135143,1.7952828474925315,1.8245776389616883,1.8245776389616883,1.8245776389616883
2017-06-19,1.8452351836994376,1.8304298660410352,1.8190113391667668,1.8156087217919092,1.8452351836994376,1.8452351836994376,1.8452351836994376
2017-06-20,1.8395543588965562,1.8247946215611994,1.813411248282122,1.8100191063595799,1.8395543588965562,1.8395543588965562,1.8395543588965562
2017-06-21,1.8627940967265246,1.8478478944332535,1.8363207109920316,1.8328857149463804,1.8627940967265246,1.8627940967265246,1.8627940967265246
2017-06-22,1.8648598512002996,1.8498970742441028,1.838357107677357,1.8349183023763183,1.8648598512002996,1.8648598512002996,1.8648598512002996
2017-06-23,1.8829352028458297,1.867827397589033,1.8561755786739527,1.8527034423882733,1.8829352028458297,1.8829352028458297,1.8829352028458297
2017-06-26,1.9061749406757973,1.890880670461086,1.8790850413838616,1.875570050975073,1.9061749406757973,1.9061749406757973,1.9061749406757973
2017-06-27,1.9072078179126848,1.8919052603665107,1.8801032397265243,1.876586344690042,1.9072078179126848,1.9072078179126848,1.9072078179126848
2017-06-28,1.8942968524515917,1.8790978865487034,1.8673757604432417,1.863882673252931,1.8942968524515917,1.8942968524515917,1.8942968524515917
2017-06-29,1.9056585020573535,1.8903683755083738,1.8785759422125303,1.8750619041175887,1.9056585020573535,1.9056585020573535,1.9056585020573535
2017-06-30,1.9025598703466915,1.8872946057921003,1.8755213471845427,1.8720130229726824,1.9025598703466915,1.9025598703466915,1.9025598703466915
2017-07-03,1.8942968524515917,1.8790978865487034,1.8673757604432415,1.863882673252931,1.8942968524515917,1.8942968524515917,1.8942968524515917
2017-07-04,1.87880369389828,1.8637290379673344,1.8521027853033023,1.8486382675283977,1.87880369389828,1.87880369389828,1.87880369389828
2017-07-05,1.8765543138179297,1.8614977058772446,1.8498853726350428,1.846425002721512,1.8765543138179297,1.8765543138179297,1.8765543138179297
2017-07-06,1.8733390658866989,1.858308255615272,1.846715818695899,1.8432613777059939,1.8733390658866989,1.8733390658866989,1.8733390658866989
2017-07-07,1.8638478201987465,1.8488931633134165,1.845712713960051,1.8422601493639483,1.8638478201987465,1.8638478201987465,1.8638478201987465
2017-07-10,1.8640078680006982,1.8490519269654835,1.8477189234317466,1.8442626060480394,1.8640078680006982,1.8640078680006982,1.8640078680006982
2017-07-11,1.8791870851668278,1.8641093530808377,1.8627654944694645,1.8592810311787238,1.8791870851668278,1.8791870851668278,1.8791870851668278
2017-07-12,1.8680556592449993,1.8530672405962445,1.851731342375138,1.848267519416222,1.8680556592449993,1.8680556592449993,1.8680556592449993
2017-07-13,1.8752755040667541,1.8602291567068114,1.85888809537517,1.8554108850933817,1.8752755040667541,1.8752755040667541,1.8752755040667541
2017-07-14,1.8749968010668507,1.859952689891478,1.8586118278680532,1.8551351343684308,1.8749968010668507,1.8749968010668507,1.8749968010668507
2017-07-17,1.8763078824941628,1.8612532518049747,1.8599114521909927,1.8564323276321422,1.8763078824941628,1.8763078824941628,1.8763078824941628
2017-07-18,1.8818671144052674,1.866767878998422,1.8654221038240844,1.8619326711167414,1.8818671144052674,1.8818671144052674,1.8818671144052674
2017-07-19,1.8928298921789597,1.8776426964899822,1.876289081530329,1.8727793212052526,1.8928298921789597,1.8928298921789597,1.8928298921789597
2017-07-20,1.900586713580273,1.8853372807272306,1.8839781186502524,1.880453975319014,1.900586713580273,1.900586713580273,1.900586713580273
2017-07-21,1.891086280126438,1.8759130743778967,1.8745607063234027,1.8710541790730097,1.891086280126438,1.891086280126438,1.891086280126438
2017-07-24,1.900586713580273,1.8853372807272306,1.8839781186502524,1.8804539753190141,1.900586713580273,1.900586713580273,1.900586713580273
2017-07-25,1.886086051992841,1.8709529657729842,1.8696041735197977,1.8661069178909024,1.886086051992841,1.886086051992841,1.886086051992841
