date,hs300_benchmark,baseline_fixed_05_nav,weak_step_06_relaxed_nav,weak_step_06_strict_nav,weak_tiered_065_nav,weak_tiered_060_nav,asym_045_06_nav
2016-06-30,1.2736163943236263,1.771994021836565,1.791950033541797,1.762492521539004,1.7451206165057316,1.6974053348608444,1.7873647396837848
2016-07-01,1.2724076473502093,1.792116026342871,1.8122986499624278,1.7825066310809659,1.7649374581409991,1.7166803422119967,1.807661287472955
2016-07-04,1.293762177213908,1.811051933115435,1.8314478109404497,1.8013410027909864,1.7851928635388383,1.7363819220666339,1.8267614490209843
2016-07-05,1.2969855024763535,1.81556405253771,1.8360107453806631,1.8058289280548696,1.7807591316942437,1.7320694178103802,1.831312707691856
2016-07-06,1.3034321530012436,1.824588291382259,1.8451366142610888,1.8148047785826353,1.8072289516073772,1.7578154969686919,1.8404152250335986
2016-07-07,1.305043815632466,1.8252001911774125,1.8457554052078622,1.8154133973474837,1.8078350297185362,1.7584050036248469,1.8410324326001022
2016-07-08,1.3002088277387982,1.8152535961301235,1.8356967926454213,1.8055201363265163,1.7979830677037212,1.7488224150492344,1.8309995583080034
2016-07-11,1.3034321530012432,1.8282019071038915,1.8487909261457731,1.818399017957378,1.8108081869795232,1.761296868489915,1.8440601861587604
2016-07-12,1.3364712369413057,1.8167678775013385,1.837228127695371,1.8070262980626068,1.7994829420303649,1.7502812796455185,1.8325269749332942
2016-07-13,1.3392916465459446,1.8033241686441857,1.8236330171923836,1.7936546748909203,1.7861671381427813,1.7373295579461887,1.8173295820076298
2016-07-14,1.3372770682569164,1.793347271445601,1.8135437612189818,1.783731274199961,1.7762851622747715,1.7277177761594877,1.8129627970784925
2016-07-15,1.338888730888139,1.7948458903353883,1.8150592573982736,1.785221857437454,1.7777695231346113,1.7291615514598997,1.8128447777454348
2016-07-18,1.3340537429944714,1.7882406701706872,1.8083796499335603,1.7786520547180644,1.771227145783091,1.7227980565162784,1.8062982422856262
2016-07-19,1.3272041768117757,1.7790591264096178,1.7990947045850645,1.7695197427488085,1.7621329562698589,1.7139525213423805,1.7970239837175637
2016-07-20,1.3243837672071361,1.7735032122525516,1.7934762203027126,1.763993619617765,1.7566299017097047,1.708599931910975,1.7914119661946424
2016-07-21,1.3316362490476377,1.794408947563977,1.8146173938229808,1.7847872575700379,1.7773367374862439,1.7287405990847788,1.8125288066605916
2016-07-22,1.3199516949712737,1.770018923033981,1.7899526913826682,1.7605280132923866,1.753178762413615,1.7052431540486748,1.7878924927836513
2016-07-25,1.3195487793134684,1.78569822451755,1.8058085715228693,1.776123241756591,1.7687088892460194,1.7203486544290276,1.803730123133113
2016-07-26,1.3364712369413054,1.7946243637449144,1.814835235998462,1.785001518681104,1.777550104173224,1.728948131876115,1.8127463981042256
2016-07-27,1.3118933818151612,1.7700162304609268,1.7899499684861375,1.7605253351570131,1.7531760954580062,1.7052405600132623,1.7878897730211183
2016-07-28,1.3155196227354125,1.7923997041924364,1.812585522562324,1.7827887878389597,1.775346610283837,1.72680488616129,1.8104992740418133
2016-07-29,1.3110875504995503,1.7837906758341635,1.8038795402253291,1.7742259214228264,1.766819489196979,1.7185109145658948,1.8018033121107768
2016-08-01,1.300208827738798,1.7923997041924364,1.812585522562324,1.7827887878389597,1.775346610283837,1.72680488616129,1.8104992740418133
2016-08-02,1.303432153001243,1.807895955237328,1.828256290768915,1.798201947388,1.7906954282401815,1.7417340350330015,1.8261520055176794
2016-08-03,1.3050438156324653,1.7786252588191998,1.7986559508231323,1.7690882015731464,1.761703216544864,1.7135345316086574,1.7965857349521548
2016-08-04,1.3090729722105219,1.786733861577063,1.8068558718188423,1.7771533256902425,1.769734673137185,1.7213463912231555,1.804776218008064
2016-08-05,1.3143108757619955,1.7850175605248175,1.8051202419633021,1.7754462275104437,1.76803470116765,1.7196929000759473,1.80304258582666
2016-08-08,1.3251895985227478,1.8060331990162184,1.8263725563816864,1.7963491793376014,1.7888503944928555,1.739939448403236,1.8242704392698457
2016-08-09,1.3312333333898323,1.8129198842364904,1.8333367987320457,1.8031989378860767,1.795671559009511,1.7465741078823716,1.8312266659210177
2016-08-10,1.327204176811776,1.804311527711151,1.824631495794097,1.794636739700483,1.787145103363692,1.7382807835334526,1.822531382607053
2016-08-11,1.3255925141805533,1.804311527711151,1.824631495794097,1.794636739700483,1.787145103363692,1.7382807835334526,1.822531382607053
2016-08-12,1.3489616223332805,1.8129198842364904,1.8333367987320457,1.8031989378860767,1.795671559009511,1.7465741078823716,1.8312266659210177
2016-08-15,1.3888502724560388,1.807248698957597,1.8276017451565256,1.797558161721408,1.790054330030046,1.7411104658013041,1.8254982132737783
2016-08-16,1.3848211158779822,1.8082591823446987,1.828623608502054,1.79856322685761,1.7898945957943728,1.740955099036837,1.8253353162281813
2016-08-17,1.381597790615537,1.8009625357004249,1.821244787784929,1.7913057051141017,1.7837076448348832,1.7349373123773753,1.8190258608487064
2016-08-18,1.3795832123265088,1.805649751954285,1.8259847909789673,1.7959677883336052,1.78834995321125,1.7394526902427128,1.8237600890251109
2016-08-19,1.3779715496952862,1.8054468677840545,1.8257796219483897,1.7957659920361215,1.7881490128594755,1.7392572440243457,1.8235551699637254
2016-08-22,1.368301573907951,1.793963323361344,1.8141667510470947,1.7843440228215692,1.7767754914393736,1.728194698689634,1.8119564476888108
2016-08-23,1.3691074052235621,1.7960833891684789,1.8163106928140471,1.786452720754067,1.7788752450504437,1.7302370406043495,1.8140977773685973
2016-08-24,1.3634665860142832,1.7944359943777377,1.814644745235135,1.78481415935774,1.7772436338291902,1.7286500410782535,1.8124338595091287
2016-08-25,1.3562141041737819,1.782643596762507,1.8027195428689053,1.7730849930333994,1.765564218316508,1.7172899654412017,1.800523186300609
2016-08-26,1.3546024415425593,1.7846543332833529,1.8047529240945592,1.7750849479074589,1.7675556901172174,1.7192269861988372,1.8025540901413428
2016-08-29,1.3541995258847537,1.7791263649155622,1.7991627003240445,1.7695866207192907,1.7620806848116801,1.713901679096215,1.796970677260933
2016-08-30,1.3598403450940326,1.7817109034204075,1.801776345631746,1.772157300828978,1.7646404610413784,1.716391465640047,1.7995811382147169
2016-08-31,1.3654811643033113,1.7789367619528424,1.7989709620725503,1.7693980344149707,1.7618928984211346,1.7137190271820084,1.796779172615143
2016-09-01,1.3509762006223085,1.7708904892684143,1.790834073105056,1.7613949061550513,1.7539237164891746,1.705967739507194,1.7886521972859626
2016-09-02,1.3570199354893928,1.774802453244358,1.7947900932109486,1.765285894029257,1.7577982002232273,1.7097362866768337,1.792603397545763
2016-09-05,1.3598403450940324,1.7894507453418538,1.8096033528449917,1.7798556414194862,1.7723061481011746,1.7238475566331875,1.8073986093363554
2016-09-06,1.3715248991703959,1.7929549736641317,1.8131470454208478,1.7833410799343286,1.7769282521745668,1.7283432826238456,1.810937984428388
2016-09-07,1.3723307304860073,1.7940084137191634,1.8142123492078166,1.7843888714031502,1.790765305884586,1.7418020020750955,1.8120019902946796
2016-09-08,1.3703161521969789,1.78976257624936,1.8099186955596278,1.780165800277638,1.7897742216613362,1.7408380161867107,1.807713567850884
2016-09-09,1.363466586014283,1.7813372487876118,1.8013984829394787,1.7717856497467361,1.7813488393786798,1.7326430016418375,1.7992037358942305
2016-09-12,1.3364712369413052,1.7714133643932517,1.791362836794969,1.7619149776033003,1.7714248904127818,1.7229903943903508,1.7891803167527585
2016-09-13,1.3364712369413052,1.7738978151147011,1.7938752671411053,1.7643861066041469,1.7739093572997566,1.7254069307078692,1.7916896860609675
2016-09-14,1.3284129237851925,1.7669437879780947,1.786842924476779,1.7574693672292898,1.7669552849155223,1.718642997342826,1.7846659113028704
2016-09-19,1.336874152599111,1.758491295710595,1.7782952411236717,1.7490621975513727,1.758502737650362,1.710421560563416,1.7761286420824276
2016-09-20,1.3352624899678882,1.760980313822004,1.7808122902972365,1.7515378694516577,1.7609917719570147,1.7128425394177167,1.7786426245906828
2016-09-21,1.3405003935193616,1.7644637082965369,1.7843349143967293,1.7550025858306506,1.7644751890968802,1.7162307125794047,1.7821609568752845
2016-09-22,1.3493645379910857,1.7749087365908929,1.7948975735094372,1.7653916074803881,1.7749202853536905,1.7263902178547164,1.7927107468948422
2016-09-23,1.3461412127286405,1.776398691458965,1.7964043080937053,1.7668735731529845,1.7764102499164218,1.7278394436409532,1.7942156457379859
2016-09-26,1.3235779358915247,1.7768952389618182,1.7969064476627041,1.7673674581489742,1.776906800650151,1.7283224176293923,1.7947171735215603
2016-09-27,1.3304275020742202,1.774412674883632,1.7943959252070105,1.764898205675137,1.774424220418715,1.7259077163822678,1.7922097097793017
2016-09-28,1.328412923785192,1.763982257480537,1.7838480415318958,1.754523716572498,1.7639937351482342,1.7157624225980754,1.7816746771955745
2016-09-29,1.3344566586522761,1.7614951481996337,1.7813329226858867,1.752049943267496,1.7615066096845073,1.7133433003949057,1.7791626226630461
2016-09-30,1.3384858152303327,1.7669687206940392,1.786868137982368,1.7574941662550503,1.7669802177936964,1.7186672485034773,1.7846910940894
2016-10-10,1.353796610226947,1.714264201694794,1.7335700661916875,1.7050722509196905,1.7142753558630226,1.6674034487591598,1.7314579583951402
2016-10-11,1.3570199354893921,1.711257819463104,1.7305298263971238,1.7020819890254943,1.711268954069766,1.6644792483375142,1.728421422699014
2016-10-12,1.353796610226947,1.708250116228603,1.7274882507227534,1.699090413211755,1.708261231265103,1.6615537630237025,1.72538355275066
2016-10-13,1.353796610226947,1.7127636578201062,1.7320526233485163,1.7035797530191403,1.7127748022247762,1.6659439234250863,1.7299423643395793
2016-10-14,1.3578257668050033,1.7077519133934198,1.7269844371792449,1.6985948817593917,1.7077630251882736,1.661069178952738,1.724880353032075
2016-10-17,1.3453353814130284,1.7127673375149863,1.732056344483736,1.7035834129833547,1.712778481943599,1.6659475025326287,1.7299460809411267
2016-10-18,1.3622578390408653,1.715774390631326,1.735097262718382,1.7065743421648911,1.7157855546258702,1.6688723554997673,1.7329832942507528
2016-10-19,1.361452007725254,1.715774390631326,1.735097262718382,1.7065743421648911,1.7157855546258702,1.6688723554997673,1.7329832942507528
2016-10-20,1.359437429436226,1.7262944671870215,1.7457358152781155,1.7170380096642965,1.7263056996323356,1.6791048575334886,1.7436088852519984
2016-10-21,1.3662869956189219,1.7212925274052409,1.7406775441726372,1.7120628904765693,1.7213037273045344,1.6742396496884078,1.7385567769281967
2016-10-24,1.3828065375889529,1.72579754601568,1.745233297832413,1.7165437530034438,1.725808775227687,1.678621520091082,1.743106980052109
2016-10-25,1.3791802966687021,1.7307998577432615,1.750291945072507,1.7215192421425842,1.7308111195037093,1.6834870897145344,1.7481594640522602
2016-10-26,1.3751511400906455,1.7357345993275604,1.7552822612014174,1.7264275234521562,1.735745893196791,1.688286936277427,1.753143700192938
2016-10-27,1.3731365618016174,1.734156658782717,1.7536865500548706,1.7248580438853813,1.7341679423847938,1.6867521299717203,1.7515499331927624
2016-10-28,1.371121983512589,1.7278663565947543,1.747325407140277,1.7186014705403911,1.727877599267849,1.6806337781146512,1.7451965404232637
2016-10-31,1.3683015739079494,1.7343419638410913,1.7538739419994693,1.7250423553308847,1.7343532486488886,1.686932369571369,1.751737096827012
2016-11-01,1.376762802721868,1.739816213942168,1.7594098425337574,1.730487252291757,1.7398275343691578,1.6922569767637032,1.7572662526563083
2016-11-02,1.3674957425923382,1.7522479125055277,1.771981545588661,1.7428522916078821,1.752259313821599,1.7043488451221434,1.769822638884649
2016-11-03,1.3779715496952847,1.7517515249949027,1.7714795678137067,1.742358565746237,1.7517629230811398,1.7038660267524204,1.7693212726979963
2016-11-04,1.3735394774594225,1.7418961104758202,1.7615131626450629,1.7325559963399662,1.741907444436031,1.6942800176986101,1.7593670101721395
2016-11-07,1.3747482244328393,1.7379564981890256,1.757529182855929,1.728637508406219,1.737967806515441,1.690448097795435,1.7553878842939827
2016-11-08,1.3820007062733408,1.7426131768348434,1.762238304530571,1.7332692177615123,1.7426245154607753,1.6949774824877848,1.7600912685757162
2016-11-09,1.3767628027218677,1.7647701572178656,1.7846448145138216,1.7553073915610427,1.7647816400121739,1.7165287844797503,1.7824704794232975
2016-11-10,1.390864850745065,1.7387229589661022,1.7583042754342704,1.7293998593910436,1.7387342722796322,1.6911936067676065,1.7561620325326
2016-11-11,1.4029523204792342,1.7269200453918063,1.746368438679342,1.717660233494616,1.7269312819075575,1.6797133350686875,1.7442407378918672
2016-11-14,1.4049668987682622,1.696266786781203,1.7153699662699904,1.6871713388390936,1.6962778238460154,1.6498980072607006,1.7132800326985822
2016-11-15,1.4033552361370398,1.7053411605861135,1.7245465347254687,1.6961970555016304,1.7053522566949713,1.6587243259592304,1.722445420814622
2016-11-16,1.4037581517948456,1.7098370021091418,1.729093007946433,1.7006687901489905,1.7098481274710005,1.6630972701373568,1.7269863548066138
2016-11-17,1.4069814770572906,1.706821859710125,1.7260439093284528,1.6976698150598226,1.7068329654534176,1.6601645490144108,1.7239409710802833
2016-11-18,1.402146489163623,1.6922422326315991,1.7113000880116556,1.683168364504083,1.6922532435099271,1.6459834674469824,1.709215113006254
2016-11-21,1.4085931396885134,1.703326513723641,1.722509199120329,1.6941932112533467,1.7033375967238367,1.6567647510447,1.7204105674122496
2016-11-22,1.4226951877117107,1.706344589495466,1.7255612641464557,1.6971951039864643,1.706355692133314,1.6597003253544136,1.7234589139325813
2016-11-23,1.4251126816585442,1.7069352840093592,1.726158611000305,1.6977826311735889,1.7069463904906674,1.6602748727716992,1.722922553205238
2016-11-24,1.4291418382366008,1.6950164377313188,1.714105535919624,1.685927694209046,1.6961418318440324,1.649765733567134,1.7277936941529488
2016-11-25,1.4448555488910206,1.7136534947010174,1.7329524814794957,1.7044648185603717,1.6919456028124218,1.6456842382955834,1.74679114384902
2016-11-28,1.4513021994159105,1.7201685730414682,1.739540931952143,1.7109449627994495,1.6983781506899185,1.6519409067348532,1.7545849693653566
2016-11-29,1.4625838378344687,1.7181478842564826,1.7374974863809896,1.7089351090256746,1.6963830591997306,1.650000365257691,1.7682241640189467
2016-11-30,1.4492876211268826,1.7025283580359691,1.7217020546866169,1.6933993353072592,1.6809613950251876,1.6350003619371662,1.7521493988915016
2016-12-01,1.4629867534922743,1.7186212032328616,1.7379761358262733,1.7094058900474445,1.6968503823565348,1.6504549108128581,1.7687112781137175
2016-12-02,1.4468701271800488,1.699688444177694,1.7188301580149126,1.6905746491766382,1.6781574560843615,1.6322730886061618,1.7492267143228752
2016-12-05,1.417860199818043,1.6645151724514258,1.6832607685740073,1.6555899778901317,1.6434297456004117,1.598494907037836,1.713028299993188
2016-12-06,1.415442705871209,1.6626396447912024,1.6813641189170505,1.6537245068815687,1.6415779763906615,1.5966937691074077,1.7110981091408868
2016-12-07,1.4218893563960993,1.6628354386323911,1.6815621177680409,1.6539192508686285,1.6417712899920875,1.5968817971068814,1.7112996094915425
2016-12-08,1.4251126816585442,1.670824556282832,1.689641208027521,1.6618655305620573,1.6496592046264125,1.6045540395035354,1.7195215739732628
2016-12-09,1.4331709948146572,1.642606946129101,1.6611058140937196,1.6337992243224302,1.6207332343754557,1.5764189663426258,1.6904815474529118
2016-12-12,1.3952969229809273,1.644311119738994,1.6628291799289179,1.6354942600876905,1.6041234937147384,1.5602633710551157,1.6922353900553488
2016-12-13,1.393282344691899,1.6413863573743848,1.6598714791958582,1.6325851804116993,1.6050993863344891,1.5612125807105108,1.6892253840282174
2016-12-14,1.3836123689045636,1.6488812567572306,1.6674507853532026,1.640039891854948,1.6124285921281136,1.5683413905456163,1.6969387260036515
2016-12-15,1.3678986582501438,1.6417923433575865,1.660282037350824,1.6329889894823986,1.6054963969770897,1.5615987362440442,1.6896432026760346
