date,baseline_cf60top2_nav,baseline_cf60top2__trf_vr895_vb-15_rc186_vsna_nav,baseline_cf60top2__trf_vr895_vb-15_rc186_vs920_nav,baseline_cf60top2__trf_vr895_vb-15_rc188_vsna_nav,baseline_cf60top2__trf_vr895_vb-15_rc188_vs920_nav,baseline_cf60top2__trf_vr895_vb-15_rc190_vsna_nav,baseline_cf60top2__trf_vr895_vb-15_rc190_vs920_nav,baseline_cf60top2__trf_vr895_vb-10_rc186_vsna_nav,baseline_cf60top2__trf_vr895_vb-10_rc186_vs920_nav,baseline_cf60top2__trf_vr895_vb-10_rc188_vsna_nav,baseline_cf60top2__trf_vr895_vb-10_rc188_vs920_nav,baseline_cf60top2__trf_vr895_vb-10_rc190_vsna_nav,baseline_cf60top2__trf_vr895_vb-10_rc190_vs920_nav,baseline_cf60top2__trf_vr895_vb-05_rc186_vsna_nav,baseline_cf60top2__trf_vr895_vb-05_rc186_vs920_nav,baseline_cf60top2__trf_vr895_vb-05_rc188_vsna_nav,baseline_cf60top2__trf_vr895_vb-05_rc188_vs920_nav,baseline_cf60top2__trf_vr895_vb-05_rc190_vsna_nav,baseline_cf60top2__trf_vr895_vb-05_rc190_vs920_nav,baseline_cf60top2__trf_vr900_vb-15_rc186_vsna_nav,baseline_cf60top2__trf_vr900_vb-15_rc186_vs920_nav,baseline_cf60top2__trf_vr900_vb-15_rc188_vsna_nav,baseline_cf60top2__trf_vr900_vb-15_rc188_vs920_nav,baseline_cf60top2__trf_vr900_vb-15_rc190_vsna_nav,baseline_cf60top2__trf_vr900_vb-15_rc190_vs920_nav,baseline_cf60top2__trf_vr900_vb-10_rc186_vsna_nav,baseline_cf60top2__trf_vr900_vb-10_rc186_vs920_nav,baseline_cf60top2__trf_vr900_vb-10_rc188_vsna_nav,baseline_cf60top2__trf_vr900_vb-10_rc188_vs920_nav,baseline_cf60top2__trf_vr900_vb-10_rc190_vsna_nav,baseline_cf60top2__trf_vr900_vb-10_rc190_vs920_nav,baseline_cf60top2__trf_vr900_vb-05_rc186_vsna_nav,baseline_cf60top2__trf_vr900_vb-05_rc186_vs920_nav,baseline_cf60top2__trf_vr900_vb-05_rc188_vsna_nav,baseline_cf60top2__trf_vr900_vb-05_rc188_vs920_nav,baseline_cf60top2__trf_vr900_vb-05_rc190_vsna_nav,baseline_cf60top2__trf_vr900_vb-05_rc190_vs920_nav,baseline_cf60top2__trf_vr905_vb-15_rc186_vsna_nav,baseline_cf60top2__trf_vr905_vb-15_rc186_vs920_nav,baseline_cf60top2__trf_vr905_vb-15_rc188_vsna_nav,baseline_cf60top2__trf_vr905_vb-15_rc188_vs920_nav,baseline_cf60top2__trf_vr905_vb-15_rc190_vsna_nav,baseline_cf60top2__trf_vr905_vb-15_rc190_vs920_nav,baseline_cf60top2__trf_vr905_vb-10_rc186_vsna_nav,baseline_cf60top2__trf_vr905_vb-10_rc186_vs920_nav,baseline_cf60top2__trf_vr905_vb-10_rc188_vsna_nav,baseline_cf60top2__trf_vr905_vb-10_rc188_vs920_nav,baseline_cf60top2__trf_vr905_vb-10_rc190_vsna_nav,baseline_cf60top2__trf_vr905_vb-10_rc190_vs920_nav,baseline_cf60top2__trf_vr905_vb-05_rc186_vsna_nav,baseline_cf60top2__trf_vr905_vb-05_rc186_vs920_nav,baseline_cf60top2__trf_vr905_vb-05_rc188_vsna_nav,baseline_cf60top2__trf_vr905_vb-05_rc188_vs920_nav,baseline_cf60top2__trf_vr905_vb-05_rc190_vsna_nav,baseline_cf60top2__trf_vr905_vb-05_rc190_vs920_nav,hs300_benchmark
2025-02-26,11.991098829639531,7.976226832611831,8.260933644920417,7.9771404324336235,8.261232014228225,7.9780534513550565,8.261530092249119,8.160533902574269,8.321393685517043,8.160916886585788,8.321489068242636,8.161299140322456,8.321584126152365,8.100482125545739,8.321393685517043,8.10101526444008,8.321489068242636,8.10154769274652,8.321584126152365,8.393757016273192,8.333302006435133,8.393301840595838,8.333051218555255,8.392845902003389,8.332800123782585,8.587711976947173,8.394291695890223,8.586665773944901,8.393832118609485,8.585618843308882,8.393372227927303,8.524516679803392,8.394291695890223,8.523639129288352,8.393832118609485,8.522760817227176,8.393372227927303,7.7432492138306905,8.226387259558688,7.744608759186227,8.22663779222374,7.74596768456363,8.226887996366505,7.92217285837341,8.286594462407049,7.923028175092746,8.286642517541871,7.923882660156571,8.286690212800377,7.863875133769567,8.286594462407049,7.864872670436876,8.286642517541871,7.865869413585677,8.286690212800377,1.8525382449709558
2025-02-27,11.977046760698547,7.964091283900236,8.248364924803118,7.965003493712019,8.248662840152514,7.965915123507261,8.248960464658179,8.148117937135272,8.308732977573525,8.148500338450082,8.308828215177655,8.148882010601127,8.308923128460115,8.088157526774296,8.308732977573525,8.088689854516552,8.308828215177655,8.089221472752042,8.308923128460115,8.380986210065952,8.32062318039999,8.380531726922388,8.320372774085055,8.38007648202448,8.320122061344254,8.574646075085996,8.381520076186742,8.573601463844811,8.381061198136681,8.57255612607695,8.380602007162004,8.51154692736511,8.381520076186742,8.510670712012327,8.381061198136681,8.509793736272075,8.380602007162004,7.731468132375452,8.213871100552197,7.7328256092305265,8.214121252040606,7.734182467050743,8.214371075506564,7.910119550883285,8.273986700258083,7.910973566268301,8.274034682278707,7.911826751263142,8.274082304970554,7.851910524217897,8.273986700258083,7.852906543168236,8.274034682278707,7.853901769807377,8.274082304970554,1.8584787968171872
2025-02-28,11.842561962746924,7.877423231693086,8.15860330650379,7.878325514515741,8.158897979833208,7.8792272236338,8.159192365483957,8.059447241937034,8.218314412817579,8.059825481825772,8.218408614012487,8.060203000485762,8.218502494415109,8.000139341924106,8.218314412817579,8.00066587668799,8.218408614012487,8.00119170966621,8.218502494415109,8.289781360132881,8.230075222260343,8.289331822835292,8.229827540955306,8.288881532073036,8.229579556559036,8.481333750151236,8.290309416534122,8.480300506738265,8.289855532156958,8.479266544704936,8.289401338260536,8.418921269626138,8.290309416534122,8.418054589558077,8.289855532156958,8.417187157377349,8.289401338260536,7.647331567405485,8.124484856222658,7.6486742717183125,8.124732285474282,7.6500163637328376,8.124979390273111,7.8240388381236725,8.183946256755275,7.824883559811852,8.183993716618614,7.825727460146455,8.18404082106352,7.76646326263082,8.183946256755275,7.767448442551405,8.183993716618614,7.768432838783003,8.18404082106352,1.8251203133729645
2025-03-03,11.806419861131216,7.850633581781031,8.130857415503137,7.851532796107779,8.131151086703419,7.852431438680994,8.131444471203373,8.032038562252604,8.190365455460459,8.032415515817894,8.190459336294639,8.032791750607203,8.190552897427489,7.972932357366576,8.190365455460459,7.973457101483749,8.190459336294639,7.973981146201903,8.190552897427489,8.261589356992571,8.202086268579755,8.261141348487643,8.201839429592727,8.260692589080442,8.201592288545225,8.452490312992786,8.262115617572297,8.45146058344831,8.261663276771403,8.450430137727368,8.261210627503868,8.390290085694946,8.262115617572297,8.389426353044453,8.261663276771403,8.388561870839085,8.261210627503868,7.621324416408703,8.096854995719756,7.622662554434127,8.097101583510558,7.624000082243561,8.09734784795197,7.7974307385958515,8.156114179098783,7.798272587542827,8.15616147755996,7.799113617929496,8.156208421811419,7.740050966916705,8.156114179098783,7.741032796423786,8.15616147755996,7.74201384490706,8.156208421811419,1.8191797615267329
2025-03-04,11.782325126720744,7.834611880593722,8.114263828940885,7.835509259789192,8.114556900812188,7.836406068397971,8.114849686568265,8.015646646819436,8.173650423918703,8.016022831091734,8.173744113159344,8.016398298054943,8.173837483351106,7.956661066841337,8.173650423918703,7.957184740052149,8.173744113159344,7.957707715291287,8.173837483351106,8.24472897054973,8.185347317011225,8.244281876347872,8.185100981777232,8.243834032776196,8.184854345099215,8.435240332762188,8.245254157128272,8.434212704706578,8.244802739471869,8.433184361936087,8.24435101397835,8.373167044703733,8.245254157128272,8.372305074772934,8.244802739471869,8.371442356816965,8.24435101397835,7.605770693109909,8.08033080185094,7.607106100241404,8.080576886401353,7.608440898402248,8.080822648262272,7.781517614639533,8.139469048121029,7.782357745527433,8.139516250054736,7.783197059525558,8.139563098501599,7.724254944535242,8.139469048121029,7.725234770308635,8.139516250054736,7.726213816652147,8.139563098501599,1.8173518994201998
2025-03-05,12.107604041262112,8.050904846622382,8.338277247531277,8.05182700009012,8.33857841034381,8.052748567218773,8.338879279142233,8.23693750516721,8.399303349732408,8.237324074894879,8.399399625485827,8.237709907510446,8.39949557338227,8.176323488932049,8.399303349732408,8.176861619378741,8.399399625485827,8.177399032584603,8.39949557338227,8.472344187528096,8.41132316318638,8.471884750234775,8.411070027286419,8.471424542883513,8.410816581620358,8.668115065875254,8.47288387312261,8.667059067719949,8.472419993015569,8.666002335118371,8.471955796572843,8.604328098085123,8.47288387312261,8.603442331438442,8.472419993015569,8.602555796115592,8.471955796572843,7.815745957643617,8.303407419079951,7.81711823184316,8.303660297375622,7.818489880259977,8.303912844073192,7.996344788049826,8.364178316320688,7.997208112735244,8.364226821375265,7.998070597978717,8.364274963184156,7.937501246684987,8.364178316320688,7.938508122863166,8.364226821375265,7.939514198093463,8.364274963184156,1.825120313372964
2025-03-06,12.444930323008718,8.275208663244696,8.570587459402795,8.276156508550342,8.57089701282105,8.277103751181086,8.571206264033757,8.46642432123157,8.633313791316992,8.466821661061104,8.633412749379959,8.46721824324208,8.633511370451625,8.404121556285379,8.633313791316992,8.404674679421133,8.633412749379959,8.405227065333229,8.633511370451625,8.708389597727884,8.6456684851458,8.707917360191564,8.645408296703353,8.707444331142954,8.645147789864506,8.90961478910362,8.708944319338961,8.908529370104185,8.708467515209037,8.907443196196295,8.707990385930096,8.84405067196212,8.708944319338961,8.843140227239711,8.708467515209037,8.84222899242528,8.707990385930096,8.033498083826721,8.534746133243372,8.034908590541276,8.535006056904495,8.036318454038364,8.535265639728962,8.219128523438279,8.597210150009223,8.220015900950752,8.597260006448407,8.220902415633844,8.597309489521624,8.158645560025464,8.597210150009223,8.159680488475274,8.597260006448407,8.160714593662236,8.597309489521624,1.8502534173377898
2025-03-07,12.464660898649097,8.291230364432005,8.587181045965046,8.29218004486893,8.587491198712282,8.293129121464109,8.587801048668867,8.482816236664739,8.650028822858749,8.483214345787264,8.650127972515255,8.48361169579434,8.650226784528009,8.420392846810618,8.650028822858749,8.420947040852733,8.650127972515255,8.421500496243846,8.650226784528009,8.725249984170727,8.66240743671433,8.724776832331335,8.662146744518848,8.7243028874472,8.661885733310518,8.926864769334218,8.725805779782988,8.925777248845916,8.725328052508571,8.924688971987576,8.724849999455614,8.861173712953336,8.725805779782988,8.86026150551123,8.725328052508571,8.859348506447402,8.724849999455614,8.049051807125515,8.551270327112189,8.050465044733999,8.5515307540137,8.051877637879677,8.551790839418661,8.235041647394597,8.613855280986977,8.235930742966147,8.613905233953632,8.236818974037783,8.613954812831444,8.174441582406928,8.613855280986977,8.175478514590425,8.613905233953632,8.17651462191715,8.613954812831444,1.8456837620714577
2025-03-10,12.398899696162196,8.247487395145129,8.541876696641225,8.248432065246993,8.542185213081002,8.249376134692866,8.542493428327592,8.43806249641185,8.604392900504921,8.438458505185652,8.604491527066521,8.438853758848952,8.604589817765712,8.375968440601671,8.604392900504921,8.376519710820434,8.604491527066521,8.377070246285177,8.604589817765712,8.679217209141921,8.616706207126004,8.678746553562489,8.61644689029343,8.678275109122268,8.616187256131058,8.879768312684282,8.679770072481245,8.878686529749183,8.679294865605923,8.87760399443451,8.678819334670806,8.814423829940292,8.679770072481245,8.813516435132785,8.679294865605923,8.812608252880002,8.678819334670806,8.006586526279143,8.506155435975247,8.007992307912266,8.506414488913492,8.009397448482648,8.506673202156858,8.19159511919253,8.56841020342476,8.192479524063355,8.568459892848974,8.193363068995204,8.568509210157968,8.13131476873033,8.56841020342476,8.132346230254992,8.568459892848974,8.13337687127467,8.568509210157968,1.8383723136453267
2025-03-11,12.313642036168936,8.187909020704275,8.480171706517849,8.188846866678213,8.480477994290023,8.189784116335193,8.480783983044775,8.37710744151083,8.542236304501602,8.377500589588049,8.542334218602553,8.377892988009549,8.542431799267305,8.315461942058528,8.542236304501602,8.316009229999787,8.542334218602553,8.31655578849476,8.542431799267305,8.616520095710243,8.554460661997052,8.61605284006257,8.554203218422915,8.6155848012527,8.553945459811313,8.815622453935525,8.617068965263645,8.814548485606947,8.616597191197831,8.81347377033385,8.616125095413173,8.750750008052465,8.617068965263645,8.749849168102822,8.616597191197831,8.748947546396266,8.616125095413173,7.9487483766462566,8.444708489852607,7.950144003164191,8.44496567143874,7.951538993250305,8.44522251578389,8.13242050056063,8.506513539992092,8.133298516648784,8.50656287046879,8.134175679010006,8.50661183151836,8.072575604573132,8.506513539992092,8.073599615004145,8.50656287046879,8.074622810857358,8.50661183151836,1.8438558999649253
2025-03-12,12.240564041889002,8.13931608883066,8.42984427799252,8.14024836895312,8.43014874803311,8.141180056297596,8.43045292083086,8.327391670344594,8.491540540083195,8.327782485198803,8.491637873091559,8.328172554846288,8.491734874642574,8.266112019553729,8.491540540083195,8.266656059495338,8.491637873091559,8.267199374319718,8.491734874642574,8.565383477931547,8.503692349462945,8.564918995314425,8.503436433743847,8.564453734182951,8.503180204856944,8.763304219787539,8.565929090098875,8.762236625158241,8.56546011587915,8.761168288017329,8.56499082184989,8.698816773583312,8.565929090098875,8.697921279864822,8.56546011587915,8.697025009028929,8.56499082184989,7.901574795775953,8.394591525521138,7.902962139643928,8.394847180807057,7.9043488508571285,8.395102500853422,8.084156877411901,8.456029780110834,8.085029682722086,8.456078817825057,8.085901639371965,8.4561274883046,8.024667144011866,8.456029780110834,8.02568507722964,8.456078817825057,8.026702200703902,8.4561274883046,1.8392862446985934
2025-03-13,12.167486047609067,8.090723156957043,8.379516849467192,8.091649871228027,8.379819501776197,8.092575996259999,8.380121858616944,8.277675899178359,8.440844775664788,8.278064380809557,8.440941527580565,8.278452121683028,8.441037950017844,8.216762097048932,8.440844775664788,8.217302888990888,8.440941527580565,8.217842960144676,8.441037950017844,8.514246860152852,8.452924036928838,8.51378515056628,8.452669649064779,8.513322667113203,8.452414949902575,8.710985985639555,8.514789214934106,8.709924764709536,8.514323040560468,8.708862805700807,8.513856548286606,8.646883539114159,8.514789214934106,8.645993391626824,8.514323040560468,8.645102471661593,8.513856548286606,7.854401214905649,8.344474561189669,7.855780276123666,8.344728690175373,7.857158708463952,8.344982485922955,8.035893254263174,8.405546020229576,8.036760848795387,8.405594765181325,8.037627599733923,8.405643145090842,7.976758683450602,8.405546020229576,7.977770539455136,8.405594765181325,7.978781590550446,8.405643145090842,1.8301469341659293
2025-03-14,12.581594681862027,8.366083104240866,8.664705611110719,8.367041358336888,8.665018563898709,8.367999003139717,8.665331211162464,8.559398602453697,8.72812077403576,8.559800305681954,8.728220818809532,8.560201242941508,8.728320522891323,8.496411657909455,8.72812077403576,8.49697085518277,8.728220818809532,8.497529307136586,8.728320522891323,8.804021027565462,8.740611141288777,8.803543604139106,8.740348095579495,8.803065380508446,8.740084727977337,9.007455979144805,8.8045818408678,9.006358640585535,8.804099800699662,9.005260538827761,8.803617431811874,8.941171867772697,8.8045818408678,8.940251424975484,8.804099800699662,8.939330183409835,8.803617431811874,8.121718173170706,8.62847069240133,8.123144169405151,8.628733470421581,8.124569515358619,8.628995903862274,8.30938711877263,8.691620659556708,8.31028424104668,8.691671063495804,8.311180491016158,8.691721089968807,8.248239959964435,8.691620659556708,8.249286253510666,8.691671063495804,8.250331714753363,8.691721089968807,1.8763004523558815
2025-03-17,12.654672676141962,8.414676036114482,8.715033039636047,8.415639856061981,8.715347810155622,8.416603063177314,8.71566227337638,8.609114373619933,8.778816538454167,8.6095184100712,8.778917164320527,8.609921676104769,8.779017447516054,8.545761580414254,8.778816538454167,8.54632402568722,8.778917164320527,8.546885721311629,8.779017447516054,8.855157645344157,8.791379453822884,8.854677448887252,8.791114880258563,8.854196447578195,8.790849982931705,9.05977421329279,8.85572171603257,9.058670501034241,8.855236876018344,9.057566021144282,8.854751705375158,8.99310510224185,8.85572171603257,8.992179313213482,8.855236876018344,8.991252720777172,8.854751705375158,8.16889175404101,8.678587656732798,8.170326032925413,8.678851961053265,8.171759657751796,8.679115918792741,8.357650741921358,8.742104419437966,8.35855307497338,8.742155116139536,8.3594545306542,8.742205433182566,8.2961484205257,8.742104419437966,8.29720079128517,8.742155116139536,8.29825232490682,8.742205433182566,1.8708168660362834
2025-03-18,12.898265990408408,8.576652475693201,8.882791134720476,8.577634848478958,8.883111964345336,8.578616596635973,8.883432480756097,8.774833610840721,8.947802419848857,8.775245424702021,8.947904982690508,8.775656453315639,8.94800719626516,8.710261322096915,8.947802419848857,8.710834594035385,8.947904982690508,8.711407101895105,8.94800719626516,9.02561303793981,8.960607162269907,9.025123598047736,8.960337495855455,9.024633337810691,8.960067499446271,9.234168327119407,9.0261879665818,9.233043369196594,9.025693793747282,9.23191762886602,9.025199283919433,9.166215883805696,9.0261879665818,9.165272274006812,9.025693793747282,9.164327845334961,9.025199283919433,8.32613702360869,8.845644204504362,8.327598911326286,8.845913596492212,8.329060132395718,8.846182635227635,8.51852948575045,8.910383619042161,8.519449188062376,8.91043529161864,8.520367996114338,8.910486577228427,8.45584328906325,8.910383619042161,8.456915917200188,8.91043529161864,8.457987692085005,8.910486577228427,1.874929555775982
2025-03-19,12.886086324695087,8.568553653714266,8.874403229966255,8.56953509885811,8.87472375663585,8.570515919963041,8.875043970387113,8.766547648979683,8.939353125779125,8.766959073970481,8.93945559177201,8.767369714455096,8.939557708827705,8.702036335012783,8.939353125779125,8.702609065617978,8.93945559177201,8.703181032865933,8.939557708827705,9.017090268310028,8.952145776847557,9.016601290589714,8.951876365075613,9.016111493299068,8.951606623620544,9.225448621428077,9.01766465405434,9.224324725788478,9.017170947860835,9.223200048479935,9.01667690499222,9.157560344727505,9.01766465405434,9.156617625967147,9.017170947860835,9.155674089107073,9.01667690499222,8.318274760130306,8.837291377115784,8.319735267406243,8.837560514720266,8.321195108663522,8.837829299405891,8.510485548558997,8.901969659061953,8.511404382407928,8.902021282844686,8.512322322841332,8.902072520026135,8.447858545636374,8.901969659061953,8.448930160904439,8.902021282844686,8.450000923726098,8.902072520026135,1.877671348935781
2025-03-20,12.64249301042864,8.406577214135547,8.706645134881827,8.40754010644113,8.706959602446137,8.408502386504383,8.707273763007393,8.600828411758895,8.770367244384433,8.601232059339658,8.770467773402029,8.601634937244224,8.770567960078598,8.537536593330122,8.770367244384433,8.53809849726981,8.770467773402029,8.538659652282455,8.770567960078598,8.846634875714376,8.782918068400532,8.846155141429227,8.782653749478719,8.84567460306657,8.782389107105978,9.051054507601458,8.847198403505107,9.049951857626123,8.846714030131896,9.048848440758196,8.846229326447943,8.984449563163658,8.847198403505107,8.983524665173817,8.846714030131896,8.982598964549283,8.846229326447943,8.161029490562624,8.670234829344219,8.162462389005368,8.67049887928132,8.163894634019599,8.670762582970998,8.349606804729904,8.733690459457756,8.350508269318931,8.73374110736558,8.351408857381193,8.733791375980271,8.288163677098824,8.733690459457756,8.28921503498942,8.73374110736558,8.29026555654791,8.733791375980271,1.8625914865568856
2025-03-21,12.398899696162191,8.244600774556828,8.538887039797398,8.245545114024152,8.539195448256423,8.246488853045724,8.539503555627673,8.435109174538107,8.601381362989741,8.435505044708835,8.601479955032048,8.435900160033352,8.60157821132949,8.373036851647461,8.601381362989741,8.373587928921644,8.601479955032048,8.374138271698977,8.60157821132949,8.676179483118723,8.613690359953507,8.67570899226874,8.613431133881825,8.675237712834072,8.613171590591412,8.87666039377484,8.676732152955875,8.875578989463769,8.676257112402956,8.874496833036456,8.675781747903667,8.81133878159981,8.676732152955875,8.810431704380488,8.676257112402956,8.809523839991492,8.675781747903667,8.003784220994943,8.503178281572653,8.005189510604493,8.503437243842374,8.006594159375675,8.503695866536104,8.18872806090081,8.56541125985356,8.189612156229934,8.565460931886474,8.190495391921054,8.565510231934407,8.128468808561275,8.56541125985356,8.1294999090744,8.565460931886474,8.130530189369722,8.565510231934407,1.832431761799095
2025-03-24,12.435438693302157,8.268897240493635,8.56405075406006,8.269844362886698,8.564360071384879,8.270790883064521,8.56466908673463,8.459967060121224,8.626729245198943,8.460364096903456,8.626828127787544,8.460760376614981,8.626926673641856,8.397711812899859,8.626729245198943,8.398264514173867,8.626828127787544,8.398816478786497,8.626926673641856,8.701747792008069,8.639074516220559,8.701275914642812,8.638814526221358,8.700803246368945,8.638554218068595,8.90281951084883,8.702302090538259,8.90173491968812,8.701825650062295,8.900649574194716,8.701348884685308,8.837305398834385,8.702302090538259,8.836395648499487,8.701825650062295,8.83548510867516,8.701348884685308,8.027371011430093,8.528236763738386,8.028780442364624,8.528496489158215,8.030189230572262,8.528755874001337,8.212859872475173,8.590653139794188,8.213746573193282,8.590702958208338,8.214632411740073,8.590752403541286,8.152423038841906,8.590653139794188,8.153457177961652,8.590702958208338,8.15449049444645,8.590752403541286,1.8402001757518598
