date,baseline_nav,both_cap50_vol018_br010_nav,both_cap50_vol018_br015_nav,both_cap50_vol018_br020_nav,both_cap50_vol020_br010_nav,both_cap50_vol020_br015_nav,both_cap50_vol020_br020_nav,both_cap50_vol022_br010_nav,both_cap50_vol022_br015_nav,both_cap50_vol022_br020_nav,both_cap50_vol024_br010_nav,both_cap50_vol024_br015_nav,both_cap50_vol024_br020_nav,both_cap65_vol018_br010_nav,both_cap65_vol018_br015_nav,both_cap65_vol018_br020_nav,both_cap65_vol020_br010_nav,both_cap65_vol020_br015_nav,both_cap65_vol020_br020_nav,both_cap65_vol022_br010_nav,both_cap65_vol022_br015_nav,both_cap65_vol022_br020_nav,both_cap65_vol024_br010_nav,both_cap65_vol024_br015_nav,both_cap65_vol024_br020_nav,both_cap80_vol018_br010_nav,both_cap80_vol018_br015_nav,both_cap80_vol018_br020_nav,both_cap80_vol020_br010_nav,both_cap80_vol020_br015_nav,both_cap80_vol020_br020_nav,both_cap80_vol022_br010_nav,both_cap80_vol022_br015_nav,both_cap80_vol022_br020_nav,both_cap80_vol024_br010_nav,both_cap80_vol024_br015_nav,both_cap80_vol024_br020_nav,gold_only_cap50_vol018_br010_nav,gold_only_cap50_vol018_br015_nav,gold_only_cap50_vol018_br020_nav,gold_only_cap50_vol020_br010_nav,gold_only_cap50_vol020_br015_nav,gold_only_cap50_vol020_br020_nav,gold_only_cap50_vol022_br010_nav,gold_only_cap50_vol022_br015_nav,gold_only_cap50_vol022_br020_nav,gold_only_cap50_vol024_br010_nav,gold_only_cap50_vol024_br015_nav,gold_only_cap50_vol024_br020_nav,gold_only_cap65_vol018_br010_nav,gold_only_cap65_vol018_br015_nav,gold_only_cap65_vol018_br020_nav,gold_only_cap65_vol020_br010_nav,gold_only_cap65_vol020_br015_nav,gold_only_cap65_vol020_br020_nav,gold_only_cap65_vol022_br010_nav,gold_only_cap65_vol022_br015_nav,gold_only_cap65_vol022_br020_nav,gold_only_cap65_vol024_br010_nav,gold_only_cap65_vol024_br015_nav,gold_only_cap65_vol024_br020_nav,gold_only_cap80_vol018_br010_nav,gold_only_cap80_vol018_br015_nav,gold_only_cap80_vol018_br020_nav,gold_only_cap80_vol020_br010_nav,gold_only_cap80_vol020_br015_nav,gold_only_cap80_vol020_br020_nav,gold_only_cap80_vol022_br010_nav,gold_only_cap80_vol022_br015_nav,gold_only_cap80_vol022_br020_nav,gold_only_cap80_vol024_br010_nav,gold_only_cap80_vol024_br015_nav,gold_only_cap80_vol024_br020_nav,soymeal_only_cap50_vol018_br010_nav,soymeal_only_cap50_vol018_br015_nav,soymeal_only_cap50_vol018_br020_nav,soymeal_only_cap50_vol020_br010_nav,soymeal_only_cap50_vol020_br015_nav,soymeal_only_cap50_vol020_br020_nav,soymeal_only_cap50_vol022_br010_nav,soymeal_only_cap50_vol022_br015_nav,soymeal_only_cap50_vol022_br020_nav,soymeal_only_cap50_vol024_br010_nav,soymeal_only_cap50_vol024_br015_nav,soymeal_only_cap50_vol024_br020_nav,soymeal_only_cap65_vol018_br010_nav,soymeal_only_cap65_vol018_br015_nav,soymeal_only_cap65_vol018_br020_nav,soymeal_only_cap65_vol020_br010_nav,soymeal_only_cap65_vol020_br015_nav,soymeal_only_cap65_vol020_br020_nav,soymeal_only_cap65_vol022_br010_nav,soymeal_only_cap65_vol022_br015_nav,soymeal_only_cap65_vol022_br020_nav,soymeal_only_cap65_vol024_br010_nav,soymeal_only_cap65_vol024_br015_nav,soymeal_only_cap65_vol024_br020_nav,soymeal_only_cap80_vol018_br010_nav,soymeal_only_cap80_vol018_br015_nav,soymeal_only_cap80_vol018_br020_nav,soymeal_only_cap80_vol020_br010_nav,soymeal_only_cap80_vol020_br015_nav,soymeal_only_cap80_vol020_br020_nav,soymeal_only_cap80_vol022_br010_nav,soymeal_only_cap80_vol022_br015_nav,soymeal_only_cap80_vol022_br020_nav,soymeal_only_cap80_vol024_br010_nav,soymeal_only_cap80_vol024_br015_nav,soymeal_only_cap80_vol024_br020_nav
2018-05-15,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036,1.681664697995036
2018-05-16,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548,1.6679554749135548
2018-05-17,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658,1.6782373922246658
2018-05-18,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952,1.6748100864542952
2018-05-21,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668,1.6896617447925668
2018-05-22,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856,1.6759525217110856
2018-05-23,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735,1.6542462518320735
2018-05-24,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745,1.6656706043999745
2018-05-25,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276,1.6629849096130276
2018-05-28,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142,1.6560285158142
