date,single_momentum_nav,hs300_benchmark,thr_4%_def_60%_nav,thr_4%_def_70%_nav,thr_4%_def_80%_nav,thr_5%_def_60%_nav,thr_5%_def_70%_nav,thr_5%_def_80%_nav,thr_6%_def_60%_nav,thr_6%_def_70%_nav,thr_6%_def_80%_nav
2016-12-23,1.0739486584995308,1.100065402223676,1.0224358377709775,1.0208881387564812,1.0193017278642618,0.9644751022659275,0.9568420334317612,0.9492151587193671,0.9221664945233359,0.9142195987488787,0.9062812986609077
2016-12-26,1.135518196660847,1.1039895356442122,1.0810521429666926,1.0794157142789658,1.0777383543593464,1.019768515172246,1.0116978420642126,1.0036337181873078,0.9750343525222166,0.9666318607574138,0.9582384574702962
2016-12-27,1.1302408076755912,1.1023544800523222,1.0760278882356313,1.0743990649484672,1.0727295006597677,1.0150290797802757,1.0069959156100026,0.9989692702329129,0.9705028218365982,0.9621393811566822,0.9537849867152057
2016-12-28,1.118806464874204,1.0964682799215177,1.0651420029849985,1.06352965806572,1.0618769843106806,1.0047603030976737,0.9968084082925474,0.988862966331724,0.9606845053510918,0.9524056753550971,0.9441358000791764
2016-12-29,1.1047334275801888,1.0971223021582737,1.051743990368835,1.0501519265177237,1.048520041111804,0.9921218087190866,0.984269937747987,0.9764244384533375,0.9486004235227762,0.9404257297531462,0.9322598780656018
2016-12-30,1.1091312517345684,1.0981033355134078,1.055930869311386,1.0543324676264725,1.0526940858614529,0.9960713382123949,0.9881882097931619,0.9803114784153331,0.9523766990941246,0.9441694627537557,0.9359711036948437
2017-01-03,1.0924195199479254,1.1105297580117728,1.040020729329692,1.0384464114132268,1.036832715812787,0.9810631261378228,0.9732987760214965,0.9655407265597492,0.9380268519229998,0.929943277351439,0.921868446303724
2017-01-04,1.0730690936686547,1.1203400915631136,1.0215984619824672,1.0200520305347316,1.0184669189143318,0.9636851963672656,0.9560583790227261,0.9484377507269679,0.9214112394090659,0.9134708521487566,0.905539053535059
2017-01-05,1.0581164915437637,1.1180510137344675,1.0073630735777934,1.0058381907649854,1.0042751667655256,0.9502567960900169,0.9427362540691308,0.9352218148561824,0.9085719024664806,0.9007421599466838,0.8929208863956362
2017-01-06,1.0378865004336169,1.1144538914323092,0.9881034304420583,0.9866077016647403,0.9850745609171406,0.9488482242407109,0.9411845248581295,0.9335293897764784,0.9072251204069883,0.8992595523614375,0.891305011232844
2017-01-09,1.0422843245879965,1.1183780248528457,0.9922903093846094,0.9907882427734892,0.9892486056667895,0.9521064725497138,0.944369198173068,0.9366412862635002,0.9097059486891494,0.9021284396534375,0.8945547370618736
2017-01-10,1.052839102558508,1.1154349247874433,1.0023388188467321,1.0008215414344865,0.9992663130659469,0.9617480570818628,0.9539324305596307,0.9461262613142698,0.9181830262991116,0.9104893431934508,0.9028002670420472
2017-01-11,1.0809851771465382,1.1072596468279927,1.029134844079059,1.0275770045304795,1.0259801994637,0.9874589491675935,0.9794343835904646,0.9714195281163222,0.9427292726162141,0.9348299104300343,0.9269352783581253
2017-01-12,1.1073721220728165,1.1017004578155665,1.0542561177343654,1.0526602511829728,1.0510244679615932,1.0115629104979658,1.0033424645568714,0.9951319657432461,0.9657413785384975,0.9576491922143312,0.9495618514669484
2017-01-13,1.0897808254552979,1.1036625245258347,1.0375086019641613,1.0359380867479773,1.0343282889629977,0.9954936029443843,0.9874037439126003,0.9793236739919636,0.9503999745903087,0.9424363376914666,0.9344774693943997
2017-01-16,1.0924195199479254,1.1023544800523226,1.0400207293296917,1.0384464114132264,1.0368327158127868,0.9979039990774213,0.9897945520092408,0.9816949177546559,0.9527011851825369,0.9447182658698962,0.9367401267052818
2017-01-17,1.098576473764057,1.1039895356442126,1.0458823598492633,1.0442991689654748,1.0426763784622952,1.003528256721175,0.9953731042347358,0.9872278198676049,0.958070676564403,0.9500427649528989,0.942019660430674
2017-01-18,1.084503436470042,1.1111837802485292,1.0324843472330998,1.0309214374174784,1.0293194352634187,0.9906728106783097,0.9826221277193189,0.9745811864665788,0.9457975534058519,0.9378724813346072,0.9299521547726349
2017-01-19,1.068671269514275,1.107259646827993,1.017411583039916,1.0158714894259824,1.0142928741646826,0.9762104338800862,0.9682772791394748,0.9603537238904244,0.9319902898524819,0.924180912264029,0.916376210907341
2017-01-20,1.0669121398525232,1.1167429692609556,1.0157368314628956,1.014199272982483,1.012623256264823,0.976748603803425,0.9689806551060377,0.9612195141589783,0.9325040818848501,0.9248522557484288,0.9172023540106591
2017-01-23,1.0625143156981434,1.0990843688685423,1.0115499525203444,1.010018731873734,1.008449211515174,0.9796041656886074,0.9722856490945928,0.9649663968228662,0.9352302932186963,0.9280067368306292,0.9207776555405356
2017-01-24,1.05459823222026,1.0997383911052983,1.0098359092348892,1.0081062627234934,1.0063390211960452,0.9787272354395762,0.9712702071634235,0.9638146279046145,0.9343930859439015,0.9270375391942525,0.9196786296182194
2017-01-25,1.0633938805290195,1.1030085022890785,1.0039511725206327,1.001252495827129,0.9985198760182799,0.9730237819943549,0.9646668759081474,0.9563258926560466,0.92894798615282,0.9207349305975638,0.9125328262950744
2017-01-26,1.1100108165654445,1.107586657946371,1.0016789329751314,0.9986086755816406,0.9955066134727703,0.9708215403150015,0.9621196604681787,0.9534399601244554,0.926845501084198,0.9183037180309163,0.9097790493767943
2017-02-03,1.0941786496096775,1.1010464355788105,1.0091886803711587,1.0073431929636685,1.0054579101769283,0.9780999448959319,0.9705350198611415,0.9629707495781796,0.9337942102555222,0.9263358330958592,0.9188733950426585
2017-02-06,1.104121599126082,1.1007194244604326,1.0153026880832055,1.0144631579401133,1.0135797840960836,0.9840256064917862,0.9773948223575424,0.970749421302521,0.9394514526661952,0.9328832329632908,0.9262958577700038
2017-02-07,1.112706032144093,1.0987573577501644,1.0200390130998096,1.0199843013765144,1.0198841677957555,0.988616025833436,0.9827142240193919,0.9767874036342062,0.9438339363032162,0.9379603834721986,0.932057342557318
2017-02-08,1.112706032144093,1.106278613472859,1.0198350052971896,1.019831303731308,1.0197821793789759,0.9884183026282694,0.9825668168857891,0.9766897248938429,0.9436451695159556,0.9378196894146777,0.9319641368230622
2017-02-09,1.1200641175881023,1.1102027468933955,1.0236765986244174,1.0243983683251865,1.025074541681508,0.9921415530914951,0.986967001606635,0.9817584503391594,0.947199765080585,0.9420194850899988,0.9368007499398338
2017-02-10,1.108618206897421,1.1160889470242,1.0174000413773772,1.0170705551795027,1.0166943702458635,0.9860583494083064,0.9799069456827335,0.973732395854635,0.9413921168859303,0.9352809515470192,0.9291422328600337
2017-02-13,1.1114796845700912,1.1219751471550043,1.0189756609104836,1.0189081826575186,1.0187937391519757,0.9875854309228767,0.9816774265211718,0.9757430527192313,0.94285002503155,0.9369708028237816,0.9310608156417504
2017-02-14,1.1118884670947584,1.1232831916285164,1.01920051762124,1.0191704981146206,1.0190934945735726,0.9878033607715541,0.9819301570097945,0.9760301415173834,0.9430580831466729,0.9372120236998305,0.9313347577721341
2017-02-15,1.1065742942740848,1.11935905820798,1.016277810254532,1.0157607732863694,1.0151969606237323,0.9849706893693415,0.9786450230286219,0.9722982615645228,0.9403537254082376,0.9340764981793641,0.9277737719335936
2017-02-16,1.1080893825568379,1.1242642249836505,1.0203324095713953,1.0204887325561915,1.0205973434212876,0.9889003840295517,0.9832002233574586,0.9774704429337616,0.9441054137105682,0.9384242498886587,0.932709103413403
2017-02-17,1.1290626831730557,1.11772400261609,1.0388129791701182,1.0389201433253203,1.0389787201178022,1.006811647262814,1.0009581530698308,0.9950750864663853,0.9465999307669778,0.9413170072094165,0.9359949776859786
2017-02-20,1.1351798958527857,1.1360366252452594,1.0444412228653122,1.0445489676312623,1.044607861790267,1.0122665091287888,1.0063813009579798,1.0004663601546706,0.9509671853082438,0.9456125674856978,0.9402191983635243
2017-02-21,1.1351798958527857,1.1363636363636374,1.0444412228653122,1.0445489676312623,1.044607861790267,1.0122665091287888,1.0063813009579798,1.0004663601546706,0.9509671853082438,0.9456125674856978,0.9402191983635243
2017-02-22,1.1404232210068401,1.1396337475474176,1.049265431746907,1.0493736741792126,1.0494328403666653,1.0169421050139102,1.0110297134335362,1.0050874518874866,0.9553596434389977,0.9499802929706201,0.9445620122127784
2017-02-23,1.1404232210068401,1.1347285807717473,1.049265431746907,1.0493736741792126,1.0494328403666653,1.0169421050139102,1.0110297134335362,1.0050874518874866,0.9553596434389977,0.9499802929706201,0.9445620122127784
2017-02-24,1.1308104582244072,1.1337475474166132,1.0566940011536352,1.0581281976131938,1.0595129818812872,1.0241418323480538,1.0194643478602368,1.0147416416172998,0.9621233804353249,0.957905615418924,0.9536348355381034
2017-02-27,1.1299365706987314,1.1249182472204065,1.055032688730183,1.0564117648518336,1.057741368095432,1.026134756994785,1.0217788074607843,1.0173744847955501,0.9639956205269827,0.9600803200593345,0.9561091313276077
2017-02-28,1.1273973873937906,1.1265533028122965,1.0526618287555085,1.0540378058296946,1.0553644212008355,1.024033806930526,1.0196357507859601,1.015189860433692,0.9620218966597365,0.9580666684517194,0.9540560630306245
2017-03-01,1.1271383554574426,1.1278613472858086,1.0474971525830827,1.0480925633414084,1.0486369790123204,1.0190095884607966,1.013884551204104,1.0087185118082918,0.9573019273103166,0.9526627459051211,0.9479744130529442
2017-03-02,1.1288750863595343,1.1239372138652723,1.0482718808315263,1.0488152465803842,1.0493075250004409,1.0197632473243732,1.0145836472544334,1.0093635321201568,0.9579273877346935,0.95338891351543,0.9488002346831901
2017-03-03,1.125401624555351,1.1196860693263582,1.0450464288905061,1.045588122744752,1.0460788864619779,1.0166255142556828,1.0114618514167275,1.0062577981751717,0.9542159349142765,0.9496475220683606,0.9450295565812922
2017-03-06,1.1332169136147632,1.1252452583387846,1.0523036957578014,1.052849151374924,1.0533433231735194,1.0236854136602362,1.0184858920515658,1.013245699551388,0.9608424344622922,0.9562422965271686,0.9515922618353289
2017-03-07,1.12974345181058,1.126880313930675,1.0490782438167814,1.0496220275392922,1.0501146846350566,1.0205476805915459,1.01536409621386,1.010139965606403,0.957897323552063,0.9533112856565873,0.9486755039446458
2017-03-08,1.1227965282022137,1.128188358404187,1.0426273399347412,1.0431677798680283,1.0436574075581309,1.0142722144541652,1.0091205045384481,1.0039284977164329,0.9520071017316045,0.9474492639154246,0.9428419881632799
2017-03-09,1.1227965282022137,1.1180510137344681,1.0426273399347412,1.0431677798680283,1.0436574075581309,1.0142722144541652,1.0091205045384481,1.0039284977164329,0.9520071017316045,0.9474492639154246,0.9428419881632799
2017-03-10,1.1175091014821523,1.1190320470896022,1.037638375813503,1.0374314780603786,1.0371733814493658,1.009418929398934,1.0035714261581203,0.9976912990501031,0.9474517547808904,0.9422393110869908,0.9369843072582074
2017-03-13,1.1172543370424788,1.131131458469589,1.037609507976154,1.0373507043189452,1.0370407290578432,1.0157231070992692,1.0108836937985288,1.005999211726208,0.9533689255914178,0.9491046978889628,0.9447867044636289
2017-03-14,1.1189798263660964,1.1285153695225647,1.0347195937067868,1.0340665447323463,1.0333627370575806,1.0137051141712574,1.0085405858989958,1.0033343131520989,0.951474815143223,0.9469047863375646,0.9422839582266391
2017-03-15,1.1189798263660964,1.1304774362328327,1.0347195937067868,1.0340665447323463,1.0333627370575806,1.0137051141712574,1.0085405858989958,1.0033343131520989,0.951474815143223,0.9469047863375646,0.9422839582266391
2017-03-16,1.1224308050133318,1.1373446697187712,1.044115718477989,1.045021771692043,1.0458744748853726,1.022910409781672,1.0192253828038687,1.0154824731636856,0.9601150072630175,0.9569365941514767,0.9536929334314502
2017-03-17,1.1198425710279054,1.124591236102028,1.0450269467413877,1.0460857938595838,1.047091492456148,1.023803131593845,1.020263139557269,1.0166641254960942,0.9609529258148105,0.9579109295927946,0.954802685208534
2017-03-20,1.1198425710279054,1.125245258338784,1.0477590433341757,1.0492764694835564,1.0507414845867142,1.0264797410882078,1.0233750532726942,1.0202080527309392,0.9634652210456989,0.9608326622756485,0.9581309734358405
2017-03-21,1.1224308050133318,1.1330935251798566,1.044349849050008,1.0452933158575342,1.046182953200221,1.0231397853146018,1.019490223894761,1.0157819874262497,0.9603303016713636,0.9571852497832788,0.953974223008787
2017-03-22,1.1086268904243899,1.1272073250490522,1.050044232087358,1.0519427644316914,1.0537887907371182,1.0287185191494688,1.0259755306625393,1.0231668074002682,0.9655665628582303,0.9632742144765566,0.9609096953679929
2017-03-23,1.1087151492654503,1.1304774362328323,1.0507250965029766,1.0527385424595397,1.0546998473285336,1.02938555565324,1.0267516648896255,1.024051389654505,0.966192650687173,0.964002916151773,0.9617404530296945
2017-03-24,1.1063213778024807,1.1412688031393072,1.0493639556798708,1.051147501841213,1.0528781275490529,1.0280520587117676,1.0251998991492384,1.0222826071174982,0.964941015731263,0.9625459847923498,0.9600792964357605
2017-03-27,1.0969466146060398,1.1360366252452587,1.0554943906174885,1.0583118320917715,1.0610794140817104,1.0340579885174404,1.032187377726202,1.030245572971713,0.9705782477741214,0.9691064316414573,0.9675577359608281
2017-03-28,1.0931100438214554,1.1344015696533685,1.0539111490315622,1.0564597863856109,1.0589572552535471,1.0325069015346642,1.0303810498151813,1.0281850818257696,0.9691223804024602,0.9674104953860848,0.9656226204889065
2017-03-29,1.0903704196514767,1.1321124918247225,1.0510595137521275,1.0536539456948018,1.056197596722187,1.0297131811063513,1.0276444713728525,1.0255056160411018,0.9665001635556368,0.9648411597921984,0.9631061934192714
2017-03-30,1.0895876698886258,1.1213211249182475,1.0503049843093764,1.052897553773987,1.0554393787776628,1.028973975664064,1.0269067510057506,1.024769431104963,0.965806337163996,0.9641485243580331,0.9624148034742468
2017-03-31,1.080586047615839,1.1294964028776981,1.04162789571774,1.0441990466846187,1.0467198724156348,1.020473113077759,1.0184229667840796,1.016303304339369,0.9578273336601268,0.9561832168651327,0.9544638191064639
2017-04-05,1.0973201145240394,1.1481360366252458,1.0411070817698813,1.0436769471612766,1.046196512479427,1.01996287652122,1.0179137553006876,1.0157951526871993,0.9573484199932968,0.9557051252567003,0.9539865871969108
2017-04-06,1.0960699634394206,1.1468279921517337,1.0412420826323041,1.043834810775731,1.0463773336073148,1.0200951356042487,1.018067722047823,1.015970719345108,0.9574725598292476,0.9558496825029208,0.9541514710677984
2017-04-07,1.0982577278375032,1.1491170699803797,1.046832143920595,1.050372788294906,1.0538675077920487,1.0255716663966838,1.0244443094264333,1.0232432370211646,0.9626128921117956,0.9618365720676314,0.9609814744397941
2017-04-10,1.0928782518864637,1.1461739699149776,1.0443812421292236,1.0475037317252465,1.0505776766219281,1.0231705408208704,1.0216460755908237,1.0200490048516766,0.9603591691291996,0.959209349079011,0.9579816032177045
2017-04-11,1.0945888168193734,1.1491170699803797,1.0457201924396455,1.0490705108111602,1.052373535898205,1.024482297924487,1.0231741786953399,1.0217926783642435,0.9615903988332114,0.960644063917377,0.9596191786078203
2017-04-12,1.104374767584669,1.1448659254414655,1.0519632980661509,1.0563774695929296,1.060750638671524,1.030598610150902,1.030300765014611,1.0299263514258494,0.9673312370352007,0.9673351170988911,0.9672579382385293
2017-04-13,1.1086492652776427,1.1491170699803799,1.0544062810947352,1.0592395760376394,1.0640351585942227,1.0329919777888317,1.0330922202892812,1.033115426687126,0.9695776783316231,0.9699559757905384,0.9702529663372274
2017-04-14,1.1109808094738103,1.1396337475474172,1.0557367622065268,1.0607989192620901,1.0658253334141499,1.0342954376977136,1.0346130710867627,1.0348535809276092,0.9708011201970259,0.9713838815382847,0.971885358289004
2017-04-17,1.1082606745782815,1.135709614126881,1.0541858372672936,1.0589808308730086,1.0637376727400962,1.0327760110316309,1.0328398622555892,1.0328265854560477,0.969374969548258,0.9697190403282331,0.9699817003644086
2017-04-18,1.1047633582840302,1.1330935251798568,1.052189833227587,1.0566415674668026,1.0610522199898407,1.03082054453108,1.0305583436257821,1.0302191691112779,0.9675395470953966,0.9675769540890788,0.9675329387085095
2017-04-19,1.1039861768853079,1.1242642249836503,1.051745715112964,1.0561212374652362,1.0604550748783446,1.0303854461654673,1.0300508579834762,1.0296393764026681,0.967131158964368,0.9671004828489366,0.9669884249195776
2017-04-20,1.1020432233885014,1.1304774362328327,1.049684722946411,1.0541043841876072,1.0584828747961104,1.0283663114045054,1.0280837907800606,1.0277244863607247,0.9652359767791562,0.965253630698409,0.9651900510927893
2017-04-21,1.0985459070942503,1.131458469587967,1.0474764912753023,1.05160499155828,1.055690032647255,1.0262029274772149,1.0256460957210585,1.0250128012392512,0.9632054007333941,0.9629649125731558,0.9626433651514914
2017-04-24,1.0899969117083028,1.1193590582079802,1.042585550460009,1.0458764040556279,1.049117643338945,1.0214113184773213,1.0200589185459243,1.0186313985856217,0.9587079436093472,0.9577191893140024,0.9566502547069685
2017-04-25,1.0907740931070253,1.1229561805101385,1.0431202611811825,1.0464651336628235,1.0497606907415094,1.0219351695727799,1.0206331153478632,1.0192557597134606,0.9591996360327613,0.9582582947378766,0.9572366250395595
2017-04-26,1.085722414015329,1.1255722694571626,1.040013628304719,1.04291614241382,1.0457667159433317,1.0188916303821844,1.0171717310376813,1.0153778455820814,0.9563429365367541,0.9550084489542849,0.953594672173521
