date,hs300_benchmark,baseline_k25_nav,mh_20_25_30_thr01_nav,mh_20_25_30_thr02_nav,mh_20_25_30_thr03_nav,mh_20_25_30_thr04_nav,mh_20_25_30_thr05_nav,mh_15_25_60_thr01_nav,mh_15_25_60_thr02_nav,mh_15_25_60_thr03_nav,mh_15_25_60_thr04_nav,mh_15_25_60_thr05_nav,mh_20_60_120_thr01_nav,mh_20_60_120_thr02_nav,mh_20_60_120_thr03_nav,mh_20_60_120_thr04_nav,mh_20_60_120_thr05_nav,mh_10_20_25_thr01_nav,mh_10_20_25_thr02_nav,mh_10_20_25_thr03_nav,mh_10_20_25_thr04_nav,mh_10_20_25_thr05_nav,mh_25_60_thr01_nav,mh_25_60_thr02_nav,mh_25_60_thr03_nav,mh_25_60_thr04_nav,mh_25_60_thr05_nav,mh_30_60_120_thr01_nav,mh_30_60_120_thr02_nav,mh_30_60_120_thr03_nav,mh_30_60_120_thr04_nav,mh_30_60_120_thr05_nav
2026-03-30,1.4715500327011106,6.1736993873914345,4.4175069590741165,4.065274871411065,4.59872743704574,5.902003767584167,3.352243889137571,3.517546089556141,3.0722298660435383,3.670135994442027,3.2367563343978456,2.6907664329094043,3.504672508607777,2.7646389629521884,2.6690983278095053,2.256876541191126,1.6968411689233978,4.40591534382736,4.640379518871894,5.315657712322303,6.098449492701658,4.1715682361160065,2.5307397075064744,2.274917140082309,2.0270329980247017,1.788121114240182,1.643305383984601,3.003338270995759,2.727351064651922,2.50080498258962,2.480295848564441,1.9965664443737627
2026-03-31,1.4594506213211236,6.193779693957147,4.432318382239495,4.078905298473633,4.614146472878248,5.921792548028707,3.3634836004171604,3.5293400412394806,3.0825307205818233,3.6824415635767864,3.2476088283941498,2.6997882818043224,3.4116080184180624,2.77141198080384,2.6780475258910124,2.2644436041959577,1.7025304938820678,4.423938602889342,4.659361899532412,5.337402450601996,6.123396393970962,4.188632852466293,2.5392250040949285,2.2825446912644796,2.033829420482454,1.7941164909853293,1.6488152092452366,2.9235864127633584,2.7346040333908213,2.5077064584511,2.487140725333069,2.0020763722640287
2026-04-01,1.4826684107259633,6.187990733086259,4.4281757554510195,4.075092986067372,4.609833902088865,5.916257797514494,3.3603399505111615,3.5260413750924227,3.079649660775617,3.6789998024593102,3.2445734798088806,2.697264948800035,3.405351505215672,2.768821705348994,2.675544512690061,2.2623271622062933,1.7009392389622018,4.420245832770069,4.6554726158099315,5.332947189791811,6.118285044727248,4.185136497831514,2.536851740124073,2.2804113312554573,2.031928519979855,1.7924396360312758,1.6472741588363955,2.918224877413742,2.7298623030414366,2.503358162435958,2.4828280897498183,1.9986048253123558
2026-04-02,1.4679529103989524,6.208669064692229,4.4429733352520255,4.088710673573027,4.625238526657249,5.936028082552137,3.3715691566949917,3.53782430366416,3.0899408877122108,3.691293870303786,3.255415830618601,2.706278365504463,3.286168065665858,2.6719160866960454,2.581903489963734,2.20869942806522,1.6606190240874328,4.435016913247162,4.671029750699856,5.350768233032552,6.138730441702109,4.1991219163706335,2.5453291060058576,2.288031753415041,2.03871859022206,1.7984294092510962,1.6527788343880627,2.81609031722596,2.6651517995055674,2.444016866341508,2.4239734523925756,1.9512285439258958
2026-04-03,1.4565075212557215,6.141464486972829,4.394881200898756,4.044453189179647,4.5751734968100015,5.871774656179799,3.3350742365975434,3.4995297858060135,3.0564944001682814,3.65133814980924,3.220178190487009,2.6769847612150723,3.247346956160723,2.640351436039889,2.551402202107276,2.1828254613763476,1.6411655843091721,4.38701090169661,4.620469062307601,5.292849842500143,6.07228290153381,4.153669306118495,2.517777666890057,2.2632653813963937,2.0166508619348935,1.7789626462866794,1.6348886388451445,2.782822465918048,2.6339306890163052,2.415386256769541,2.395577642820218,1.9283707382387998
2026-04-07,1.453891432308697,6.100107823760891,4.365286041296744,4.017217814168336,4.544364247673234,5.832234086104514,3.312615824229883,3.4759639286625386,3.0359119462950943,3.6267500141202893,3.198493488867568,2.6589579278062168,3.2470703963924783,2.6401265709450614,2.5511849123592945,2.1826395614057357,1.6410258147127061,4.357468740742424,4.589354792527752,5.25720775601866,6.031392107584088,4.125698469040256,2.5008229351264877,2.2480245370772263,2.0030707214504835,1.7669830998470386,1.6238792877418102,2.782585467301445,2.6337063707433397,2.415180550797124,2.3953736238451424,1.928206508862741
2026-04-08,1.504905166775669,6.093056916726684,4.360240355721316,4.012574448811164,4.539111571693456,5.825492805207367,3.3087868843338195,3.4719461802516345,3.0324028389947304,3.622557977204767,3.1947964590951305,2.6558845288272996,3.4397845005284005,2.699116563865885,2.6081876263867194,2.231407637032483,1.6776922769414997,4.352432090918668,4.584050113508299,5.251131128487125,6.024420626707672,4.120929714585939,2.4979323190039486,2.2454261220197402,2.000755440172196,1.7649407042160126,1.622002300937078,2.8606573986804427,2.7076011515022254,2.4829440795172624,2.4625814229893184,1.9823068439695941
2026-04-09,1.4950948332243281,6.037039235092274,4.3201536538515555,3.9756840798092234,4.497380383161774,5.79286045056888,3.2902522280149173,3.440026180416539,3.0045238647550896,3.5892532990698602,3.194570812188975,2.655696945006324,3.397928715676838,2.663873685342762,2.5741320243009,2.20227172295589,1.6504855595066725,4.312417175821591,4.541905773915843,5.202853852269892,5.990673948622959,4.097845720770611,2.474967101494469,2.224782368423481,1.9823611131853258,1.7550541293112432,1.612916416518629,2.8343573989242463,2.663426289321666,2.4424345264562968,2.4224040892972405,1.9499652520097326
2026-04-10,1.51798561151079,6.28282200293318,4.496037772074519,4.1375439914554,4.493761674972422,5.788778707066308,3.28793386288803,3.580078136871156,3.126845447035195,3.5863652933419856,3.1948757663538525,2.655950458198438,3.4207591437776905,2.6817720527694773,2.5851052674936166,2.2116597663679216,1.6590145119336754,4.487986322928831,4.72681796827374,5.1986675019416655,5.98645282251877,4.094958312159955,2.575729120893735,2.3153587498351236,2.063067926953685,1.7526804297280665,1.6107349572908776,2.949751084376633,2.6576961629332647,2.43717984432445,2.417192500881558,1.9457700740197112
2026-04-13,1.5212557226945702,6.351948406388435,4.545505180324728,4.183067091605888,4.539115156952947,5.847202203853505,3.3211174760809943,3.619467749624017,3.1612483920514745,3.622560838515877,3.227120186725842,2.6827557518387177,3.454937462215459,2.7085668241475758,2.6111955530154343,2.233981037190909,1.6757581868800944,4.537365145552742,4.778824522936898,5.251135276141885,6.04687135377411,4.136286854137581,2.6040684388497786,2.3408333571071482,2.085766718326036,1.7703694319575358,1.6269913687663131,2.9822055584101164,2.6845190751732746,2.4617771861836055,2.441588119621812,1.9654078417459757
2026-04-14,1.5408763897972515,6.520924059279058,4.666425511603015,4.294345780862634,4.659865499701393,6.002750509155533,3.4094664294954824,3.7157534696865664,3.245344479869047,3.718928841475187,3.312968607654462,2.754122893967438,3.5468463185259065,2.7806205969785873,2.6806590381016973,2.2934097951331096,1.7203370020087063,4.658068934188969,4.905951656557953,5.39082690380225,6.207731293052261,4.246321087258533,2.673342327186774,2.4031046193276526,2.141252652791783,1.8174651121305294,1.6702728803900844,3.061538717158632,2.755933125540641,2.527265817496833,2.50653967782215,2.0176919681285774
2026-04-15,1.534990189666447,6.4364362328337466,4.605965345963871,4.238706436234261,4.59949032832717,5.924976356504518,3.365291952788238,3.667610609655292,3.2032964359602607,3.670744839995532,3.2700443971901523,2.7184393229030777,3.5008918903706827,2.7445937105630813,2.645927295558566,2.263695416162009,1.6980475944444005,4.597717039870855,4.842388089747426,5.320981089972068,6.127301323413185,4.1913039706980575,2.6387053830182765,2.3719689882174,2.1135096855589097,1.7939172720440326,1.6486321245781987,3.0218721377843742,2.720226100356958,2.4945215018402194,2.474063898721981,1.9915499049372767
2026-04-16,1.5519947678221047,6.655336510442054,4.762612138756198,4.382862920044137,4.755916908705839,6.126482115645782,3.479744006075189,3.7923443833726855,3.3122390951784797,3.795585207465547,3.381257124302228,2.810892211569829,3.6199556360455807,2.837936098094165,2.7359140830566795,2.3406826707689508,1.7557974231337388,4.7540833115132415,5.007075512847428,5.501945243986631,6.335688062932608,4.333848318150199,2.7284465565457476,2.4526385779121447,2.1853891915713546,1.8549275849954108,1.7047013555453572,3.124644638890406,2.812739756514683,2.579359046950537,2.558205690026965,2.0592816141147376
2026-04-17,1.5497056899934585,6.766706827119965,4.842309629825979,4.456205692508811,4.835502361880951,6.229002589594846,3.537973998098374,3.855805426141184,3.3676660621491523,3.859100482143274,3.4378390380960906,2.8579296461546675,3.680531927704739,2.885426084732786,2.7816968345908073,2.3798516248672192,1.7851789149230513,4.833638081296209,5.09086385091585,5.59401472585369,6.441709386547752,4.406370880889008,2.7741043465860398,2.4936810007392953,2.2219594665601425,1.885967919654884,1.7332278063882973,3.1769324026110186,2.8598081078931745,2.6225220084978917,2.601014671568097,2.0937416065032703
2026-04-20,1.5582079790712868,6.76286647137245,4.839561440478745,4.45367663138934,4.832758035909396,6.225467400837982,3.535966067338954,3.8536171143215805,3.3657547874260256,3.856910300257835,3.43588793762044,2.856307665651742,3.67844309006132,2.8837884989866267,2.7801181190206647,2.378500971277624,1.7841657600337646,4.830894813372659,5.0879745978790085,5.590839916134136,6.438053478836885,4.403870102863531,2.772529940032926,2.4922657447797385,2.220698422595012,1.884897563287316,1.7322441356695752,3.175129376275825,2.8581850612939164,2.6210336305135002,2.599538499790816,2.092553330903666
2026-04-21,1.561805101373445,6.778227894362507,4.85055419786768,4.463792875867226,4.843735339795618,6.239608155865438,3.543997790376635,3.8623703615999943,3.3733998863185324,3.8656710277995905,3.443692339523042,2.862795587663444,3.686798440634997,2.890338841971264,2.786432981301234,2.383903585636006,1.7882183795909112,4.841867885066861,5.099531610026377,5.60353915501235,6.452677109680353,4.413873214965436,2.7788275662453805,2.4979267686179663,2.2257425984555343,1.889178988757588,1.7361788185444635,3.182341481616599,2.86467724769095,2.6269871424510662,2.605443186899938,2.097306433302084
2026-04-22,1.5732504905166758,6.931842124263073,4.960481771757032,4.564955320646086,4.953508378657841,6.381015706140009,3.6243150207534423,3.94990283438413,3.449850875243598,3.953278303217145,3.52173635854906,2.927674807780462,3.7703519463717674,2.9558422718176383,2.8495816041069277,2.4379297292198245,1.8287445751623765,4.951598602008886,5.215101731500062,5.730531543794499,6.5989134181150355,4.513904335984483,2.8418038283699216,2.554537007000243,2.276184357060759,1.9319932434603095,1.7755256472933465,3.2544625350243406,2.929599111661283,2.6865222618267275,2.6644900579911543,2.1448374572862674
2026-04-23,1.5699803793328957,6.889598211040418,4.930251688937461,4.537135648331899,4.92332079297073,6.3421286298145025,3.6022277823998206,3.925831404368493,3.4288268532892054,3.9291863024773175,3.5002742533169053,2.909833022248282,3.7473747322941557,2.9378288286098857,2.8322157328353623,2.4230725397342745,1.8175998713802237,4.921422654849829,5.183319948094799,5.695608636879409,6.558698433295499,4.486395777704246,2.824485356285673,2.538969191445117,2.2623128734443223,1.9202193234170613,1.764705269387404,3.234629245337212,2.9117455990694414,2.6701501039984206,2.64825216844107,2.1317664256906173
2026-04-24,1.563767168083713,6.76286647137245,4.839561440478745,4.453676631389339,4.832758035909396,6.225467400837981,3.535966067338954,3.8536171143215805,3.3657547874260256,3.8569103002578347,3.43588793762044,2.8563076656517414,3.67844309006132,2.8837884989866267,2.7801181190206647,2.378500971277624,1.7841657600337646,4.830894813372658,5.087974597879008,5.590839916134135,6.438053478836885,4.403870102863531,2.772529940032926,2.492265744779738,2.220698422595012,1.8848975632873157,1.7322441356695752,3.175129376275825,2.8581850612939164,2.6210336305134994,2.5995384997908157,2.092553330903666
2026-04-27,1.563767168083713,6.712941846654767,4.803834978964706,4.42079883683621,4.797081798279174,6.179509946998746,3.509862967466492,3.825169060666737,3.3409082160253796,3.8284379357471297,3.4105236314369844,2.8352219191137107,3.65128820069687,2.862499884286555,2.7595948166088147,2.360942474612883,1.7709947464730385,4.7952323303665,5.05041430840006,5.549567389779937,6.390526678595614,4.371359988532341,2.7520626548424505,2.4738674173054984,2.204304851048314,1.8709829305089314,1.7194564163261885,3.151690033918309,2.8370854555035585,2.6016847167164094,2.580348266686171,2.0771057481088064
2026-04-28,1.5598430346631766,6.738603802969256,4.822198880542914,4.437698483700061,4.815419884077699,6.203132721920274,3.5232803263828143,3.757331394259032,3.2816586996084536,3.7605422972985254,3.3500395166918207,2.7849405235230216,3.586534233750873,2.8117347261556156,2.710654633934402,2.3190722133354233,1.7395869449051529,4.813563346095619,5.069720823235552,5.570782046360317,6.4149561195469635,4.388070642612642,2.703256051695931,2.429994482559234,2.1652124881292654,1.8378018831143224,1.6889626240458042,3.0957962175273095,2.7867710109265507,2.555544999200272,2.534586941590478,2.0402692045210644
2026-04-29,1.576520601700456,6.715478875711296,4.805650497287791,4.422469593913855,4.798894764365696,6.181845375585612,3.5111894536086794,3.7396498347566363,3.26621559984559,3.7428456276641793,3.334274624848565,2.7718349210593836,3.6867984406349974,2.8903388419712646,2.7864329813012345,2.3839035856360056,1.7882183795909112,4.797044597481701,5.052323016704201,5.551664743524489,6.392941856954146,4.373012061134904,2.6905348467467736,2.418559214406014,2.15502325289101,1.8291534036643724,1.6810145646385297,3.182341481616599,2.8646772476909503,2.626987142451066,2.605443186899938,2.097306433302084
2026-04-30,1.5775016350555902,6.685957402285435,4.784524694336825,4.4030282672401,4.777798659846312,6.15466977316682,3.4957541454100673,3.7232102069561392,3.2518572050358436,3.726391951049422,3.3196170402512846,2.7596498405197236,3.674265414774482,2.880513327494308,2.7769606878803805,2.375799664098433,1.7821394502551915,4.775956626358834,5.030112832972412,5.5272594365868075,6.3648382672271735,4.353788151456522,2.6787071640975335,2.4079271458821747,2.14554969741272,1.8211123831210114,1.6736247674674076,3.1715233236054376,2.8549389680954005,2.6180568745447164,2.5965861562362553,2.0901767797044566
2026-05-06,1.5984303466317837,6.862767913149171,4.920525964784148,4.52818540957211,4.913608741138135,6.329617748526878,3.5951218016184265,3.8290433566706406,3.3442920317850153,3.8323155426085305,3.4139779566882176,2.838093554008062,3.7787072969454454,2.9623926148022766,2.855896466387498,2.4433323435782066,1.8327971947195234,4.911714347403714,5.17309500559812,5.68437312153811,6.545760332810664,4.477545631600255,2.7548500624516423,2.4763730567941185,2.2065374659577093,1.872877942618482,1.72119795585477,3.261674640365115,2.9360912980583174,2.6924757737642935,2.6703947451002765,2.149590559684686
2026-05-07,1.6062786134728564,6.965811861218247,4.999406701643596,4.6007765521246755,4.992378588287392,6.431087574235711,3.6527550422192747,3.890426583505051,3.3979042312995347,3.8937512257128133,3.4687072882216388,2.883590907831298,3.839283588604604,3.009882601440898,2.901679217921626,2.4825012976764755,1.862178686508836,4.990453825609744,5.256024665721031,5.775499058809865,6.650695130849089,4.54932497008362,2.7990129434970252,2.516071685123046,2.241910371713803,1.902901967127015,1.7487904051194403,3.3139624040857276,2.983159649436809,2.7356387353116483,2.713203726641409,2.1840505520732187
2026-05-08,1.5977763243950278,6.972428702673929,5.0041556501044955,4.605146840846929,4.997120860726495,6.437196479803952,3.656224803027109,3.8544433126021205,3.366476390204816,3.8577372045827163,3.4366245766330814,2.8569200452452628,3.803773348666476,2.982043643756189,2.874841053229206,2.4595401866533524,1.8449550533909629,4.995194269712146,5.26101737620376,5.780985219269114,6.657012642164015,4.553646384824234,2.773124358056628,2.492800075412985,2.2211745304085064,1.885301676897875,1.732615521067737,3.283310956387437,2.955567857249417,2.710336309576992,2.6881088064276413,2.1638498668799406
2026-05-11,1.6239372138652697,7.139948093582328,5.124385363775837,4.715789979230914,5.117181556730963,6.591856395227814,3.7440691651777604,3.9431030174477733,3.443911905250417,3.9464726753605954,3.515673636618844,2.9226347717145638,3.9437254707755662,3.0917618887488656,2.9806149964287427,2.550033977156249,1.9128364309731671,5.115208677490944,5.387418443034631,5.919879019991814,6.816953854995229,4.663052174589492,2.8369116204822387,2.550139333251527,2.272265871571273,1.9286672881321305,1.7724690532773362,3.404113720845404,3.064311979399725,2.8100576345312245,2.787012315505429,2.2434643320534473
2026-05-12,1.6229561805101356,7.0539246225753125,5.116549505436208,4.708578916905681,5.109356713958568,6.581776580920069,3.7383439916185086,3.9370734949841233,3.4386457115690305,3.9404380002473722,3.510297709823866,2.9181656792431974,3.9416366331321475,3.0901243030027064,2.9790362808586006,2.5486833235666535,1.9118232760838807,5.053579657280211,5.322509787094455,5.848555176377456,6.734821880838661,4.606870823088414,2.832573609969351,2.546239835235056,2.2687912785780386,1.9257181025066872,1.7697587152705505,3.4023106945102106,3.0626889328004667,2.808569256546833,2.785536143728149,2.242276056453843
