date,nav,strategy_return,current_momentum,signal,holding,exposure,trade_cost_rate,turnover,drawdown,weight_510300,weight_159949,weight_159954,weight_159941,weight_513880,weight_518880,weight_512890,weight_159985,weight_511580,weight_511260,weight_CASH,effective_momentum,signal_risk_winner,signal_defensive_winner,top2_close_risk_cap_triggered,stress_bond_trigger,weak_market_trigger,target_weight_510300,target_weight_159949,target_weight_159954,target_weight_159941,target_weight_513880,target_weight_518880,target_weight_512890,target_weight_159985,target_weight_511580,target_weight_511260,target_weight_CASH
2021-08-25,0.971337847610031,0.0046604527296938425,0.04868154158214999,512890,512890,1.0,0.0,0.0,-0.042383204290882714,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.04868154158214999,159941,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-08-26,0.9798820231214154,0.008796296296296191,0.03547523427041499,512890,512890,1.0,0.0,0.0,-0.033959723217515614,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.03547523427041499,159941,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-08-27,0.9834661768310691,0.0036577400391899495,0.03021248339973437,512890,512890,1.0,0.0,0.0,-0.030426199017658084,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.03021248339973437,159941,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-08-30,0.9874920617654654,0.004093567251462149,0.020983606557376966,512890,512890,1.0,0.0,0.0,-0.026457183458081124,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.020983606557376966,159941,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-08-31,1.0107121593418629,0.02351421188630498,0.03952095808383227,512890,512890,1.0,0.0,0.0,-0.0035650913895241,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.03952095808383227,159954,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-09-01,1.005405920505318,-0.005249999999999977,0.051068883610451365,512890,512890,1.0,0.0,0.0,-0.008796374659729156,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.051068883610451365,159954,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-09-02,1.018701590738701,0.013224181360201648,0.04041073203047363,512890,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.04041073203047363,159941,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-09-03,1.0169386955260507,-0.001730531520395484,0.05961603233411927,512890,512890,1.0,0.0,0.0,-0.001730531520395373,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.05961603233411927,159941,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-09-06,1.022231313272283,0.005204460966542701,0.04339185160649217,512890,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.04339185160649217,159941,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-09-07,1.0367537876490294,0.014206642066420638,0.048236859614105176,512890,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.048236859614105176,159941,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-09-08,1.051189599882117,0.013924050632911245,0.07903780068728539,512890,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.07903780068728539,513880,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-09-09,1.0738038442294628,0.02151300236406617,0.07216494845360821,512890,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.07216494845360821,513880,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-09-10,1.0673388554884025,-0.006020642201834847,0.08226221079691509,513880,512890,1.0,0.0,0.0,-0.006020642201834847,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.08226221079691509,513880,512890,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13,1.0713369395147807,0.0037458432304038336,0.09020618556701021,513880,513880,1.0,0.001,2.0,-0.0022973513532653644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09020618556701021,513880,512890,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14,1.0755581252496695,0.003940110323089163,0.09168808911739501,513880,513880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09168808911739501,513880,512890,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-15,1.0747138881026916,-0.0007849293563579884,0.08896492728828043,513880,513880,1.0,0.0,0.0,-0.0007849293563580995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08896492728828043,513880,512890,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-16,1.0679599909268696,-0.00628436763550666,0.08027327070879586,513880,513880,1.0,0.0,0.0,-0.007064364207221452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08027327070879586,513880,512890,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-17,1.0747138881026916,0.006324110671936722,0.08896492728828043,513880,513880,1.0,0.0,0.0,-0.0007849293563580995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08896492728828043,513880,512890,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-22,1.0544521965752256,-0.01885310290651987,0.07579672695951767,513880,513880,1.0,0.0,0.0,-0.019623233908948046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07579672695951767,513880,512890,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-23,1.0637388051919807,0.008807045636509025,0.08996539792387548,513880,513880,1.0,0.0,0.0,-0.010989010989011172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08996539792387548,513880,512890,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-24,1.0595176194570919,-0.003968253968254065,0.08096468561584835,513880,513880,1.0,0.0,0.0,-0.014913657770800781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08096468561584835,513880,512890,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27,1.0552964337222033,-0.003984063745019806,0.08885017421602792,513880,513880,1.0,0.0,0.0,-0.01883830455259028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08885017421602792,513880,512890,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-28,1.0476982993994035,-0.007199999999999873,0.08859649122807034,513880,513880,1.0,0.0,0.0,-0.02590266875981151,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08859649122807034,513880,512890,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-29,1.0358789793417147,-0.011281224818694646,0.05867126833477143,513880,513880,1.0,0.0,0.0,-0.03689167974882257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05867126833477143,513880,512890,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,1.0291250821658926,-0.006519967400163029,0.045454545454545636,512890,513880,1.0,0.0,0.0,-0.043171114599686033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545636,513880,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-10-08,1.021151038676406,-0.0077483715319662805,0.0859788359788356,512890,512890,1.0,0.001,2.0,-0.050584980296284776,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,-0.0017167381974249052,513880,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.09999999999999998
2021-10-11,1.0299003005770442,0.00856803897685765,0.024355300859598694,512890,512890,1.0,0.00020000000000000006,0.40000000000000013,-0.042450355402249174,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.09999999999999998,0.024355300859598694,510300,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.09999999999999998
2021-10-12,1.023750714946337,-0.005971049457177191,0.01102265768524191,512890,512890,1.0,0.0,0.0,-0.048167931687844834,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.09999999999999998,0.01102265768524191,510300,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.09999999999999998
2021-10-13,1.0075273429608487,-0.015846994535519077,0.02622413439868887,512890,512890,1.0,0.0,0.0,-0.06325160927311935,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.09999999999999998,0.02622413439868887,510300,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.09999999999999998
2021-10-14,1.0002417620506867,-0.0072311495673672566,0.021110883377741585,512890,512890,1.0,0.0,0.0,-0.0700253769934559,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.09999999999999998,0.021110883377741585,510300,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.09999999999999998
2021-10-15,1.0052897111301948,0.005046728971962677,0.036454610436025714,512890,512890,1.0,0.0,0.0,-0.0653320471203388,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.09999999999999998,0.036454610436025714,159949,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-10-18,1.0186019269018343,0.01324216852540272,0.054387237128353805,512890,512890,1.0,0.00020000000000000006,0.40000000000000013,-0.05295501657301327,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.054387237128353805,159949,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-10-19,1.0186019269018343,0.0,0.07421013960323286,512890,512890,1.0,0.0,0.0,-0.05295501657301327,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.07421013960323286,159949,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-10-20,1.0047316027908304,-0.01361702127659592,0.02176966292134841,512890,512890,1.0,0.0,0.0,-0.06585094826223192,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.02176966292134841,159949,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-10-21,1.0160683139940498,0.01128332300061996,0.011134307585247027,512890,512890,1.0,0.0,0.0,-0.05531064278075193,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.011134307585247027,159949,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-10-22,1.0160683139940498,0.0,0.02885292047853616,518880,512890,1.0,0.0,0.0,-0.05531064278075193,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.02885292047853616,159949,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-10-25,1.0135875642332033,-0.0024415186721993276,0.04137447405329597,518880,518880,1.0,0.0007,1.4,-0.0576171194858307,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.04137447405329597,159949,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-10-26,1.016538942332052,0.002911813643926786,0.0356145251396649,518880,518880,1.0,0.0,0.0,-0.05487307615654646,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.0356145251396649,159949,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-10-27,1.0112330638426636,-0.005219552609776357,0.04384724186704392,518880,518880,1.0,0.0,0.0,-0.05980621585846335,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.04384724186704392,159949,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-10-28,1.0181265557915076,0.006816917084028873,0.020891364902507092,518880,518880,1.0,0.0,0.0,-0.05339699278905119,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.020891364902507092,159949,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-10-29,1.014198814876357,-0.0038578120694406914,0.062103034580098804,159949,518880,1.0,0.0,0.0,-0.05704880929523837,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.062103034580098804,159949,518880,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,1.0024132181498637,-0.01162059800664439,0.07354001441961078,159949,159949,1.0,0.001,2.0,-0.06800646602230509,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07354001441961078,159949,518880,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-02,1.0030864305193399,0.000671591672263272,0.052259887005649874,159949,159949,1.0,0.0,0.0,-0.06738054692628237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052259887005649874,159949,518880,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-03,0.9970275191940554,-0.00604026845637573,0.05409252669039155,159949,159949,1.0,0.0,0.0,-0.07301381879048596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05409252669039155,159949,518880,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-04,1.0071257047361963,0.010128291694800673,0.06099290780141842,159949,159949,1.0,0.0,0.0,-0.0636250323501466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06099290780141842,159949,518880,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-05,1.0071257047361963,0.0,0.05426356589147274,518880,159949,1.0,0.0,0.0,-0.0636250323501466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05426356589147274,159949,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-11-08,1.0131147678260497,0.005946688741721884,0.05512909979064906,518880,518880,1.0,0.001,2.0,-0.05805670187199308,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.05512909979064906,159949,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-11-09,1.0152461841408749,0.002103825136611892,0.07323943661971843,518880,518880,1.0,0.0,0.0,-0.056075017884128275,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.07323943661971843,159949,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-11-10,1.0148590022673263,-0.00038136747480244093,0.08624376336421946,518880,518880,1.0,0.0,0.0,-0.0564350001709607,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.08624376336421946,159949,518880,True,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-11-11,1.024927377214868,0.009920959389479345,0.06499999999999995,518880,518880,1.0,0.0,0.0,-0.04707393012632277,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.06499999999999995,159941,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-11-12,1.0251201880625032,0.00018812147272240232,0.06787027749916419,159941,518880,1.0,0.0,0.0,-0.04689466427066247,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.06787027749916419,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-15,1.033713994623418,0.008383218534752768,0.09029421711193786,159941,159941,1.0,0.001,2.0,-0.03890457395460456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09029421711193786,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16,1.0289045312489293,-0.004652605459057102,0.09410160245482446,159941,159941,1.0,0.0,0.0,-0.04337617178049813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09410160245482446,159941,518880,True,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-17,1.0372409344313762,0.00810221252726695,0.0988451086956521,159941,159941,1.0,0.0,0.0,-0.03562540221561594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0988451086956521,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-18,1.0394853506728041,0.0021638330757340896,0.0879194630872484,159941,159941,1.0,0.0,0.0,-0.03353865656353239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879194630872484,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-19,1.055516895254433,0.015422578655151176,0.08682733575437429,159941,159941,1.0,0.0,0.0,-0.018633330477220267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08682733575437429,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22,1.0567994188209633,0.0012150668286756705,0.0924759695061319,159941,159941,1.0,0.0,0.0,-0.017440904390315315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0924759695061319,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23,1.0401266124560697,-0.01577669902912604,0.06186579378068746,159941,159941,1.0,0.0,0.0,-0.03294244352007947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06186579378068746,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24,1.0420503978058653,0.0018495684340320562,0.06209150326797386,159941,159941,1.0,0.0,0.0,-0.03115380438972193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06209150326797386,159941,518880,True,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25,1.0478217538552517,0.005538461538461492,0.07007203667321549,159941,159941,1.0,0.0,0.0,-0.025787886998649534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07007203667321549,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26,1.0365996726481117,-0.010709914320685354,0.05309446254071659,518880,159941,1.0,0.0,0.0,-0.03622161525906786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05309446254071659,159941,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-11-29,1.0327657967584956,-0.003698511576626262,0.05500982318271119,518880,518880,1.0,0.001,2.0,-0.039786160772334433,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.05500982318271119,159941,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-11-30,1.0309654579318275,-0.0017432208079689593,0.050573162508428915,518880,518880,1.0,0.0,0.0,-0.04146002551697592,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.050573162508428915,159949,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-12-01,1.0281628333859933,-0.0027184466019417597,0.046070460704607186,518880,518880,1.0,0.0,0.0,-0.04406576525343464,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.046070460704607186,159949,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-12-02,1.0249560877068167,-0.003118908382066299,0.05661664392905874,518880,518880,1.0,0.0,0.0,-0.04704723655088994,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.05661664392905874,159949,512890,False,True,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2021-12-03,1.0231498713844243,-0.0017622377622378282,0.030564784053156213,512890,518880,1.0,0.0,0.0,-0.04872656589626878,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.030564784053156213,159949,512890,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-12-06,1.0196667712430165,-0.003404291237113388,0.01880456682337117,512890,512890,1.0,0.0007,1.4,-0.05196497771208686,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.01880456682337117,159949,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-12-07,1.0298238658595382,0.009961190168175982,0.006711409395973256,512890,512890,1.0,0.0,0.0,-0.042521420568986,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.006711409395973256,159949,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-12-08,1.0307433514540556,0.0008928571428570287,0.028359216745442062,512890,512890,1.0,0.0,0.0,-0.041666528980208395,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.028359216745442062,159949,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-12-09,1.0325816198515534,0.0017834394904459039,0.02807486631016043,512890,512890,1.0,0.0,0.0,-0.039957399222975476,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.02807486631016043,159949,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004
2021-12-10,1.0298263194682138,-0.002668360864040653,0.03475935828877019,159985,512890,1.0,0.0,0.0,-0.042519139326700706,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.30000000000000004,0.03475935828877019,159949,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004
2021-12-13,1.0285041273478155,-0.0012838981636059676,0.048180524496849175,159985,159985,1.0,0.0007,1.4,-0.04374844724540705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004,0.048180524496849175,510300,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004
2021-12-14,1.0170763037106174,-0.011111111111111183,0.04230221679886137,159985,159985,1.0,0.0,0.0,-0.05437346449823599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004,0.04230221679886137,510300,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004
2021-12-15,1.0291637979822206,0.011884550084889645,0.0382256745707279,159985,159985,1.0,0.0,0.0,-0.043135118575464704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004,0.0382256745707279,510300,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004
2021-12-16,1.038184014909444,0.008764607679465852,0.02695092518101405,159985,159985,1.0,0.0,0.0,-0.0347485732875199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004,0.02695092518101405,510300,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004
2021-12-17,1.0417787163625516,0.0034624896949710937,0.012676056338028818,159985,159985,1.0,0.0,0.0,-0.031406400169471715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004,0.012676056338028818,510300,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004
2021-12-20,1.0369928584366859,-0.004593929450369183,0.04672897196261672,159985,159985,1.0,0.0,0.0,-0.03585605083317234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004,-0.0012087026591452998,510300,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.30000000000000004
