date,baseline_cf60top2_nav,baseline_cf60top2__trf3_vr899_vb069_rc180_nav,baseline_cf60top2__trf3_vr899_vb069_rc181_nav,baseline_cf60top2__trf3_vr899_vb069_rc182_nav,baseline_cf60top2__trf3_vr899_vb069_rc183_nav,baseline_cf60top2__trf3_vr899_vb069_rc184_nav,baseline_cf60top2__trf3_vr899_vb070_rc180_nav,baseline_cf60top2__trf3_vr899_vb070_rc181_nav,baseline_cf60top2__trf3_vr899_vb070_rc182_nav,baseline_cf60top2__trf3_vr899_vb070_rc183_nav,baseline_cf60top2__trf3_vr899_vb070_rc184_nav,baseline_cf60top2__trf3_vr899_vb071_rc180_nav,baseline_cf60top2__trf3_vr899_vb071_rc181_nav,baseline_cf60top2__trf3_vr899_vb071_rc182_nav,baseline_cf60top2__trf3_vr899_vb071_rc183_nav,baseline_cf60top2__trf3_vr899_vb071_rc184_nav,baseline_cf60top2__trf3_vr900_vb069_rc180_nav,baseline_cf60top2__trf3_vr900_vb069_rc181_nav,baseline_cf60top2__trf3_vr900_vb069_rc182_nav,baseline_cf60top2__trf3_vr900_vb069_rc183_nav,baseline_cf60top2__trf3_vr900_vb069_rc184_nav,baseline_cf60top2__trf3_vr900_vb070_rc180_nav,baseline_cf60top2__trf3_vr900_vb070_rc181_nav,baseline_cf60top2__trf3_vr900_vb070_rc182_nav,baseline_cf60top2__trf3_vr900_vb070_rc183_nav,baseline_cf60top2__trf3_vr900_vb070_rc184_nav,baseline_cf60top2__trf3_vr900_vb071_rc180_nav,baseline_cf60top2__trf3_vr900_vb071_rc181_nav,baseline_cf60top2__trf3_vr900_vb071_rc182_nav,baseline_cf60top2__trf3_vr900_vb071_rc183_nav,baseline_cf60top2__trf3_vr900_vb071_rc184_nav,baseline_cf60top2__trf3_vr901_vb069_rc180_nav,baseline_cf60top2__trf3_vr901_vb069_rc181_nav,baseline_cf60top2__trf3_vr901_vb069_rc182_nav,baseline_cf60top2__trf3_vr901_vb069_rc183_nav,baseline_cf60top2__trf3_vr901_vb069_rc184_nav,baseline_cf60top2__trf3_vr901_vb070_rc180_nav,baseline_cf60top2__trf3_vr901_vb070_rc181_nav,baseline_cf60top2__trf3_vr901_vb070_rc182_nav,baseline_cf60top2__trf3_vr901_vb070_rc183_nav,baseline_cf60top2__trf3_vr901_vb070_rc184_nav,baseline_cf60top2__trf3_vr901_vb071_rc180_nav,baseline_cf60top2__trf3_vr901_vb071_rc181_nav,baseline_cf60top2__trf3_vr901_vb071_rc182_nav,baseline_cf60top2__trf3_vr901_vb071_rc183_nav,baseline_cf60top2__trf3_vr901_vb071_rc184_nav,hs300_benchmark
2018-10-24,1.915879994983243,1.7329829938189816,1.7329857017984385,1.7329883949664422,1.7329910733230245,1.7329937368682018,1.730158384698148,1.7301924728594194,1.7302265463309034,1.7302606051118337,1.7302946492014213,1.730158384698148,1.7301924728594194,1.7302265463309034,1.7302606051118337,1.7302946492014213,1.7348051593778349,1.7348056594724037,1.7348061447051841,1.7348066150762755,1.7348070705857437,1.7319775802881863,1.7320094971228857,1.7320413991375885,1.7320732863315684,1.7321051587040976,1.7319775802881863,1.7320094971228857,1.7320413991375885,1.7320732863315684,1.7321051587040976,1.7348051593778349,1.7348056594724037,1.7348061447051841,1.7348066150762755,1.7348070705857437,1.7319775802881863,1.7320094971228857,1.7320413991375885,1.7320732863315684,1.7321051587040976,1.7319775802881863,1.7320094971228857,1.7320413991375885,1.7320732863315684,1.7321051587040976,1.3427874250268201
2018-10-25,1.925651331933977,1.7418215227492058,1.741824244539851,1.741826951443502,1.741829643460191,1.7418323205899338,1.7389825076073553,1.739016769624458,1.7390510168768532,1.7390852493637698,1.7391194670844157,1.7389825076073553,1.739016769624458,1.7390510168768532,1.7390852493637698,1.7391194670844157,1.7436529816843154,1.7436534843294578,1.7436539720370137,1.7436544448070832,1.7436549026397328,1.740810981426268,1.740843061042638,1.7408751257634265,1.7409071755879042,1.7409392105153387,1.740810981426268,1.740843061042638,1.7408751257634265,1.7409071755879042,1.7409392105153387,1.7436529816843154,1.7436534843294578,1.7436539720370137,1.7436544448070832,1.7436549026397328,1.740810981426268,1.740843061042638,1.7408751257634265,1.7409071755879042,1.7409392105153387,1.740810981426268,1.740843061042638,1.7408751257634265,1.7409071755879042,1.7409392105153387,1.3494082567064594
2018-10-26,1.9242554266553007,1.740558875759174,1.7405615955767921,1.7405643005182079,1.740566990583453,1.7405696657725436,1.7377219186203259,1.7377561558008812,1.7377903782274318,1.7378245858992076,1.7378587788154165,1.7377219186203259,1.7377561558008812,1.7377903782274318,1.7378245858992076,1.7378587788154165,1.742389007069104,1.7423895093498787,1.7423899967038952,1.7423904691312535,1.74239092663202,1.7395490669779707,1.7395811233398164,1.7396131648168782,1.7396451914084277,1.7396772031137329,1.7395490669779707,1.7395811233398164,1.7396131648168782,1.7396451914084277,1.7396772031137329,1.742389007069104,1.7423895093498787,1.7423899967038952,1.7423904691312535,1.74239092663202,1.7395490669779707,1.7395811233398164,1.7396131648168782,1.7396451914084277,1.7396772031137329,1.7395490669779707,1.7395811233398164,1.7396131648168782,1.7396451914084277,1.7396772031137329,1.3357527913672038
2018-10-29,1.921463616097948,1.7380335817791097,1.738036297650674,1.7380389986676192,1.738041684829977,1.738044356137763,1.7352007406462666,1.7352349281537272,1.7352691009285888,1.7353032589700828,1.735337402277418,1.7352007406462666,1.7352349281537272,1.7352691009285888,1.7353032589700828,1.735337402277418,1.7398610578386808,1.7398615593907203,1.739862046037658,1.739862517779594,1.7398629746165946,1.7370252380813758,1.7370572479341728,1.7370892429237814,1.7371212230494746,1.737153188310521,1.7370252380813758,1.7370572479341728,1.7370892429237814,1.7371212230494746,1.737153188310521,1.7398610578386808,1.7398615593907203,1.739862046037658,1.739862517779594,1.7398629746165946,1.7370252380813758,1.7370572479341728,1.7370892429237814,1.7371212230494746,1.737153188310521,1.7370252380813758,1.7370572479341728,1.7370892429237814,1.7371212230494746,1.737153188310521,1.2956139993093911
2018-10-30,1.9172759002619189,1.7342456408090134,1.734248350761497,1.7342510458917362,1.7342537261997626,1.734256391685592,1.7314189736851777,1.731453086682996,1.7314871849803244,1.7315212685763957,1.7315553374704202,1.7314189736851777,1.731453086682996,1.7314871849803244,1.7315212685763957,1.7315553374704202,1.736069133993046,1.7360696344519826,1.7360701200383022,1.7360705907521048,1.7360710465934561,1.7332394947364835,1.7332714348257074,1.7333033600841363,1.7333352705110447,1.733367166105703,1.7332394947364835,1.7332714348257074,1.7333033600841363,1.7333352705110447,1.733367166105703,1.736069133993046,1.7360696344519826,1.7360701200383022,1.7360705907521048,1.7360710465934561,1.7332394947364835,1.7332714348257074,1.7333033600841363,1.7333352705110447,1.733367166105703,1.7332394947364835,1.7332714348257074,1.7333033600841363,1.7333352705110447,1.733367166105703,1.310924672568557
2018-10-31,1.9012229895571413,1.719725200423645,1.719727887686319,1.7197305602508517,1.7197332181172746,1.7197358612856035,1.7169222003343372,1.7169560277118607,1.7169898405119781,1.7170236387339286,1.7170574223769295,1.7169222003343372,1.7169560277118607,1.7169898405119781,1.7170236387339286,1.7170574223769295,1.7215334259181136,1.7215339221868224,1.7215344037074392,1.7215348704800633,1.7215353225047596,1.7187274785810636,1.7187591512432572,1.7187908091988306,1.7188224524470646,1.7188540809872355,1.7187274785810636,1.7187591512432572,1.7187908091988306,1.7188224524470646,1.7188540809872355,1.7215334259181136,1.7215339221868224,1.7215344037074392,1.7215348704800633,1.7215353225047596,1.7187274785810636,1.7187591512432572,1.7187908091988306,1.7188224524470646,1.7188540809872355,1.7187274785810636,1.7187591512432572,1.7187908091988306,1.7188224524470646,1.7188540809872355,1.3262353458277223
2018-11-01,1.90541070539317,1.723513141393741,1.7235158345754957,1.7235185130267345,1.7235211767474887,1.7235238257377743,1.7207039672954259,1.7207378691825916,1.7207717564602423,1.7208056291276155,1.720839487183927,1.7207039672954259,1.7207378691825916,1.7207717564602423,1.7208056291276155,1.720839487183927,1.7253253497637482,1.7253258471255597,1.7253263297067947,1.7253267975075521,1.7253272505278976,1.7225132219259556,1.7225449643517223,1.7225766920384755,1.722608404985494,1.722640103192053,1.7225132219259556,1.7225449643517223,1.7225766920384755,1.722608404985494,1.722640103192053,1.7253253497637482,1.7253258471255597,1.7253263297067947,1.7253267975075521,1.7253272505278976,1.7225132219259556,1.7225449643517223,1.7225766920384755,1.722608404985494,1.722640103192053,1.7225132219259556,1.7225449643517223,1.7225766920384755,1.722608404985494,1.722640103192053,1.335752791367204
2018-11-02,1.9061086580325084,1.724144464888757,1.7241471590570252,1.7241498384893816,1.7241525031858578,1.7241551531464694,1.7213342617889407,1.7213681760943802,1.721402075784953,1.7214359608598966,1.7214698313184267,1.7213342617889407,1.7213681760943802,1.721402075784953,1.7214359608598966,1.7214698313184267,1.725957337071354,1.7259578346153492,1.725958317373354,1.725958785345467,1.725959238531754,1.7231441791501043,1.7231759332031331,1.7232076725117498,1.7232393970752322,1.7232711068928561,1.7231441791501043,1.7231759332031331,1.7232076725117498,1.7232393970752322,1.7232711068928561,1.725957337071354,1.7259578346153492,1.725958317373354,1.725958785345467,1.725959238531754,1.7231441791501043,1.7231759332031331,1.7232076725117498,1.7232393970752322,1.7232711068928561,1.7231441791501043,1.7231759332031331,1.7232076725117498,1.7232393970752322,1.7232711068928561,1.39161605866416
2018-11-05,1.9068066106718469,1.7247757883837733,1.7247784835385551,1.7247811639520292,1.7247838296242273,1.724786480555165,1.721964556282456,1.721998483006169,1.722032395109664,1.7220662925921781,1.7221001754529266,1.721964556282456,1.721998483006169,1.722032395109664,1.7220662925921781,1.7221001754529266,1.72658932437896,1.7265898221051392,1.7265903050399136,1.7265907731833823,1.7265912265356107,1.7237751363742535,1.7238069020545443,1.7238386529850243,1.723870389164971,1.7239021105936594,1.7237751363742535,1.7238069020545443,1.7238386529850243,1.723870389164971,1.7239021105936594,1.72658932437896,1.7265898221051392,1.7265903050399136,1.7265907731833823,1.7265912265356107,1.7237751363742535,1.7238069020545443,1.7238386529850243,1.723870389164971,1.7239021105936594,1.7237751363742535,1.7238069020545443,1.7238386529850243,1.723870389164971,1.7239021105936594,1.3738225735251293
2018-11-06,1.9082025159505231,1.7260384353738052,1.726041132501614,1.7260438148773234,1.7260464825009654,1.726049135372555,1.7232251452694856,1.7232590968297459,1.7232930337590855,1.7233269560567404,1.7233608637219258,1.7232251452694856,1.7232590968297459,1.7232930337590855,1.7233269560567404,1.7233608637219258,1.7278532989941715,1.7278537970847183,1.7278542803730321,1.727854748859212,1.7278552025433234,1.7250370508225508,1.7250688397573661,1.7251006139315725,1.7251323733444475,1.7251641179952653,1.7250370508225508,1.7250688397573661,1.7251006139315725,1.7251323733444475,1.7251641179952653,1.7278532989941715,1.7278537970847183,1.7278542803730321,1.727854748859212,1.7278552025433234,1.7250370508225508,1.7250688397573661,1.7251006139315725,1.7251323733444475,1.7251641179952653,1.7250370508225508,1.7250688397573661,1.7251006139315725,1.7251323733444475,1.7251641179952653,1.3651327319456028
2018-11-07,1.908900468589861,1.726669758868821,1.7266724569831433,1.7266751403399703,1.7266778089393342,1.72668046278125,1.7238554397630002,1.7238894037415342,1.7239233530837959,1.7239572877890212,1.723991207856425,1.7238554397630002,1.7238894037415342,1.7239233530837959,1.7239572877890212,1.723991207856425,1.728485286301777,1.7284857845745076,1.7284862680395912,1.7284867366971266,1.7284871905471795,1.7256680080466993,1.7256998086087767,1.7257315944048464,1.7257633654341855,1.7257951216960679,1.7256680080466993,1.7256998086087767,1.7257315944048464,1.7257633654341855,1.7257951216960679,1.728485286301777,1.7284857845745076,1.7284862680395912,1.7284867366971266,1.7284871905471795,1.7256680080466993,1.7256998086087767,1.7257315944048464,1.7257633654341855,1.7257951216960679,1.7256680080466993,1.7256998086087767,1.7257315944048464,1.7257633654341855,1.7257951216960679,1.3539600784862116
2018-11-08,1.9012229895571413,1.7197252004236447,1.7197278876863191,1.7197305602508517,1.7197332181172749,1.7197358612856035,1.7169222003343374,1.716956027711861,1.7169898405119781,1.7170236387339284,1.7170574223769295,1.7169222003343374,1.716956027711861,1.7169898405119781,1.7170236387339284,1.7170574223769295,1.7215334259181136,1.7215339221868224,1.7215344037074394,1.7215348704800633,1.7215353225047596,1.7187274785810638,1.7187591512432572,1.7187908091988306,1.7188224524470646,1.7188540809872355,1.7187274785810638,1.7187591512432572,1.7187908091988306,1.7188224524470646,1.7188540809872355,1.7215334259181136,1.7215339221868224,1.7215344037074394,1.7215348704800633,1.7215353225047596,1.7187274785810638,1.7187591512432572,1.7187908091988306,1.7188224524470646,1.7188540809872355,1.7187274785810638,1.7187591512432572,1.7187908091988306,1.7188224524470646,1.7188540809872355,1.3527186725462794
2018-11-09,1.897035273721112,1.7159372594535485,1.715939940797142,1.7159426074749686,1.7159452594870603,1.7159478968334323,1.7131404333732483,1.7131741862411298,1.7132079245637137,1.713241648340241,1.7132753575699315,1.7131404333732483,1.7131741862411298,1.7132079245637137,1.713241648340241,1.7132753575699315,1.7177415020724789,1.7177419972480847,1.7177424777080836,1.717742943452574,1.7177433944816212,1.7149417352361713,1.7149733381347916,1.7150049263591853,1.7150364999086347,1.7150680587824176,1.7149417352361713,1.7149733381347916,1.7150049263591853,1.7150364999086347,1.7150680587824176,1.7177415020724789,1.7177419972480847,1.7177424777080836,1.717742943452574,1.7177433944816212,1.7149417352361713,1.7149733381347916,1.7150049263591853,1.7150364999086347,1.7150680587824176,1.7149417352361713,1.7149733381347916,1.7150049263591853,1.7150364999086347,1.7150680587824176,1.335752791367204
2018-11-12,1.8828879133122556,1.703310789553228,1.7033134511665524,1.7033160982220257,1.7033187307196795,1.7033213486595293,1.7005345435029522,1.70056804800536,1.7006015380694997,1.7006350136946176,1.7006684748799394,1.7005345435029522,1.70056804800536,1.7006015380694997,1.7006350136946176,1.7006684748799394,1.7051017559203636,1.7051022474522932,1.7051027243768984,1.705103186694277,1.7051036344044939,1.7023225907531974,1.7023539611065739,1.702385316893702,1.7024166581138693,1.7024479847663587,1.7023225907531974,1.7023539611065739,1.702385316893702,1.7024166581138693,1.7024479847663587,1.7051017559203636,1.7051022474522932,1.7051027243768984,1.705103186694277,1.7051036344044939,1.7023225907531974,1.7023539611065739,1.702385316893702,1.7024166581138693,1.7024479847663587,1.7023225907531974,1.7023539611065739,1.702385316893702,1.7024166581138693,1.7024479847663587,1.3506496626463922
2018-11-13,1.877863156834921,1.6985953838630738,1.6985980381080503,1.6986006778354772,1.6986033030453862,1.6986059137377927,1.6958268235073306,1.695860235256659,1.6958936326076894,1.6959270155596708,1.6959603841118311,1.6958268235073306,1.695860235256659,1.6958936326076894,1.6959270155596708,1.6959603841118311,1.7003813921608717,1.7003818823320558,1.700382357936354,1.700382818973864,1.7003832654446505,1.6976099207694528,1.697641204277878,1.6976724732603794,1.697703727716247,1.6977349676447655,1.6976099207694528,1.697641204277878,1.6976724732603794,1.697703727716247,1.6977349676447655,1.7003813921608717,1.7003818823320558,1.700382357936354,1.700382818973864,1.7003832654446505,1.6976099207694528,1.697641204277878,1.6976724732603794,1.697703727716247,1.6977349676447655,1.6976099207694528,1.697641204277878,1.6976724732603794,1.697703727716247,1.6977349676447655,1.3647189299656255
2018-11-14,1.877304476832888,1.6980900375235088,1.6980926909788252,1.6980953299209112,1.6980979543497983,1.6981005642655018,1.695322300837637,1.6953557026466906,1.6953890900617297,1.6954224630820034,1.6954558217067404,1.695322300837637,1.6953557026466906,1.6953890900617297,1.6954224630820034,1.6954558217067404,1.6998755144688937,1.6998760044942478,1.6998764799570498,1.6998769408573973,1.699877387195355,1.697104867613404,1.6971361418147235,1.6971674014944411,1.6971986466518465,1.6972298772862249,1.697104867613404,1.6971361418147235,1.6971674014944411,1.6971986466518465,1.6972298772862249,1.6998755144688937,1.6998760044942478,1.6998764799570498,1.6998769408573973,1.699877387195355,1.697104867613404,1.6971361418147235,1.6971674014944411,1.6971986466518465,1.6972298772862249,1.697104867613404,1.6971361418147235,1.6971674014944411,1.6971986466518465,1.6972298772862249,1.3481668507665276
2018-11-15,1.8839881836198265,1.7056707966195956,1.7056734619206948,1.705676112643772,1.7056787487888596,1.7056813703559726,1.7028907039663763,1.7029242548906487,1.7029577913566478,1.7029913133636192,1.703024820910788,1.7028907039663763,1.7029242548906487,1.7029577913566478,1.7029913133636192,1.703024820910788,1.707464244444201,1.7074647366571682,1.7074652142425721,1.7074656772005103,1.7074661255310484,1.704681228629535,1.7047126424478247,1.704744041679684,1.7047754263243993,1.7048067963812525,1.704681228629535,1.7047126424478247,1.704744041679684,1.7047754263243993,1.7048067963812525,1.707464244444201,1.7074647366571682,1.7074652142425721,1.7074656772005103,1.7074661255310484,1.704681228629535,1.7047126424478247,1.704744041679684,1.7047754263243993,1.7048067963812525,1.704681228629535,1.7047126424478247,1.704744041679684,1.7047754263243993,1.7048067963812525,1.3659603359055583
2018-11-16,1.8802426802726695,1.7007477491791734,1.7007504067874613,1.7007530498598034,1.7007556783962319,1.7007582923967621,1.6979756806581887,1.698009134745022,1.6980425744153127,1.6980759996683084,1.6981094105032368,1.6979756806581887,1.698009134745022,1.6980425744153127,1.6980759996683084,1.6981094105032368,1.7025360206070557,1.7025365113993574,1.7025369876063148,1.7025374492280259,1.7025378962645554,1.6997610373616932,1.6997923605108352,1.699823669115647,1.6998549631754176,1.6998862426894308,1.6997610373616932,1.6997923605108352,1.699823669115647,1.6998549631754176,1.6998862426894308,1.7025360206070557,1.7025365113993574,1.7025369876063148,1.7025374492280259,1.7025378962645554,1.6997610373616932,1.6997923605108352,1.699823669115647,1.6998549631754176,1.6998862426894308,1.6997610373616932,1.6997923605108352,1.699823669115647,1.6998549631754176,1.6998862426894308,1.3700983557053328
2018-11-19,1.872751673578356,1.6939718617322443,1.6939745087524514,1.693977141294625,1.6939797593587966,1.6939823629449822,1.691210837308953,1.6912441581125717,1.6912774645570843,1.6913107566417414,1.6913440343657737,1.691210837308953,1.6912441581125717,1.6912774645570843,1.6913107566417414,1.6913440343657737,1.6957530085727646,1.6957534974097186,1.695753971719437,1.6957544315020179,1.6957548767575252,1.692989081037543,1.693020279393262,1.6930514632625966,1.6930826326448383,1.6931137875392737,1.692989081037543,1.693020279393262,1.6930514632625966,1.6930826326448383,1.6931137875392737,1.6957530085727646,1.6957534974097186,1.695753971719437,1.6957544315020179,1.6957548767575252,1.692989081037543,1.693020279393262,1.6930514632625966,1.6930826326448383,1.6931137875392737,1.692989081037543,1.693020279393262,1.6930514632625966,1.6930826326448383,1.6931137875392737,1.3854090289644985
2018-11-20,1.8128236200238488,1.6397647621568125,1.639767324472373,1.6397698727731969,1.6397724070593152,1.6397749273307427,1.6370920905150663,1.6371243450529693,1.6371565856912575,1.6371888124292056,1.6372210252660688,1.6370920905150663,1.6371243450529693,1.6371565856912575,1.6371888124292056,1.6372210252660688,1.641488912298436,1.6414893854926076,1.641489844624415,1.6414902896939532,1.6414907207012843,1.6388134304443416,1.6388436304526777,1.6388738164381935,1.6389039884002035,1.638934146338017,1.6388134304443416,1.6388436304526777,1.6388738164381935,1.6389039884002035,1.638934146338017,1.641488912298436,1.6414893854926076,1.641489844624415,1.6414902896939532,1.6414907207012843,1.6388134304443416,1.6388436304526777,1.6388738164381935,1.6389039884002035,1.638934146338017,1.6388134304443416,1.6388436304526777,1.6388738164381935,1.6389039884002035,1.638934146338017,1.3552014844261449
2018-11-21,1.8240601300653188,1.649928593327206,1.6499311715248877,1.6499337356209647,1.649936285615468,1.6499388215084128,1.6472393555389202,1.6472718100016448,1.6473042504786002,1.647336676969056,1.6473690894722635,1.6472393555389202,1.6472718100016448,1.6473042504786002,1.647336676969056,1.6473690894722635,1.6516634303498725,1.651663906477066,1.6516643684547316,1.6516648162829652,1.6516652499618296,1.6489713649305668,1.6490017521290372,1.649032125217769,1.6490624841960726,1.6490928290632527,1.6489713649305668,1.6490017521290372,1.649032125217769,1.6490624841960726,1.6490928290632527,1.6516634303498725,1.651663906477066,1.6516643684547316,1.6516648162829652,1.6516652499618296,1.6489713649305668,1.6490017521290372,1.649032125217769,1.6490624841960726,1.6490928290632527,1.6489713649305668,1.6490017521290372,1.649032125217769,1.6490624841960726,1.6490928290632527,1.3564428903660772
