date,baseline_cf60top2_nav,baseline_cf60top2__trf2_vr895_vb065_rc182_srna_nav,baseline_cf60top2__trf2_vr895_vb065_rc182_sr920_nav,baseline_cf60top2__trf2_vr895_vb065_rc184_srna_nav,baseline_cf60top2__trf2_vr895_vb065_rc184_sr920_nav,baseline_cf60top2__trf2_vr895_vb065_rc186_srna_nav,baseline_cf60top2__trf2_vr895_vb065_rc186_sr920_nav,baseline_cf60top2__trf2_vr895_vb070_rc182_srna_nav,baseline_cf60top2__trf2_vr895_vb070_rc182_sr920_nav,baseline_cf60top2__trf2_vr895_vb070_rc184_srna_nav,baseline_cf60top2__trf2_vr895_vb070_rc184_sr920_nav,baseline_cf60top2__trf2_vr895_vb070_rc186_srna_nav,baseline_cf60top2__trf2_vr895_vb070_rc186_sr920_nav,baseline_cf60top2__trf2_vr895_vb075_rc182_srna_nav,baseline_cf60top2__trf2_vr895_vb075_rc182_sr920_nav,baseline_cf60top2__trf2_vr895_vb075_rc184_srna_nav,baseline_cf60top2__trf2_vr895_vb075_rc184_sr920_nav,baseline_cf60top2__trf2_vr895_vb075_rc186_srna_nav,baseline_cf60top2__trf2_vr895_vb075_rc186_sr920_nav,baseline_cf60top2__trf2_vr900_vb065_rc182_srna_nav,baseline_cf60top2__trf2_vr900_vb065_rc182_sr920_nav,baseline_cf60top2__trf2_vr900_vb065_rc184_srna_nav,baseline_cf60top2__trf2_vr900_vb065_rc184_sr920_nav,baseline_cf60top2__trf2_vr900_vb065_rc186_srna_nav,baseline_cf60top2__trf2_vr900_vb065_rc186_sr920_nav,baseline_cf60top2__trf2_vr900_vb070_rc182_srna_nav,baseline_cf60top2__trf2_vr900_vb070_rc182_sr920_nav,baseline_cf60top2__trf2_vr900_vb070_rc184_srna_nav,baseline_cf60top2__trf2_vr900_vb070_rc184_sr920_nav,baseline_cf60top2__trf2_vr900_vb070_rc186_srna_nav,baseline_cf60top2__trf2_vr900_vb070_rc186_sr920_nav,baseline_cf60top2__trf2_vr900_vb075_rc182_srna_nav,baseline_cf60top2__trf2_vr900_vb075_rc182_sr920_nav,baseline_cf60top2__trf2_vr900_vb075_rc184_srna_nav,baseline_cf60top2__trf2_vr900_vb075_rc184_sr920_nav,baseline_cf60top2__trf2_vr900_vb075_rc186_srna_nav,baseline_cf60top2__trf2_vr900_vb075_rc186_sr920_nav,baseline_cf60top2__trf2_vr905_vb065_rc182_srna_nav,baseline_cf60top2__trf2_vr905_vb065_rc182_sr920_nav,baseline_cf60top2__trf2_vr905_vb065_rc184_srna_nav,baseline_cf60top2__trf2_vr905_vb065_rc184_sr920_nav,baseline_cf60top2__trf2_vr905_vb065_rc186_srna_nav,baseline_cf60top2__trf2_vr905_vb065_rc186_sr920_nav,baseline_cf60top2__trf2_vr905_vb070_rc182_srna_nav,baseline_cf60top2__trf2_vr905_vb070_rc182_sr920_nav,baseline_cf60top2__trf2_vr905_vb070_rc184_srna_nav,baseline_cf60top2__trf2_vr905_vb070_rc184_sr920_nav,baseline_cf60top2__trf2_vr905_vb070_rc186_srna_nav,baseline_cf60top2__trf2_vr905_vb070_rc186_sr920_nav,baseline_cf60top2__trf2_vr905_vb075_rc182_srna_nav,baseline_cf60top2__trf2_vr905_vb075_rc182_sr920_nav,baseline_cf60top2__trf2_vr905_vb075_rc184_srna_nav,baseline_cf60top2__trf2_vr905_vb075_rc184_sr920_nav,baseline_cf60top2__trf2_vr905_vb075_rc186_srna_nav,baseline_cf60top2__trf2_vr905_vb075_rc186_sr920_nav,hs300_benchmark
2024-04-24,7.689786556166957,4.218398980540004,4.362066163404047,4.218968268116267,4.362333250389634,4.219537282414045,4.362600195417295,4.316457238071061,4.394207850977217,4.316747970848833,4.394368583590962,4.317038340174755,4.394529151181746,4.284531450687613,4.394207850977217,4.284900948886939,4.394368583590962,4.285270097199128,4.394529151181746,4.431445287668118,4.391673169164738,4.431353685767525,4.391708958050795,4.431261683792521,4.391744583467516,4.534455886062789,4.42403301462307,4.534055677951692,4.423960015390768,4.533655067821846,4.423886840894999,4.500917716556256,4.42403301462307,4.500605457617463,4.423960015390768,4.50029278460514,4.423886840894999,4.125974331865305,4.38423822336365,4.126739013603538,4.384417380303477,4.127503394752951,4.384596369893407,4.221884143968669,4.416543284759517,4.222381191586848,4.4166148910413705,4.222877820895992,4.416686311045107,4.190657847007097,4.416543284759517,4.191230365212907,4.4166148910413705,4.191802486812859,4.416686311045107,1.605319895062398
2024-04-25,7.701111720461753,4.224611644723421,4.368490414012889,4.225181770720267,4.3687578943519165,4.225751623036157,4.369025232523948,4.3228143179504,4.400679438386609,4.323105478906047,4.400840407719962,4.323396275874571,4.401001211787316,4.290841511734281,4.400679438386609,4.291211554113577,4.400840407719962,4.291581246090438,4.401001211787316,4.437971716663211,4.398141023611225,4.4378799798555475,4.398176865205508,4.437787842384263,4.3982125430897065,4.541134024333868,4.430548527163016,4.5407332268146545,4.430475420420798,4.540332026684617,4.430402138156995,4.507546461352363,4.430548527163016,4.507233742532953,4.430475420420798,4.5069206090301845,4.430402138156995,4.13205087727306,4.390695127963596,4.132816685199419,4.390874548757532,4.133582192094266,4.391053801955105,4.228101940940641,4.423047766769472,4.228599720587712,4.423119478509768,4.229097081309682,4.423191003697604,4.19682965532375,4.423047766769472,4.197403016708066,4.423119478509768,4.197975980902422,4.423191003697604,1.6098895503287298
2024-04-26,7.927615006357686,4.348864928391756,4.496975426189739,4.349451822800274,4.49725077359756,4.350038435478396,4.497525974657005,4.449955915537177,4.53011118657445,4.450255640050342,4.530276890299961,4.450554989870882,4.530442423898707,4.417042732667642,4.53011118657445,4.417423658646329,4.530276890299961,4.417804223916627,4.530442423898707,4.56850029656507,4.527498112540966,4.568405861616005,4.527535008299788,4.568311014219094,4.527571735533521,4.674696789755452,4.560858777961928,4.674284204073909,4.560783521021409,4.673871203940047,4.560708083396906,4.640121357274491,4.560858777961928,4.6397994408427445,4.560783521021409,4.6394770975310715,4.560708083396906,4.25358178542815,4.519833219962525,4.254370117117048,4.5200179178386355,4.255158138920568,4.520202443189079,4.35245788038007,4.553137406968574,4.352970300604998,4.553211227877702,4.3534822895834955,4.553284856747533,4.320265821656801,4.553137406968574,4.320856046611244,4.553211227877702,4.321445862693669,4.553284856747533,1.632737826660389
2024-04-29,7.904964677768093,4.336439600024923,4.4841269249720535,4.337024817592273,4.484401485672996,4.337609754234172,4.484675900443699,4.437241755778499,4.517168011755666,4.437540623935912,4.5173332420419605,4.43783911847125,4.517498302687568,4.404422610574305,4.517168011755666,4.404802448193053,4.5173332420419605,4.4051819261340075,4.517498302687568,4.555447438574884,4.514562403647992,4.555353273439959,4.514599193990359,4.555258697035611,4.51463581628914,4.661340513213293,4.547827752882037,4.660929106347983,4.547752710961348,4.660517286214504,4.547677488872915,4.626863867682277,4.547827752882037,4.6265428710117655,4.547752710961348,4.626221448680982,4.547677488872915,4.24142869461264,4.506919410762632,4.242214773925285,4.507103580930525,4.243000544237938,4.5072875790656814,4.3400222864361275,4.540128442948664,4.340533242603269,4.540202052940908,4.341043768756114,4.5402754714425395,4.307922205023496,4.540128442948664,4.308510743620926,4.540202052940908,4.309098874514544,4.5402754714425395,1.6523873443056163
2024-04-30,7.904964677768093,4.336439600024923,4.4841269249720535,4.337024817592273,4.484401485672996,4.337609754234172,4.484675900443699,4.437241755778499,4.517168011755666,4.437540623935912,4.5173332420419605,4.43783911847125,4.517498302687568,4.404422610574305,4.517168011755666,4.404802448193053,4.5173332420419605,4.4051819261340075,4.517498302687568,4.555447438574884,4.514562403647992,4.555353273439959,4.514599193990359,4.555258697035611,4.51463581628914,4.661340513213293,4.547827752882037,4.660929106347983,4.547752710961348,4.660517286214504,4.547677488872915,4.626863867682277,4.547827752882037,4.6265428710117655,4.547752710961348,4.626221448680982,4.547677488872915,4.24142869461264,4.506919410762632,4.242214773925285,4.507103580930525,4.243000544237938,4.5072875790656814,4.3400222864361275,4.540128442948664,4.340533242603269,4.540202052940908,4.341043768756114,4.5402754714425395,4.307922205023496,4.540128442948664,4.308510743620926,4.540202052940908,4.309098874514544,4.5402754714425395,1.644161964826219
2024-05-06,8.244719606611994,4.522819525527427,4.676854443237328,4.523429895712286,4.677140804541463,4.524039972897532,4.677427013643286,4.627954152158664,4.711315634037429,4.628265865652356,4.711487965911959,4.628577189465717,4.711660120854656,4.593724441974348,4.711315634037429,4.594120604992183,4.711487965911959,4.594516392873292,4.711660120854656,4.751240308427674,4.708598037042606,4.751142096080645,4.708636408631779,4.751043454787858,4.7086746049548625,4.86168466134567,4.7432931290804055,4.861255572236866,4.743214861862266,4.86082605209765,4.743136406732782,4.82572621156547,4.7432931290804055,4.825391418476455,4.743214861862266,4.8250561814323145,4.743136406732782,4.423725056845276,4.700626548761027,4.424544921801731,4.700818634552181,4.425364464477391,4.701010540916642,4.5265561955952744,4.7352629032473175,4.527089112629198,4.735339676992811,4.527621581166835,4.735416251017434,4.493076454523075,4.7352629032473175,4.493690288475694,4.735339676992811,4.494303697201416,4.735416251017434,1.6670102411578787
2024-05-07,8.188093785138012,4.491756204610343,4.644733190193116,4.492362382692284,4.645017584730052,4.492968269786972,4.645301828110022,4.596168752761971,4.6789576969904685,4.596478325366282,4.67912884526696,4.59678751096664,4.679299817826808,4.562174136741008,4.6789576969904685,4.562567578858995,4.67912884526696,4.562960648416745,4.679299817826808,4.718608163452209,4.6762587648101706,4.718510625640532,4.6762968728582095,4.71841266182915,4.676334806843909,4.828293969990274,4.710715566380678,4.827867827922052,4.710637836712113,4.827441257783793,4.710559920422805,4.792582487584938,4.710715566380678,4.792249993899007,4.710637836712113,4.791917059307092,4.710559920422805,4.3933423298065035,4.668342025761294,4.394156563822324,4.668532792281906,4.394970477770816,4.668723380608149,4.495467210735417,4.702740493197542,4.4959964676248765,4.702816739650827,4.496525279098382,4.702892787754952,4.462217412939812,4.702740493197542,4.462827030999899,4.702816739650827,4.463436226753604,4.702892787754952,1.667924172211145
2024-05-08,8.108817635074436,4.448267555326426,4.5997634359312185,4.448867864464281,4.600045076994077,4.449467885432188,4.600326568363452,4.551669193606599,4.633656585124724,4.551975768965779,4.6338260763639605,4.552281961067931,4.6339953935878215,4.518003709414331,4.633656585124724,4.518393342272532,4.6338260763639605,4.518782606177578,4.6339953935878215,4.672923160486558,4.630983783684761,4.672826567024372,4.631021522775212,4.67272955168696,4.6310590894885735,4.7815470020927195,4.665106978601059,4.781124985881314,4.665030001501899,4.780702545744393,4.664952839588835,4.746181274012193,4.665106978601059,4.745851999490579,4.665030001501899,4.745522288331782,4.664952839588835,4.350806511952222,4.623143693561669,4.351612862651153,4.6233326131035195,4.35241889638161,4.6235213561762585,4.451942631931616,4.657209119127856,4.452466764618826,4.65728462737205,4.452990456202547,4.657359939187477,4.419014754723245,4.657209119127856,4.419618470533787,4.65728462737205,4.420221768126668,4.657359939187477,1.6546721719387827
2024-05-09,8.244719606611996,4.522819525527427,4.676854443237328,4.523429895712286,4.677140804541463,4.524039972897532,4.677427013643286,4.627954152158664,4.711315634037429,4.628265865652356,4.711487965911959,4.628577189465717,4.711660120854656,4.593724441974348,4.711315634037429,4.594120604992183,4.711487965911959,4.594516392873292,4.711660120854656,4.751240308427674,4.708598037042606,4.751142096080646,4.708636408631779,4.751043454787858,4.7086746049548625,4.86168466134567,4.7432931290804055,4.861255572236866,4.743214861862265,4.86082605209765,4.743136406732782,4.82572621156547,4.7432931290804055,4.825391418476454,4.743214861862265,4.8250561814323145,4.743136406732782,4.423725056845276,4.700626548761027,4.424544921801731,4.700818634552181,4.425364464477391,4.701010540916642,4.5265561955952744,4.735262903247317,4.527089112629198,4.73533967699281,4.5276215811668346,4.735416251017434,4.4930764545230755,4.735262903247317,4.493690288475694,4.73533967699281,4.494303697201416,4.735416251017434,1.6706659653709444
2024-05-10,8.459897728213134,4.640860145012347,4.798915204805336,4.641486445188294,4.799209039824826,4.64211244471766,4.799502718669691,4.7487386698661025,4.834275794815879,4.749058518739437,4.834452624362958,4.7493779677622125,4.834629272360479,4.713615601861042,4.834275794815879,4.714022104298298,4.834452624362958,4.714428221808173,4.834629272360479,4.875242459334441,4.831487271525861,4.875141683753081,4.831526644571346,4.8750404680309485,4.831565837776488,4.988569288496176,4.8670878673393725,4.988129000633158,4.867007557432847,4.987688270490309,4.866927054710699,4.951672362691493,4.8670878673393725,4.951328831870758,4.867007557432847,4.950984845508159,4.866927054710699,4.539179419592612,4.82330773616001,4.54002068212348,4.8235048351792305,4.540861613962378,4.823701750088918,4.644694338062734,4.858848061436464,4.645241163645619,4.858926838892348,4.645787529026959,4.859005411414868,4.610340812539475,4.858848061436464,4.610970666883714,4.858926838892348,4.611600084903102,4.859005411414868,1.6715798964242108
2024-05-13,8.539173878276712,4.684348794296265,4.843884959067235,4.684980963416297,4.844181547560803,4.685612829072444,4.844477978416262,4.793238229021475,4.879576906681624,4.793561075139941,4.879755393265959,4.793883517660922,4.879933696599466,4.757786029187719,4.879576906681624,4.758196340884762,4.879755393265959,4.758606264047339,4.879933696599466,4.920927462300092,4.876762252651272,4.920825742369241,4.876801994654344,4.92072357817314,4.876841555131824,5.035316256393731,4.912696455118993,5.034871842673898,4.912615392643061,5.03442698252971,4.912534135544668,4.998073576264239,4.912696455118993,4.9977268262791865,4.912615392643061,4.99737961648347,4.912534135544668,4.581715237446894,4.868506068359636,4.582564383294651,4.868705014357618,4.583413195351585,4.868903774520809,4.688218916866535,4.90437943550615,4.688770866651669,4.904458951171126,4.689322351922794,4.904538259982344,4.653543470756043,4.90437943550615,4.654179227349826,4.904458951171126,4.654814543530039,4.904538259982344,1.670208999844311
2024-05-14,8.527848713981916,4.678136130112849,4.8374607084583925,4.678767460812297,4.837756903598521,4.679398488450333,4.838052941309609,4.786881149142136,4.8731053192722324,4.787203567082726,4.873283569136959,4.7875255819611064,4.873461635993897,4.751475968141051,4.8731053192722324,4.751885735658124,4.873283569136959,4.75229511515603,4.873461635993897,4.9144010333049994,4.870294398204785,4.914299448281219,4.87033408749963,4.914197419581399,4.8703735955096334,5.028638118122652,4.906180942579047,5.028194293810935,4.906099987613031,5.027750023666939,4.906018838282672,4.991444831468132,4.906180942579047,4.991098541363697,4.906099987613031,4.9907517920584255,4.906018838282672,4.575638692039139,4.86204916375969,4.576486711698769,4.862247845903562,4.57733439801027,4.86244634245911,4.682001119894563,4.897874953496195,4.682552337650805,4.89795436370273,4.683103091509103,4.898033567329847,4.64737166243939,4.897874953496195,4.648006575854668,4.89795436370273,4.648641049440476,4.898033567329847,1.6674672066845122
2024-05-15,8.539173878276713,4.684348794296265,4.843884959067235,4.684980963416297,4.844181547560804,4.685612829072444,4.844477978416262,4.793238229021475,4.879576906681624,4.793561075139941,4.879755393265959,4.793883517660922,4.879933696599467,4.757786029187719,4.879576906681624,4.758196340884762,4.879755393265959,4.758606264047339,4.879933696599467,4.920927462300092,4.876762252651272,4.920825742369242,4.876801994654344,4.92072357817314,4.876841555131824,5.035316256393731,4.912696455118993,5.034871842673898,4.912615392643061,5.03442698252971,4.912534135544668,4.998073576264239,4.912696455118993,4.9977268262791865,4.912615392643061,4.99737961648347,4.912534135544668,4.581715237446894,4.868506068359636,4.582564383294651,4.868705014357618,4.583413195351585,4.868903774520809,4.688218916866535,4.90437943550615,4.688770866651669,4.904458951171127,4.689322351922794,4.904538259982344,4.653543470756043,4.90437943550615,4.654179227349826,4.904458951171127,4.654814543530039,4.904538259982344,1.6555861029920493
2024-05-16,8.709051342698665,4.777538757047518,4.940248718199872,4.7781835024763035,4.940551206995037,4.778827938404125,4.940853535016055,4.888594427211558,4.976650717822506,4.888923695998163,4.976832755200959,4.889252553158156,4.977014605683012,4.8524369448877405,4.976650717822506,4.852855419284326,4.976832755200959,4.853273497416981,4.977014605683012,5.018823897226487,4.973780069348579,5.018720153689586,4.973820601975055,5.018615957049264,4.973860949464686,5.1354883304599195,5.010429143218177,5.135035075618339,5.01034646809352,5.134581365471282,5.010263594474602,5.097504748205836,5.010429143218177,5.097151100011532,5.01034646809352,5.096796982859137,5.010263594474602,4.672863418563212,4.965359637358834,4.673729457232874,4.965562541168446,4.674595155471311,4.965765255446289,4.781485871446108,5.001946665655477,4.782048801664634,5.002027763197078,4.782611258128155,5.0021086497697915,4.746120595505832,5.001946665655477,4.746768999777211,5.002027763197078,4.747416954873475,5.0021086497697915,1.6610696893116477
2024-05-17,8.731701671288258,4.7899640854143515,4.9530972194175575,4.790610507684304,4.9534004949196015,4.791256619648348,4.95370360922936,4.901308586970235,4.98959389264129,4.901638712112592,4.989776403458959,4.901968424557786,4.989958726894151,4.865057066981076,4.98959389264129,4.865476629737601,4.989776403458959,4.8658957951996,4.989958726894151,5.031876755216673,4.986715778241553,5.031772741865631,4.986756416284482,5.031668274232747,4.986796868709067,5.1488446070020775,5.023460168298068,5.148390173344264,5.023377278153581,5.1479352831968255,5.023294188998593,5.110762237798048,5.023460168298068,5.110407669842511,5.023377278153581,5.110052631709225,5.023294188998593,4.685016509378721,4.978273446558727,4.6858848004246365,4.978476878076557,4.686752750153941,4.978680119569686,4.793921465390051,5.014955629675387,4.794485859666362,5.015036938133871,4.795049778955536,5.015118035074784,4.7584642121391365,5.014955629675387,4.759114302767529,5.015036938133871,4.759763943052599,5.015118035074784,1.6798052759036086
2024-05-20,8.799652657057038,4.827240070514852,4.991642723070612,4.827891523308307,4.9919483586932945,4.82854266338102,4.992253831869277,4.939451066246268,5.028423417097642,4.939783760455881,5.028607348232958,4.940116038756679,5.028791090527569,4.902917433261084,5.028423417097642,4.903340261097426,5.028607348232958,4.903762688547456,5.028791090527569,5.0710353291872305,5.025522904920476,5.070930506393768,5.025563859212766,5.070825225783197,5.025604626442211,5.188913436628552,5.062553243537741,5.188455466522041,5.062469708333764,5.187997036373455,5.062385972570566,5.150534706574686,5.062553243537741,5.150177379335449,5.062469708333764,5.149819578259491,5.062385972570566,4.721475781825247,5.017014874158405,4.722350829999925,5.017219888800888,4.723225534201831,5.017424711939879,4.83122824722188,5.053982521735118,4.831797033671547,5.054064462944251,4.83236534143768,5.054146190989763,4.795495062039052,5.053982521735118,4.796150211738482,5.054064462944251,4.796804907589974,5.054146190989763,1.683461000116674
2024-05-21,8.5844745354559,4.709199451029933,4.869581961502605,4.7098349738323,4.869880123409932,4.710470191560892,4.870178126842873,4.818666548538831,4.905463256319193,4.8189911073688,4.905642689781959,4.819315260460184,4.905821939021746,4.783026273374391,4.905463256319193,4.783438761791312,4.905642689781959,4.783850859612576,4.905821939021746,4.947033178280464,4.902633670437221,4.946930918721334,4.9026736232732,4.946828212540107,4.902713393620587,5.062028809478047,4.938758505278774,5.061582038125749,4.938677012763183,5.061134817980796,4.93859532459265,5.0245885554486645,4.938758505278774,5.024239965941145,4.938677012763183,5.023890914183648,4.93859532459265,4.606021419077911,4.894333686759422,4.606875069678177,4.894533688173839,4.607728384716845,4.894733502767604,4.7130901047544205,4.93039736354597,4.713644982655126,4.930477301044713,4.714199393577557,4.93055703059233,4.678230704022653,4.93039736354597,4.678869833330462,4.930477301044713,4.679508519888288,4.93055703059233,1.6779774137970755
2024-05-22,8.629775192635087,4.734050107763601,4.895278963937975,4.734688984248302,4.895578699259062,4.7353275540493405,4.895878275269485,4.844094868056186,4.931349605956761,4.844421139597659,4.931529986297959,4.844747003259446,4.931710181444025,4.808266517561064,4.931349605956761,4.808681182697863,4.931529986297959,4.809095455177814,4.931710181444025,4.9731388942608366,4.92850508822317,4.973036095073425,4.928545251892056,4.9729328469070735,4.92858523210935,5.088741362562364,4.964820555438557,5.088292233577601,4.964738632883305,5.087842653431882,4.964656513640633,5.05110353463309,4.964820555438557,5.050753105603104,4.964738632883305,5.050402211883825,4.964656513640633,4.630327600708929,4.920161305159208,4.631185756061703,4.92036236199006,4.632043574082106,4.920563231014399,4.737961292642307,4.956415291585791,4.738519098658583,4.956495650918301,4.73907643523232,4.956575801202316,4.702917937289263,4.956415291585791,4.703560439311098,4.956495650918301,4.7042024962465385,4.956575801202316,1.681633138010141
2024-05-23,8.55049904257151,4.690561458479683,4.850309209676078,4.691194466020299,4.850606191523086,4.691827169694556,4.850903015522915,4.799595308900814,4.886048494091017,4.799918583197155,4.88622721739496,4.800241453360737,4.886405757205038,4.764096090234387,4.886048494091017,4.7645069461114,4.88622721739496,4.764917412938647,4.886405757205038,4.927453891295186,4.88323010709776,4.927352036457265,4.883269901809058,4.927249736764883,4.883309514754015,5.041994394664809,4.919211967658938,5.041549391536861,4.919130797673091,5.041103941392482,4.919049432806664,5.004702321060345,4.919211967658938,5.004355111194677,4.919130797673091,5.004007440908515,4.919049432806664,4.587791782854648,4.874962972959583,4.588642054890533,4.875162182811674,4.5894919926929,4.875361206582508,4.694436713838506,4.910883917516105,4.694989395652533,4.910963538639524,4.695541612336485,4.9110429526348405,4.659715279072695,4.910883917516105,4.660351878844986,4.910963538639524,4.660988037619601,4.9110429526348405,1.664725413524713
